"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"72368","red-68","3","3","4","4","4","4","4","4","4","3","8,3,9,0,7,5,2,6,1,4","safe","red","right","survey-likert","107","827904","0.0-106.0-0.0","20154","high"
"30069","blue-178","4","4","4","5","4","3","4","4","4","3","8,3,9,0,7,5,2,6,1,4","risky","blue","left","survey-likert","108","859184","0.0-106.0-0.1","20154","high"
