"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"5755","{""Q0"":""19"",""Q1"":""Male""}","demographics","survey-text","2","-967059","0.0-2.0","77","auaqmdfm","low"
