"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"8717","{""Q0"":""19"",""Q1"":""female""}","demographics","survey-text","2","222333","0.0-2.0","78","t1h1smup","high"
