"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"12005","{""Q0"":""18"",""Q1"":""female""}","demographics","survey-text","2","127083","0.0-2.0","11","rc2tbo0p","high"
