"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"12477","{""Q0"":""22"",""Q1"":""male""}","demographics","survey-text","2","458198","0.0-2.0","30","ttx9pl1m","high"
