"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"8123","{""Q0"":""19"",""Q1"":""Male""}","demographics","survey-text","2","104861","0.0-2.0","29","vf0ua580","low"
