"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"12021","{""Q0"":""20"",""Q1"":""Female""}","demographics","survey-text","2","174446","0.0-2.0","41","ov7rxxs8","high"
