"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"10645","{""Q0"":""18"",""Q1"":""Male""}","demographics","survey-text","2","833357","0.0-2.0","28","1lw2jsnr","high"
