"rt","responses","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"7403","{""Q0"":""20"",""Q1"":""Male""}","demographics","survey-text","2","325993","0.0-2.0","93","cpdo7syn","high"
