"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","green-8","green","44765","4","6","6","6","2,0,3,1","survey-likert","15","505942","0.0-5.0-2.0-0.0","49","pml4uaew","low"
"3","free","red-155","red","22406","6","1","6","3","2,0,3,1","survey-likert","28","547437","0.0-5.0-2.1-0.1","49","pml4uaew","low"
"4","fixed","orange-116","orange","22991","6","1","5","4","2,0,3,1","survey-likert","40","589605","0.0-5.0-2.2-0.2","49","pml4uaew","low"
"5","free","blue-55","blue","16647","3","5","4","5","2,0,3,1","survey-likert","53","623253","0.0-5.0-2.3-0.3","49","pml4uaew","low"
"6","fixed","purple-115","purple","23078","2","5","4","5","2,0,3,1","survey-likert","75","677461","0.0-5.0-2.4-0.4","49","pml4uaew","low"
"7","free","yellow-64","yellow","14286","4","4","5","4","2,0,3,1","survey-likert","88","720669","0.0-5.0-2.5-0.5","49","pml4uaew","low"
