"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","orange-207","orange","24749","2","5","5","1","1,3,2,0","survey-likert","12","260373","0.0-5.0-2.0-0.0","35","aubxk928","high"
"3","free","yellow-27","yellow","17118","1","5","1","1","1,3,2,0","survey-likert","47","358828","0.0-5.0-2.1-0.1","35","aubxk928","high"
"4","fixed","red-11","red","21565","5","5","4","5","1,3,2,0","survey-likert","69","423130","0.0-5.0-2.2-0.2","35","aubxk928","high"
"5","free","green-154","green","19558","5","5","4","5","1,3,2,0","survey-likert","94","482778","0.0-5.0-2.3-0.3","35","aubxk928","high"
"6","fixed","purple-138","purple","11478","5","5","5","5","1,3,2,0","survey-likert","106","513122","0.0-5.0-2.4-0.4","35","aubxk928","high"
"7","free","blue-145","blue","19958","5","4","2","5","1,3,2,0","survey-likert","133","571105","0.0-5.0-2.5-0.5","35","aubxk928","high"
