"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","red-190","red","25290","2","6","4","3","0,2,1,3","survey-likert","42","1308751","0.0-5.0-2.0-0.0","71","qnkn7fdg","high"
"3","free","yellow-126","yellow","17138","4","6","4","3","0,2,1,3","survey-likert","58","1365644","0.0-5.0-2.1-0.1","71","qnkn7fdg","high"
"4","fixed","purple-11","purple","13583","6","4","5","2","0,2,1,3","survey-likert","65","1406084","0.0-5.0-2.2-0.2","71","qnkn7fdg","high"
"5","free","blue-161","blue","19982","6","5","5","3","0,2,1,3","survey-likert","74","1448905","0.0-5.0-2.3-0.3","71","qnkn7fdg","high"
"6","fixed","green-86","green","13431","3","2","5","3","0,2,1,3","survey-likert","86","1487021","0.0-5.0-2.4-0.4","71","qnkn7fdg","high"
"7","free","orange-200","orange","15367","4","6","4","3","0,2,1,3","survey-likert","93","1515173","0.0-5.0-2.5-0.5","71","qnkn7fdg","high"
