"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","purple-209","purple","30988","4","0","6","1","3,1,2,0","survey-likert","27","383239","0.0-5.0-2.0-0.0","21","n59lglkl","high"
"3","free","blue-143","blue","115653","6","0","6","1","3,1,2,0","survey-likert","52","546805","0.0-5.0-2.1-0.1","21","n59lglkl","high"
"4","fixed","red-195","red","11150","6","0","6","0","3,1,2,0","survey-likert","59","575589","0.0-5.0-2.2-0.2","21","n59lglkl","high"
"5","free","green-8","green","17293","5","4","5","4","3,1,2,0","survey-likert","66","607820","0.0-5.0-2.3-0.3","21","n59lglkl","high"
"6","fixed","yellow-200","yellow","10310","5","1","5","1","3,1,2,0","survey-likert","78","638620","0.0-5.0-2.4-0.4","21","n59lglkl","high"
"7","free","orange-68","orange","14206","5","3","4","2","3,1,2,0","survey-likert","89","677412","0.0-5.0-2.5-0.5","21","n59lglkl","high"
