"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","green-79","green","45046","1","2","2","6","1,0,3,2","survey-likert","27","469901","0.0-5.0-2.0-0.0","114","xxm0fvy8","high"
"3","free","red-40","red","34910","1","1","5","6","1,0,3,2","survey-likert","38","563356","0.0-5.0-2.1-0.1","114","xxm0fvy8","high"
"4","fixed","purple-192","purple","29231","2","1","3","6","1,0,3,2","survey-likert","45","624077","0.0-5.0-2.2-0.2","114","xxm0fvy8","high"
"5","free","blue-63","blue","23941","4","0","4","6","1,0,3,2","survey-likert","62","698852","0.0-5.0-2.3-0.3","114","xxm0fvy8","high"
"6","fixed","orange-140","orange","17358","0","0","5","6","1,0,3,2","survey-likert","74","760213","0.0-5.0-2.4-0.4","114","xxm0fvy8","high"
"7","free","yellow-51","yellow","28222","3","0","1","6","1,0,3,2","survey-likert","87","816725","0.0-5.0-2.5-0.5","114","xxm0fvy8","high"
