"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","purple-164","purple","50852","6","5","6","6","1,3,2,0","survey-likert","17","1007989","0.0-5.0-2.0-0.0","98","wsryghhm","high"
"3","free","orange-33","orange","29678","6","5","5","6","1,3,2,0","survey-likert","35","1076043","0.0-5.0-2.1-0.1","98","wsryghhm","high"
"4","fixed","red-72","red","15031","6","0","0","6","1,3,2,0","survey-likert","42","1120090","0.0-5.0-2.2-0.2","98","wsryghhm","high"
"5","free","yellow-165","yellow","15015","6","6","6","0","1,3,2,0","survey-likert","66","1178113","0.0-5.0-2.3-0.3","98","wsryghhm","high"
"6","fixed","green-27","green","24815","6","1","1","6","1,3,2,0","survey-likert","88","1248448","0.0-5.0-2.4-0.4","98","wsryghhm","high"
"7","free","blue-207","blue","14511","0","6","6","0","1,3,2,0","survey-likert","148","1353749","0.0-5.0-2.5-0.5","98","wsryghhm","high"
