"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","red-110","red","46065","6","0","6","1","1,3,0,2","survey-likert","17","7256602","0.0-5.0-2.0-0.0","70","bymhk8kc","high"
"3","free","green-134","green","35067","3","4","4","3","1,3,0,2","survey-likert","47","7366041","0.0-5.0-2.1-0.1","70","bymhk8kc","high"
"4","fixed","blue-190","blue","24131","4","4","3","3","1,3,0,2","survey-likert","54","7404822","0.0-5.0-2.2-0.2","70","bymhk8kc","high"
"5","free","yellow-8","yellow","34382","5","4","5","2","1,3,0,2","survey-likert","94","7500369","0.0-5.0-2.3-0.3","70","bymhk8kc","high"
"6","fixed","orange-71","orange","36034","4","3","4","4","1,3,0,2","survey-likert","116","7576769","0.0-5.0-2.4-0.4","70","bymhk8kc","high"
"7","free","purple-49","purple","23294","4","4","3","4","1,3,0,2","survey-likert","131","7632489","0.0-5.0-2.5-0.5","70","bymhk8kc","high"
