"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","yellow-163","yellow","35155","2","5","6","1","3,0,2,1","survey-likert","12","1161440","0.0-5.0-2.0-0.0","4","wbuls3e3","high"
"3","free","purple-27","purple","27943","3","5","6","2","3,0,2,1","survey-likert","21","1219120","0.0-5.0-2.1-0.1","4","wbuls3e3","high"
"4","fixed","green-26","green","24822","6","2","0","4","3,0,2,1","survey-likert","33","1273543","0.0-5.0-2.2-0.2","4","wbuls3e3","high"
"5","free","orange-164","orange","26150","6","3","1","3","3,0,2,1","survey-likert","52","1348855","0.0-5.0-2.3-0.3","4","wbuls3e3","high"
"6","fixed","blue-79","blue","21581","2","4","1","4","3,0,2,1","survey-likert","74","1428486","0.0-5.0-2.4-0.4","4","wbuls3e3","high"
"7","free","red-209","red","20622","1","5","0","5","3,0,2,1","survey-likert","108","1527254","0.0-5.0-2.5-0.5","4","wbuls3e3","high"
