"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","red-37","red","38210","0","4","1","2","0,3,1,2","survey-likert","12","1210719","0.0-5.0-2.0-0.0","6","422rll1c","low"
"3","free","orange-204","orange","27060","5","2","4","1","0,3,1,2","survey-likert","46","1307728","0.0-5.0-2.1-0.1","6","422rll1c","low"
"4","fixed","blue-144","blue","27838","1","4","4","2","0,3,1,2","survey-likert","58","1356328","0.0-5.0-2.2-0.2","6","422rll1c","low"
"5","free","yellow-176","yellow","20046","5","2","5","1","0,3,1,2","survey-likert","103","1443257","0.0-5.0-2.3-0.3","6","422rll1c","low"
"6","fixed","purple-138","purple","14678","4","4","4","1","0,3,1,2","survey-likert","125","1496974","0.0-5.0-2.4-0.4","6","422rll1c","low"
"7","free","green-162","green","17319","1","4","2","1","0,3,1,2","survey-likert","175","1588932","0.0-5.0-2.5-0.5","6","422rll1c","low"
