"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","orange-200","orange","21598","0","6","2","5","1,3,2,0","survey-likert","12","332177","0.0-5.0-2.0-0.0","86","9pn2vmqg","high"
"3","free","blue-81","blue","17766","6","3","2","5","1,3,2,0","survey-likert","30","390879","0.0-5.0-2.1-0.1","86","9pn2vmqg","high"
"4","fixed","yellow-2","yellow","17398","0","5","6","0","1,3,2,0","survey-likert","52","441117","0.0-5.0-2.2-0.2","86","9pn2vmqg","high"
"5","free","green-129","green","18390","0","6","6","0","1,3,2,0","survey-likert","67","485555","0.0-5.0-2.3-0.3","86","9pn2vmqg","high"
"6","fixed","purple-167","purple","14511","6","3","0","6","1,3,2,0","survey-likert","79","516532","0.0-5.0-2.4-0.4","86","9pn2vmqg","high"
"7","free","red-36","red","20413","2","3","0","4","1,3,2,0","survey-likert","102","568274","0.0-5.0-2.5-0.5","86","9pn2vmqg","high"
