"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","green-81","green","53189","5","5","0","1","0,1,3,2","survey-likert","12","429577","0.0-5.0-2.0-0.0","14","5qg8t4z2","low"
"3","free","blue-128","blue","13774","6","6","0","1","0,1,3,2","survey-likert","45","496848","0.0-5.0-2.1-0.1","14","5qg8t4z2","low"
"4","fixed","purple-94","purple","37172","5","5","1","1","0,1,3,2","survey-likert","67","584150","0.0-5.0-2.2-0.2","14","5qg8t4z2","low"
"5","free","orange-48","orange","20107","5","4","2","2","0,1,3,2","survey-likert","99","653339","0.0-5.0-2.3-0.3","14","5qg8t4z2","low"
"6","fixed","red-170","red","16350","4","4","2","2","0,1,3,2","survey-likert","111","689763","0.0-5.0-2.4-0.4","14","5qg8t4z2","low"
"7","free","yellow-53","yellow","20959","4","5","1","2","0,1,3,2","survey-likert","168","821446","0.0-5.0-2.5-0.5","14","5qg8t4z2","low"
