"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","blue-166","blue","45655","3","2","4","3","1,2,0,3","survey-likert","27","463833","0.0-5.0-2.0-0.0","69","u1mefgok","low"
"3","free","orange-212","orange","34862","5","4","5","4","1,2,0,3","survey-likert","67","560908","0.0-5.0-2.1-0.1","69","u1mefgok","low"
"4","fixed","red-201","red","22534","4","4","5","4","1,2,0,3","survey-likert","79","605043","0.0-5.0-2.2-0.2","69","u1mefgok","low"
"5","free","yellow-187","yellow","26518","4","4","4","4","1,2,0,3","survey-likert","103","676043","0.0-5.0-2.3-0.3","69","u1mefgok","low"
"6","fixed","green-57","green","17990","5","4","5","4","1,2,0,3","survey-likert","110","710610","0.0-5.0-2.4-0.4","69","u1mefgok","low"
"7","free","purple-37","purple","9663","5","4","5","4","1,2,0,3","survey-likert","146","782113","0.0-5.0-2.5-0.5","69","u1mefgok","low"
