"round_number","sampling_type","stimulus","stimulus_colour","rt","Q0","Q1","Q2","Q3","questions","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"2","fixed","blue-38","blue","56914","3","5","5","2","3,1,0,2","survey-likert","33","512343","0.0-5.0-2.0-0.0","85","2gkomg4r","high"
"3","free","orange-185","orange","44385","3","5","5","1","3,1,0,2","survey-likert","39","584194","0.0-5.0-2.1-0.1","85","2gkomg4r","high"
"4","fixed","yellow-215","yellow","22134","3","5","5","1","3,1,0,2","survey-likert","51","636646","0.0-5.0-2.2-0.2","85","2gkomg4r","high"
"5","free","red-151","red","23710","5","3","5","2","3,1,0,2","survey-likert","74","716122","0.0-5.0-2.3-0.3","85","2gkomg4r","high"
"6","fixed","green-217","green","35566","3","2","5","1","3,1,0,2","survey-likert","81","768126","0.0-5.0-2.4-0.4","85","2gkomg4r","high"
"7","free","purple-9","purple","24507","3","2","5","1","3,1,0,2","survey-likert","84","803330","0.0-5.0-2.5-0.5","85","2gkomg4r","high"
