"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","53","blue-194","red-156","safe","risky","6758","1","bandit-task","3","50204","0.0-3.0-0.0","107","high"
"2","safe","51","blue-196","red-120","safe","risky","2479","1","bandit-task","4","55636","0.0-3.0-0.1","107","high"
"3","safe","50","blue-185","red-62","safe","risky","4518","1","bandit-task","5","63643","0.0-3.0-0.2","107","high"
"4","safe","49","blue-14","red-104","safe","risky","3663","1","bandit-task","6","70019","0.0-3.0-0.3","107","high"
"5","safe","50","blue-215","red-45","safe","risky","2606","1","bandit-task","7","75283","0.0-3.0-0.4","107","high"
"6","safe","51","blue-69","red-105","safe","risky","1406","1","bandit-task","8","79411","0.0-3.0-0.5","107","high"
"7","safe","49","blue-54","red-81","safe","risky","7006","1","bandit-task","9","89250","0.0-3.0-0.6","107","high"
"8","safe","50","blue-204","red-163","safe","risky","3286","1","bandit-task","10","95370","0.0-3.0-0.7","107","high"
"9","safe","49","blue-86","red-143","safe","risky","5782","1","bandit-task","11","103817","0.0-3.0-0.8","107","high"
"10","risky","55","blue-77","red-212","safe","risky","1967","1","bandit-task","12","108433","0.0-3.0-0.9","107","high"
"11","risky","61","blue-119","red-210","safe","risky","991","1","bandit-task","13","112062","0.0-3.0-0.10","107","high"
"12","risky","20","blue-58","red-202","safe","risky","903","1","bandit-task","14","115670","0.0-3.0-0.11","107","high"
"13","safe","50","blue-173","red-116","safe","risky","1159","1","bandit-task","15","119582","0.0-3.0-0.12","107","high"
"14","risky","67","blue-175","red-112","safe","risky","1374","1","bandit-task","16","123598","0.0-3.0-0.13","107","high"
"15","risky","39","blue-172","red-144","safe","risky","3167","1","bandit-task","17","129589","0.0-3.0-0.14","107","high"
"16","safe","51","blue-155","red-30","safe","risky","2190","1","bandit-task","18","134637","0.0-3.0-0.15","107","high"
"17","safe","51","blue-207","red-170","safe","risky","3798","1","bandit-task","19","141253","0.0-3.0-0.16","107","high"
"18","risky","46","blue-216","red-199","safe","risky","2982","1","bandit-task","20","147325","0.0-3.0-0.17","107","high"
"19","risky","28","blue-93","red-47","safe","risky","2917","1","bandit-task","21","153140","0.0-3.0-0.18","107","high"
"20","risky","51","blue-90","red-55","safe","risky","1895","1","bandit-task","22","158012","0.0-3.0-0.19","107","high"
"21","risky","33","blue-151","red-174","safe","risky","1319","1","bandit-task","23","162316","0.0-3.0-0.20","107","high"
"22","safe","49","blue-23","red-96","safe","risky","1814","1","bandit-task","24","167044","0.0-3.0-0.21","107","high"
"23","safe","49","blue-79","red-34","safe","risky","2223","1","bandit-task","25","171984","0.0-3.0-0.22","107","high"
"24","safe","50","blue-177","red-50","safe","risky","1382","1","bandit-task","26","175944","0.0-3.0-0.23","107","high"
"25","safe","50","blue-44","red-84","safe","risky","1718","1","bandit-task","27","180192","0.0-3.0-0.24","107","high"
