"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","49","red-97","blue-4","risky","safe","3120","3","bandit-task","3","52770","0.0-3.0-0.0","103","high"
"2","risky","53","red-78","blue-153","risky","safe","3470","3","bandit-task","4","58921","0.0-3.0-0.1","103","high"
"3","risky","26","red-181","blue-182","risky","safe","1534","3","bandit-task","5","63441","0.0-3.0-0.2","103","high"
"4","safe","50","red-113","blue-152","risky","safe","3590","3","bandit-task","6","69704","0.0-3.0-0.3","103","high"
"5","risky","35","red-179","blue-47","risky","safe","1863","3","bandit-task","7","74320","0.0-3.0-0.4","103","high"
"6","safe","50","red-80","blue-93","risky","safe","1703","3","bandit-task","8","78624","0.0-3.0-0.5","103","high"
"7","risky","60","red-70","blue-130","risky","safe","2854","3","bandit-task","9","84160","0.0-3.0-0.6","103","high"
"8","safe","53","red-144","blue-111","risky","safe","1614","3","bandit-task","10","88656","0.0-3.0-0.7","103","high"
"9","safe","51","red-14","blue-143","risky","safe","2191","3","bandit-task","11","93567","0.0-3.0-0.8","103","high"
"10","safe","49","red-30","blue-127","risky","safe","1790","3","bandit-task","12","97944","0.0-3.0-0.9","103","high"
"11","risky","30","red-3","blue-147","risky","safe","1886","3","bandit-task","13","102559","0.0-3.0-0.10","103","high"
"12","risky","62","red-11","blue-108","risky","safe","1126","3","bandit-task","14","106359","0.0-3.0-0.11","103","high"
"13","safe","51","red-103","blue-73","risky","safe","1455","3","bandit-task","15","110513","0.0-3.0-0.12","103","high"
"14","safe","51","red-109","blue-58","risky","safe","2303","3","bandit-task","16","115369","0.0-3.0-0.13","103","high"
"15","safe","49","red-178","blue-137","risky","safe","1191","3","bandit-task","17","119281","0.0-3.0-0.14","103","high"
"16","risky","55","red-219","blue-124","risky","safe","2326","3","bandit-task","18","124264","0.0-3.0-0.15","103","high"
"17","safe","51","red-158","blue-19","risky","safe","1150","3","bandit-task","19","127857","0.0-3.0-0.16","103","high"
"18","safe","50","red-220","blue-72","risky","safe","1006","3","bandit-task","20","131361","0.0-3.0-0.17","103","high"
"19","safe","51","red-183","blue-16","risky","safe","750","3","bandit-task","21","134656","0.0-3.0-0.18","103","high"
"20","safe","49","red-55","blue-190","risky","safe","1495","3","bandit-task","22","138568","0.0-3.0-0.19","103","high"
"21","risky","39","red-88","blue-215","risky","safe","1174","3","bandit-task","23","142544","0.0-3.0-0.20","103","high"
"22","risky","53","red-128","blue-81","risky","safe","1439","3","bandit-task","24","146448","0.0-3.0-0.21","103","high"
"23","risky","16","red-54","blue-38","risky","safe","2590","3","bandit-task","25","151743","0.0-3.0-0.22","103","high"
"24","safe","50","red-125","blue-44","risky","safe","2054","3","bandit-task","26","156183","0.0-3.0-0.23","103","high"
"25","safe","49","red-76","blue-102","risky","safe","2166","3","bandit-task","27","161095","0.0-3.0-0.24","103","high"
"26","risky","35","red-57","blue-79","risky","safe","1366","3","bandit-task","28","164959","0.0-3.0-0.25","103","high"
"27","safe","49","red-154","blue-135","risky","safe","3798","3","bandit-task","29","171337","0.0-3.0-0.26","103","high"
"28","safe","51","red-25","blue-33","risky","safe","1175","3","bandit-task","30","174969","0.0-3.0-0.27","103","high"
"29","safe","51","red-40","blue-204","risky","safe","1054","3","bandit-task","31","178441","0.0-3.0-0.28","103","high"
"30","risky","57","red-29","blue-122","risky","safe","1750","3","bandit-task","32","182833","0.0-3.0-0.29","103","high"
"31","safe","47","red-90","blue-61","risky","safe","1054","3","bandit-task","33","186665","0.0-3.0-0.30","103","high"
