"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","14","blue-101","red-116","risky","safe","2920","5","bandit-task","3","51178","0.0-3.0-0.0","69","high"
"2","risky","36","blue-95","red-72","risky","safe","3910","5","bandit-task","4","58314","0.0-3.0-0.1","69","high"
"3","risky","43","blue-42","red-151","risky","safe","3207","5","bandit-task","5","64257","0.0-3.0-0.2","69","high"
"4","safe","51","blue-93","red-169","risky","safe","4030","5","bandit-task","6","71057","0.0-3.0-0.3","69","high"
"5","risky","56","blue-160","red-185","risky","safe","4086","5","bandit-task","7","77857","0.0-3.0-0.4","69","high"
"6","safe","51","blue-61","red-20","risky","safe","3438","5","bandit-task","8","84048","0.0-3.0-0.5","69","high"
"7","risky","38","blue-134","red-15","risky","safe","1863","5","bandit-task","9","88592","0.0-3.0-0.6","69","high"
"8","risky","59","blue-122","red-76","risky","safe","1942","5","bandit-task","10","93408","0.0-3.0-0.7","69","high"
"9","safe","48","blue-35","red-32","risky","safe","1662","5","bandit-task","11","97848","0.0-3.0-0.8","69","high"
"10","safe","49","blue-133","red-145","risky","safe","2158","5","bandit-task","12","102511","0.0-3.0-0.9","69","high"
"11","safe","49","blue-106","red-19","risky","safe","2255","5","bandit-task","13","107383","0.0-3.0-0.10","69","high"
"12","safe","51","blue-126","red-206","risky","safe","2533","5","bandit-task","14","112685","0.0-3.0-0.11","69","high"
"13","risky","40","blue-117","red-73","risky","safe","1183","5","bandit-task","15","116686","0.0-3.0-0.12","69","high"
"14","safe","49","blue-149","red-64","risky","safe","3670","5","bandit-task","16","123125","0.0-3.0-0.13","69","high"
"15","safe","51","blue-36","red-178","risky","safe","2366","5","bandit-task","17","128373","0.0-3.0-0.14","69","high"
"16","safe","51","blue-56","red-16","risky","safe","1230","5","bandit-task","18","132013","0.0-3.0-0.15","69","high"
"17","safe","51","blue-201","red-5","risky","safe","406","5","bandit-task","19","134909","0.0-3.0-0.16","69","high"
"18","risky","40","blue-78","red-13","risky","safe","342","5","bandit-task","20","137676","0.0-3.0-0.17","69","high"
"19","risky","56","blue-83","red-71","risky","safe","334","5","bandit-task","21","141276","0.0-3.0-0.18","69","high"
"20","risky","66","blue-81","red-45","risky","safe","2087","5","bandit-task","22","146180","0.0-3.0-0.19","69","high"
"21","safe","49","blue-130","red-47","risky","safe","1989","5","bandit-task","23","150764","0.0-3.0-0.20","69","high"
"22","risky","38","blue-202","red-88","risky","safe","5870","5","bandit-task","24","160139","0.0-3.0-0.21","69","high"
"23","safe","52","blue-80","red-34","risky","safe","1087","5","bandit-task","25","163771","0.0-3.0-0.22","69","high"
"24","safe","53","blue-172","red-12","risky","safe","2262","5","bandit-task","26","168820","0.0-3.0-0.23","69","high"
"25","risky","34","blue-92","red-207","risky","safe","3941","5","bandit-task","27","175338","0.0-3.0-0.24","69","high"
"26","safe","49","blue-212","red-85","risky","safe","1703","5","bandit-task","28","179602","0.0-3.0-0.25","69","high"
"27","safe","49","blue-58","red-11","risky","safe","3021","5","bandit-task","29","185042","0.0-3.0-0.26","69","high"
"28","risky","22","blue-87","red-55","risky","safe","2054","5","bandit-task","30","189474","0.0-3.0-0.27","69","high"
"29","safe","50","blue-138","red-168","risky","safe","1398","5","bandit-task","31","193330","0.0-3.0-0.28","69","high"
"30","safe","50","blue-29","red-10","risky","safe","1511","5","bandit-task","32","197329","0.0-3.0-0.29","69","high"
"31","risky","66","blue-124","red-181","risky","safe","2830","5","bandit-task","33","202729","0.0-3.0-0.30","69","high"
"32","risky","46","blue-148","red-140","risky","safe","1566","5","bandit-task","34","206929","0.0-3.0-0.31","69","high"
"33","safe","50","blue-192","red-141","risky","safe","2286","5","bandit-task","35","212872","0.0-3.0-0.32","69","high"
"34","safe","52","blue-103","red-147","risky","safe","1615","5","bandit-task","36","217192","0.0-3.0-0.33","69","high"
"35","risky","74","blue-162","red-137","risky","safe","1063","5","bandit-task","37","220768","0.0-3.0-0.34","69","high"
"36","safe","52","blue-33","red-115","risky","safe","1574","5","bandit-task","38","225656","0.0-3.0-0.35","69","high"
"37","risky","54","blue-177","red-167","risky","safe","806","5","bandit-task","39","229240","0.0-3.0-0.36","69","high"
"38","risky","42","blue-89","red-3","risky","safe","1415","5","bandit-task","40","233385","0.0-3.0-0.37","69","high"
"39","safe","51","blue-66","red-154","risky","safe","326","5","bandit-task","41","236056","0.0-3.0-0.38","69","high"
"40","safe","50","blue-155","red-100","risky","safe","287","5","bandit-task","42","238681","0.0-3.0-0.39","69","high"
"41","risky","85","blue-179","red-199","risky","safe","5823","5","bandit-task","43","247616","0.0-3.0-0.40","69","high"
"42","safe","49","blue-161","red-170","risky","safe","1637","5","bandit-task","44","255448","0.0-3.0-0.41","69","high"
"43","safe","52","blue-183","red-40","risky","safe","2166","5","bandit-task","45","260799","0.0-3.0-0.42","69","high"
"44","risky","39","blue-107","red-63","risky","safe","2815","5","bandit-task","46","267232","0.0-3.0-0.43","69","high"
"45","safe","51","blue-7","red-38","risky","safe","3830","5","bandit-task","47","274543","0.0-3.0-0.44","69","high"
