"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-202","blue-57","safe","risky","6806","6","bandit-task","3","37935","0.0-3.0-0.0","30","low"
"2","risky","52","red-202","blue-57","safe","risky","2790","6","bandit-task","4","43519","0.0-3.0-0.1","30","low"
"3","safe","50","red-202","blue-57","safe","risky","807","6","bandit-task","5","47174","0.0-3.0-0.2","30","low"
"4","risky","67","red-202","blue-57","safe","risky","511","6","bandit-task","6","50622","0.0-3.0-0.3","30","low"
"5","risky","87","red-202","blue-57","safe","risky","551","6","bandit-task","7","54062","0.0-3.0-0.4","30","low"
"6","risky","58","red-202","blue-57","safe","risky","423","6","bandit-task","8","57086","0.0-3.0-0.5","30","low"
"7","safe","49","red-202","blue-57","safe","risky","478","6","bandit-task","9","60254","0.0-3.0-0.6","30","low"
"8","safe","50","red-202","blue-57","safe","risky","1150","6","bandit-task","10","63910","0.0-3.0-0.7","30","low"
"9","risky","66","red-202","blue-57","safe","risky","439","6","bandit-task","11","66862","0.0-3.0-0.8","30","low"
"10","risky","51","red-202","blue-57","safe","risky","447","6","bandit-task","12","69845","0.0-3.0-0.9","30","low"
"11","safe","51","red-202","blue-57","safe","risky","423","6","bandit-task","13","72765","0.0-3.0-0.10","30","low"
"12","risky","42","red-202","blue-57","safe","risky","527","6","bandit-task","14","75645","0.0-3.0-0.11","30","low"
"13","safe","48","red-202","blue-57","safe","risky","542","6","bandit-task","15","78709","0.0-3.0-0.12","30","low"
"14","safe","50","red-202","blue-57","safe","risky","535","6","bandit-task","16","81653","0.0-3.0-0.13","30","low"
"15","safe","51","red-202","blue-57","safe","risky","446","6","bandit-task","17","84557","0.0-3.0-0.14","30","low"
"16","safe","49","red-202","blue-57","safe","risky","302","6","bandit-task","18","87188","0.0-3.0-0.15","30","low"
"17","risky","78","red-202","blue-57","safe","risky","343","6","bandit-task","19","89957","0.0-3.0-0.16","30","low"
"18","risky","58","red-202","blue-57","safe","risky","406","6","bandit-task","20","92853","0.0-3.0-0.17","30","low"
"19","risky","21","red-202","blue-57","safe","risky","373","6","bandit-task","21","95542","0.0-3.0-0.18","30","low"
"20","risky","14","red-202","blue-57","safe","risky","295","6","bandit-task","22","98190","0.0-3.0-0.19","30","low"
"21","safe","51","red-202","blue-57","safe","risky","407","6","bandit-task","23","100958","0.0-3.0-0.20","30","low"
"22","risky","44","red-202","blue-57","safe","risky","375","6","bandit-task","24","103694","0.0-3.0-0.21","30","low"
