"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","blue-43","red-185","safe","risky","1596","7","bandit-task","3","40933","0.0-3.0-0.0","27","high"
"2","safe","51","blue-103","red-44","safe","risky","1558","7","bandit-task","4","45053","0.0-3.0-0.1","27","high"
"3","risky","20","blue-197","red-213","safe","risky","894","7","bandit-task","5","48333","0.0-3.0-0.2","27","high"
"4","safe","51","blue-68","red-182","safe","risky","1150","7","bandit-task","6","52013","0.0-3.0-0.3","27","high"
"5","safe","50","blue-57","red-202","safe","risky","1095","7","bandit-task","7","55717","0.0-3.0-0.4","27","high"
"6","safe","50","blue-205","red-156","safe","risky","991","7","bandit-task","8","59244","0.0-3.0-0.5","27","high"
"7","safe","49","blue-91","red-132","safe","risky","3627","7","bandit-task","9","65265","0.0-3.0-0.6","27","high"
"8","safe","51","blue-138","red-4","safe","risky","1751","7","bandit-task","10","69360","0.0-3.0-0.7","27","high"
"9","safe","50","blue-86","red-93","safe","risky","3111","7","bandit-task","11","75096","0.0-3.0-0.8","27","high"
"10","risky","61","blue-74","red-164","safe","risky","4310","7","bandit-task","12","81904","0.0-3.0-0.9","27","high"
"11","risky","50","blue-64","red-214","safe","risky","2030","7","bandit-task","13","86288","0.0-3.0-0.10","27","high"
"12","risky","57","blue-121","red-158","safe","risky","2143","7","bandit-task","14","90767","0.0-3.0-0.11","27","high"
"13","risky","20","blue-139","red-94","safe","risky","3887","7","bandit-task","15","96967","0.0-3.0-0.12","27","high"
"14","safe","50","blue-192","red-129","safe","risky","2126","7","bandit-task","16","101407","0.0-3.0-0.13","27","high"
"15","safe","52","blue-92","red-90","safe","risky","1662","7","bandit-task","17","105455","0.0-3.0-0.14","27","high"
"16","risky","47","blue-144","red-48","safe","risky","2830","7","bandit-task","18","110638","0.0-3.0-0.15","27","high"
"17","risky","69","blue-70","red-186","safe","risky","1479","7","bandit-task","19","115014","0.0-3.0-0.16","27","high"
"18","risky","32","blue-67","red-157","safe","risky","3376","7","bandit-task","20","120718","0.0-3.0-0.17","27","high"
"19","safe","50","blue-140","red-200","safe","risky","2815","7","bandit-task","21","125839","0.0-3.0-0.18","27","high"
"20","risky","43","blue-161","red-95","safe","risky","3174","7","bandit-task","22","131247","0.0-3.0-0.19","27","high"
"21","safe","49","blue-3","red-23","safe","risky","3294","7","bandit-task","23","136870","0.0-3.0-0.20","27","high"
"22","risky","51","blue-175","red-81","safe","risky","2023","7","bandit-task","24","141455","0.0-3.0-0.21","27","high"
"23","safe","51","blue-114","red-10","safe","risky","1847","7","bandit-task","25","145622","0.0-3.0-0.22","27","high"
"24","safe","50","blue-97","red-111","safe","risky","2094","7","bandit-task","26","150110","0.0-3.0-0.23","27","high"
"25","safe","50","blue-128","red-112","safe","risky","2766","7","bandit-task","27","155526","0.0-3.0-0.24","27","high"
"26","risky","32","blue-126","red-210","safe","risky","1951","7","bandit-task","28","159934","0.0-3.0-0.25","27","high"
"27","risky","42","blue-41","red-105","safe","risky","1647","7","bandit-task","29","164013","0.0-3.0-0.26","27","high"
