"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","79","red-46","blue-132","safe","risky","3920","8","bandit-task","3","57633","0.0-3.0-0.0","62","high"
"2","safe","51","red-69","blue-112","safe","risky","5086","8","bandit-task","4","65745","0.0-3.0-0.1","62","high"
"3","risky","46","red-193","blue-39","safe","risky","2798","8","bandit-task","5","71408","0.0-3.0-0.2","62","high"
"4","safe","50","red-52","blue-79","safe","risky","2463","8","bandit-task","6","76752","0.0-3.0-0.3","62","high"
"5","risky","44","red-16","blue-139","safe","risky","5278","8","bandit-task","7","85056","0.0-3.0-0.4","62","high"
"6","safe","51","red-115","blue-167","safe","risky","3630","8","bandit-task","8","91631","0.0-3.0-0.5","62","high"
"7","risky","67","red-186","blue-125","safe","risky","6510","8","bandit-task","9","101327","0.0-3.0-0.6","62","high"
"8","risky","14","red-197","blue-67","safe","risky","7990","8","bandit-task","10","111942","0.0-3.0-0.7","62","high"
"9","risky","50","red-127","blue-32","safe","risky","7156","8","bandit-task","11","121748","0.0-3.0-0.8","62","high"
"10","safe","49","red-149","blue-192","safe","risky","1983","8","bandit-task","12","126572","0.0-3.0-0.9","62","high"
"11","risky","45","red-100","blue-78","safe","risky","2446","8","bandit-task","13","131700","0.0-3.0-0.10","62","high"
"12","safe","49","red-111","blue-108","safe","risky","6846","8","bandit-task","14","141595","0.0-3.0-0.11","62","high"
"13","safe","49","red-220","blue-137","safe","risky","3742","8","bandit-task","15","148075","0.0-3.0-0.12","62","high"
"14","safe","48","red-21","blue-130","safe","risky","6974","8","bandit-task","16","157995","0.0-3.0-0.13","62","high"
"15","risky","37","red-113","blue-122","safe","risky","2750","8","bandit-task","17","164026","0.0-3.0-0.14","62","high"
"16","risky","40","red-96","blue-131","safe","risky","5742","8","bandit-task","18","172458","0.0-3.0-0.15","62","high"
"17","risky","37","red-190","blue-64","safe","risky","1381","8","bandit-task","19","176737","0.0-3.0-0.16","62","high"
"18","safe","50","red-198","blue-62","safe","risky","5356","8","bandit-task","20","184807","0.0-3.0-0.17","62","high"
"19","risky","48","red-151","blue-145","safe","risky","3462","8","bandit-task","21","191086","0.0-3.0-0.18","62","high"
"20","safe","49","red-199","blue-5","safe","risky","7958","8","bandit-task","22","201646","0.0-3.0-0.19","62","high"
"21","safe","51","red-204","blue-56","safe","risky","3430","8","bandit-task","23","207829","0.0-3.0-0.20","62","high"
