"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","79","red-202","blue-172","risky","safe","2574","8","bandit-task","3","55995","0.0-3.0-0.0","29","high"
"2","safe","51","red-117","blue-192","risky","safe","6030","8","bandit-task","4","65179","0.0-3.0-0.1","29","high"
"3","safe","50","red-137","blue-213","risky","safe","2455","8","bandit-task","5","70762","0.0-3.0-0.2","29","high"
"4","risky","46","red-97","blue-215","risky","safe","1623","8","bandit-task","6","75722","0.0-3.0-0.3","29","high"
"5","safe","51","red-132","blue-144","risky","safe","934","8","bandit-task","7","79418","0.0-3.0-0.4","29","high"
"6","risky","44","red-64","blue-173","risky","safe","2286","8","bandit-task","8","84746","0.0-3.0-0.5","29","high"
"7","risky","67","red-45","blue-187","risky","safe","2135","8","bandit-task","9","89809","0.0-3.0-0.6","29","high"
"8","risky","14","red-165","blue-112","risky","safe","4454","8","bandit-task","10","97121","0.0-3.0-0.7","29","high"
"9","risky","50","red-104","blue-191","risky","safe","3870","8","bandit-task","11","103537","0.0-3.0-0.8","29","high"
"10","safe","49","red-72","blue-69","risky","safe","2214","8","bandit-task","12","108432","0.0-3.0-0.9","29","high"
"11","risky","45","red-220","blue-185","risky","safe","2079","8","bandit-task","13","113272","0.0-3.0-0.10","29","high"
"12","risky","37","red-206","blue-78","risky","safe","2238","8","bandit-task","14","118104","0.0-3.0-0.11","29","high"
"13","safe","49","red-189","blue-20","risky","safe","2318","8","bandit-task","15","122961","0.0-3.0-0.12","29","high"
"14","risky","40","red-198","blue-65","risky","safe","1206","8","bandit-task","16","126777","0.0-3.0-0.13","29","high"
"15","risky","37","red-167","blue-143","risky","safe","4327","8","bandit-task","17","133672","0.0-3.0-0.14","29","high"
"16","safe","49","red-161","blue-126","risky","safe","1222","8","bandit-task","18","137368","0.0-3.0-0.15","29","high"
"17","safe","48","red-149","blue-177","risky","safe","894","8","bandit-task","19","140768","0.0-3.0-0.16","29","high"
"18","risky","48","red-153","blue-183","risky","safe","974","8","bandit-task","20","144312","0.0-3.0-0.17","29","high"
"19","safe","50","red-33","blue-37","risky","safe","853","8","bandit-task","21","147592","0.0-3.0-0.18","29","high"
"20","risky","66","red-176","blue-16","risky","safe","1255","8","bandit-task","22","151352","0.0-3.0-0.19","29","high"
"21","safe","49","red-46","blue-129","risky","safe","1015","8","bandit-task","23","154799","0.0-3.0-0.20","29","high"
"22","risky","28","red-169","blue-77","risky","safe","734","8","bandit-task","24","158175","0.0-3.0-0.21","29","high"
"23","safe","51","red-84","blue-219","risky","safe","1998","8","bandit-task","25","162743","0.0-3.0-0.22","29","high"
"24","safe","51","red-142","blue-188","risky","safe","1686","8","bandit-task","26","166887","0.0-3.0-0.23","29","high"
"25","risky","85","red-159","blue-140","risky","safe","2255","8","bandit-task","27","171662","0.0-3.0-0.24","29","high"
"26","risky","69","red-139","blue-147","risky","safe","982","8","bandit-task","28","175150","0.0-3.0-0.25","29","high"
"27","safe","51","red-90","blue-28","risky","safe","958","8","bandit-task","29","178502","0.0-3.0-0.26","29","high"
"28","risky","32","red-141","blue-110","risky","safe","1062","8","bandit-task","30","182134","0.0-3.0-0.27","29","high"
"29","safe","53","red-67","blue-44","risky","safe","1312","8","bandit-task","31","186024","0.0-3.0-0.28","29","high"
"30","safe","50","red-35","blue-197","risky","safe","1599","8","bandit-task","32","190159","0.0-3.0-0.29","29","high"
"31","safe","52","red-70","blue-47","risky","safe","2654","8","bandit-task","33","195199","0.0-3.0-0.30","29","high"
"32","risky","38","red-3","blue-89","risky","safe","1118","8","bandit-task","34","198831","0.0-3.0-0.31","29","high"
"33","safe","50","red-108","blue-105","risky","safe","1614","8","bandit-task","35","202871","0.0-3.0-0.32","29","high"
"34","risky","74","red-216","blue-58","risky","safe","1926","8","bandit-task","36","207230","0.0-3.0-0.33","29","high"
"35","safe","51","red-160","blue-36","risky","safe","2375","8","bandit-task","37","212134","0.0-3.0-0.34","29","high"
"36","risky","53","red-39","blue-178","risky","safe","2518","8","bandit-task","38","217206","0.0-3.0-0.35","29","high"
"37","safe","49","red-190","blue-122","risky","safe","1190","8","bandit-task","39","220814","0.0-3.0-0.36","29","high"
"38","safe","48","red-184","blue-201","risky","safe","1086","8","bandit-task","40","224342","0.0-3.0-0.37","29","high"
"39","risky","50","red-170","blue-154","risky","safe","3350","8","bandit-task","41","230325","0.0-3.0-0.38","29","high"
"40","safe","50","red-27","blue-109","risky","safe","3150","8","bandit-task","42","235917","0.0-3.0-0.39","29","high"
"41","risky","82","red-19","blue-99","risky","safe","2382","8","bandit-task","43","240805","0.0-3.0-0.40","29","high"
"42","risky","55","red-148","blue-9","risky","safe","1590","8","bandit-task","44","244795","0.0-3.0-0.41","29","high"
"43","risky","48","red-214","blue-57","risky","safe","1070","8","bandit-task","45","248419","0.0-3.0-0.42","29","high"
"44","safe","49","red-106","blue-114","risky","safe","1734","8","bandit-task","46","252579","0.0-3.0-0.43","29","high"
"45","safe","48","red-135","blue-52","risky","safe","1078","8","bandit-task","47","256147","0.0-3.0-0.44","29","high"
"46","risky","46","red-93","blue-29","risky","safe","1149","8","bandit-task","48","260099","0.0-3.0-0.45","29","high"
"47","risky","28","red-41","blue-91","risky","safe","2727","8","bandit-task","49","265394","0.0-3.0-0.46","29","high"
"48","risky","67","red-14","blue-23","risky","safe","1622","8","bandit-task","50","269458","0.0-3.0-0.47","29","high"
"49","risky","31","red-182","blue-31","risky","safe","1822","8","bandit-task","51","273714","0.0-3.0-0.48","29","high"
"50","risky","85","red-156","blue-193","risky","safe","1718","8","bandit-task","52","277865","0.0-3.0-0.49","29","high"
"51","risky","39","red-111","blue-121","risky","safe","2167","8","bandit-task","53","282713","0.0-3.0-0.50","29","high"
"52","safe","47","red-130","blue-26","risky","safe","1255","8","bandit-task","54","286409","0.0-3.0-0.51","29","high"
"53","risky","60","red-204","blue-119","risky","safe","1150","8","bandit-task","55","290137","0.0-3.0-0.52","29","high"
"54","risky","26","red-71","blue-123","risky","safe","1798","8","bandit-task","56","294889","0.0-3.0-0.53","29","high"
"55","safe","51","red-118","blue-96","risky","safe","1750","8","bandit-task","57","299129","0.0-3.0-0.54","29","high"
"56","risky","35","red-162","blue-40","risky","safe","2438","8","bandit-task","58","304024","0.0-3.0-0.55","29","high"
"57","safe","49","red-163","blue-203","risky","safe","1428","8","bandit-task","59","307894","0.0-3.0-0.56","29","high"
"58","risky","59","red-15","blue-7","risky","safe","4102","8","bandit-task","60","314958","0.0-3.0-0.57","29","high"
"59","safe","50","red-208","blue-113","risky","safe","3015","8","bandit-task","61","320389","0.0-3.0-0.58","29","high"
"60","risky","18","red-11","blue-43","risky","safe","998","8","bandit-task","62","323853","0.0-3.0-0.59","29","high"
"61","risky","71","red-181","blue-5","risky","safe","1518","8","bandit-task","63","327813","0.0-3.0-0.60","29","high"
"62","risky","42","red-32","blue-51","risky","safe","1454","8","bandit-task","64","331724","0.0-3.0-0.61","29","high"
"63","safe","51","red-171","blue-34","risky","safe","1031","8","bandit-task","65","335156","0.0-3.0-0.62","29","high"
"64","risky","66","red-13","blue-66","risky","safe","1663","8","bandit-task","66","339180","0.0-3.0-0.63","29","high"
"65","risky","60","red-94","blue-22","risky","safe","2318","8","bandit-task","67","343972","0.0-3.0-0.64","29","high"
"66","safe","51","red-63","blue-151","risky","safe","933","8","bandit-task","68","347180","0.0-3.0-0.65","29","high"
"67","safe","51","red-79","blue-207","risky","safe","1406","8","bandit-task","69","350964","0.0-3.0-0.66","29","high"
"68","risky","44","red-74","blue-150","risky","safe","1094","8","bandit-task","70","354468","0.0-3.0-0.67","29","high"
"69","safe","49","red-145","blue-95","risky","safe","1581","8","bandit-task","71","358451","0.0-3.0-0.68","29","high"
"70","safe","50","red-217","blue-186","risky","safe","1527","8","bandit-task","72","362395","0.0-3.0-0.69","29","high"
