"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","32","red-52","blue-112","risky","safe","8813","4","bandit-task","3","49649","0.0-3.0-0.0","68","low"
"2","safe","50","red-52","blue-112","risky","safe","3206","4","bandit-task","4","55548","0.0-3.0-0.1","68","low"
"3","safe","51","red-52","blue-112","risky","safe","903","4","bandit-task","5","59275","0.0-3.0-0.2","68","low"
"4","risky","52","red-52","blue-112","risky","safe","911","4","bandit-task","6","62740","0.0-3.0-0.3","68","low"
"5","safe","49","red-52","blue-112","risky","safe","606","4","bandit-task","7","66083","0.0-3.0-0.4","68","low"
"6","risky","48","red-52","blue-112","risky","safe","598","4","bandit-task","8","69324","0.0-3.0-0.5","68","low"
"7","safe","50","red-52","blue-112","risky","safe","598","4","bandit-task","9","72290","0.0-3.0-0.6","68","low"
"8","safe","51","red-52","blue-112","risky","safe","591","4","bandit-task","10","75267","0.0-3.0-0.7","68","low"
"9","risky","44","red-52","blue-112","risky","safe","551","4","bandit-task","11","78363","0.0-3.0-0.8","68","low"
"10","safe","51","red-52","blue-112","risky","safe","495","4","bandit-task","12","81210","0.0-3.0-0.9","68","low"
"11","safe","49","red-52","blue-112","risky","safe","455","4","bandit-task","13","84066","0.0-3.0-0.10","68","low"
"12","safe","48","red-52","blue-112","risky","safe","495","4","bandit-task","14","86970","0.0-3.0-0.11","68","low"
"13","risky","49","red-52","blue-112","risky","safe","446","4","bandit-task","15","89794","0.0-3.0-0.12","68","low"
"14","risky","60","red-52","blue-112","risky","safe","446","4","bandit-task","16","92689","0.0-3.0-0.13","68","low"
"15","risky","62","red-52","blue-112","risky","safe","448","4","bandit-task","17","95521","0.0-3.0-0.14","68","low"
"16","risky","30","red-52","blue-112","risky","safe","471","4","bandit-task","18","98626","0.0-3.0-0.15","68","low"
"17","safe","51","red-52","blue-112","risky","safe","646","4","bandit-task","19","101650","0.0-3.0-0.16","68","low"
"18","safe","50","red-52","blue-112","risky","safe","447","4","bandit-task","20","104505","0.0-3.0-0.17","68","low"
"19","safe","48","red-52","blue-112","risky","safe","862","4","bandit-task","21","107769","0.0-3.0-0.18","68","low"
"20","risky","38","red-52","blue-112","risky","safe","534","4","bandit-task","22","110745","0.0-3.0-0.19","68","low"
"21","safe","49","red-52","blue-112","risky","safe","526","4","bandit-task","23","113673","0.0-3.0-0.20","68","low"
"22","safe","51","red-52","blue-112","risky","safe","414","4","bandit-task","24","116523","0.0-3.0-0.21","68","low"
"23","safe","50","red-52","blue-112","risky","safe","511","4","bandit-task","25","119395","0.0-3.0-0.22","68","low"
"24","safe","50","red-52","blue-112","risky","safe","447","4","bandit-task","26","122291","0.0-3.0-0.23","68","low"
"25","risky","51","red-52","blue-112","risky","safe","742","4","bandit-task","27","125379","0.0-3.0-0.24","68","low"
