"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","49","blue-131","red-183","safe","risky","2105","2","bandit-task","3","30996","0.0-3.0-0.0","32","low"
"2","risky","40","blue-131","red-183","safe","risky","2383","2","bandit-task","4","35948","0.0-3.0-0.1","32","low"
"3","safe","50","blue-131","red-183","safe","risky","551","2","bandit-task","5","39011","0.0-3.0-0.2","32","low"
"4","safe","49","blue-131","red-183","safe","risky","510","2","bandit-task","6","41963","0.0-3.0-0.3","32","low"
"5","risky","55","blue-131","red-183","safe","risky","438","2","bandit-task","7","44819","0.0-3.0-0.4","32","low"
"6","risky","43","blue-131","red-183","safe","risky","2014","2","bandit-task","8","49214","0.0-3.0-0.5","32","low"
"7","safe","50","blue-131","red-183","safe","risky","518","2","bandit-task","9","52254","0.0-3.0-0.6","32","low"
"8","safe","50","blue-131","red-183","safe","risky","590","2","bandit-task","10","55237","0.0-3.0-0.7","32","low"
"9","safe","50","blue-131","red-183","safe","risky","511","2","bandit-task","11","58166","0.0-3.0-0.8","32","low"
"10","risky","48","blue-131","red-183","safe","risky","503","2","bandit-task","12","61109","0.0-3.0-0.9","32","low"
"11","safe","50","blue-131","red-183","safe","risky","448","2","bandit-task","13","63957","0.0-3.0-0.10","32","low"
"12","safe","50","blue-131","red-183","safe","risky","487","2","bandit-task","14","66885","0.0-3.0-0.11","32","low"
"13","safe","52","blue-131","red-183","safe","risky","423","2","bandit-task","15","69717","0.0-3.0-0.12","32","low"
"14","safe","50","blue-131","red-183","safe","risky","406","2","bandit-task","16","72509","0.0-3.0-0.13","32","low"
"15","safe","51","blue-131","red-183","safe","risky","1294","2","bandit-task","17","76180","0.0-3.0-0.14","32","low"
"16","safe","50","blue-131","red-183","safe","risky","423","2","bandit-task","18","79005","0.0-3.0-0.15","32","low"
"17","risky","56","blue-131","red-183","safe","risky","398","2","bandit-task","19","81764","0.0-3.0-0.16","32","low"
"18","risky","23","blue-131","red-183","safe","risky","407","2","bandit-task","20","84524","0.0-3.0-0.17","32","low"
"19","safe","49","blue-131","red-183","safe","risky","558","2","bandit-task","21","87436","0.0-3.0-0.18","32","low"
"20","safe","51","blue-131","red-183","safe","risky","462","2","bandit-task","22","90396","0.0-3.0-0.19","32","low"
"21","safe","49","blue-131","red-183","safe","risky","439","2","bandit-task","23","93204","0.0-3.0-0.20","32","low"
"22","safe","51","blue-131","red-183","safe","risky","486","2","bandit-task","24","96100","0.0-3.0-0.21","32","low"
"23","safe","49","blue-131","red-183","safe","risky","438","2","bandit-task","25","98964","0.0-3.0-0.22","32","low"
"24","safe","49","blue-131","red-183","safe","risky","454","2","bandit-task","26","101867","0.0-3.0-0.23","32","low"
"25","safe","51","blue-131","red-183","safe","risky","487","2","bandit-task","27","104812","0.0-3.0-0.24","32","low"
"26","safe","49","blue-131","red-183","safe","risky","430","2","bandit-task","28","107779","0.0-3.0-0.25","32","low"
"27","safe","50","blue-131","red-183","safe","risky","447","2","bandit-task","29","110605","0.0-3.0-0.26","32","low"
"28","safe","51","blue-131","red-183","safe","risky","855","2","bandit-task","30","113829","0.0-3.0-0.27","32","low"
"29","safe","50","blue-131","red-183","safe","risky","414","2","bandit-task","31","116685","0.0-3.0-0.28","32","low"
"30","safe","48","blue-131","red-183","safe","risky","430","2","bandit-task","32","119476","0.0-3.0-0.29","32","low"
"31","risky","57","blue-131","red-183","safe","risky","424","2","bandit-task","33","122412","0.0-3.0-0.30","32","low"
"32","safe","49","blue-131","red-183","safe","risky","591","2","bandit-task","34","125332","0.0-3.0-0.31","32","low"
