"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","53","red-115","blue-72","risky","safe","4261","3","bandit-task","3","38684","0.0-3.0-0.0","6","high"
"2","risky","26","red-11","blue-201","risky","safe","2375","3","bandit-task","4","43859","0.0-3.0-0.1","6","high"
"3","safe","49","red-63","blue-24","risky","safe","1383","3","bandit-task","5","48123","0.0-3.0-0.2","6","high"
"4","safe","50","red-75","blue-82","risky","safe","1798","3","bandit-task","6","52787","0.0-3.0-0.3","6","high"
"5","safe","50","red-83","blue-161","risky","safe","2806","3","bandit-task","7","59019","0.0-3.0-0.4","6","high"
"6","risky","35","red-163","blue-149","risky","safe","3375","3","bandit-task","8","65099","0.0-3.0-0.5","6","high"
"7","risky","60","red-108","blue-56","risky","safe","1622","3","bandit-task","9","69490","0.0-3.0-0.6","6","high"
"8","safe","53","red-10","blue-137","risky","safe","1615","3","bandit-task","10","73698","0.0-3.0-0.7","6","high"
"9","risky","30","red-6","blue-154","risky","safe","1526","3","bandit-task","11","77530","0.0-3.0-0.8","6","high"
"10","risky","62","red-33","blue-142","risky","safe","950","3","bandit-task","12","81210","0.0-3.0-0.9","6","high"
"11","risky","55","red-79","blue-212","risky","safe","5295","3","bandit-task","13","89521","0.0-3.0-0.10","6","high"
"12","risky","39","red-132","blue-150","risky","safe","1623","3","bandit-task","14","93521","0.0-3.0-0.11","6","high"
"13","risky","53","red-28","blue-93","risky","safe","855","3","bandit-task","15","96889","0.0-3.0-0.12","6","high"
"14","safe","51","red-2","blue-143","risky","safe","1510","3","bandit-task","16","101153","0.0-3.0-0.13","6","high"
"15","safe","49","red-192","blue-61","risky","safe","1150","3","bandit-task","17","104617","0.0-3.0-0.14","6","high"
"16","risky","16","red-189","blue-85","risky","safe","2351","3","bandit-task","18","109241","0.0-3.0-0.15","6","high"
"17","safe","51","red-16","blue-160","risky","safe","2031","3","bandit-task","19","113963","0.0-3.0-0.16","6","high"
"18","safe","51","red-118","blue-208","risky","safe","1517","3","bandit-task","20","117786","0.0-3.0-0.17","6","high"
"19","risky","35","red-26","blue-58","risky","safe","1277","3","bandit-task","21","121386","0.0-3.0-0.18","6","high"
"20","risky","57","red-60","blue-138","risky","safe","1358","3","bandit-task","22","125714","0.0-3.0-0.19","6","high"
"21","risky","53","red-43","blue-148","risky","safe","1670","3","bandit-task","23","129697","0.0-3.0-0.20","6","high"
"22","risky","50","red-32","blue-87","risky","safe","1039","3","bandit-task","24","133066","0.0-3.0-0.21","6","high"
"23","risky","24","red-25","blue-77","risky","safe","3022","3","bandit-task","25","138465","0.0-3.0-0.22","6","high"
"24","risky","43","red-216","blue-22","risky","safe","1382","3","bandit-task","26","142537","0.0-3.0-0.23","6","high"
"25","risky","42","red-98","blue-68","risky","safe","1935","3","bandit-task","27","146993","0.0-3.0-0.24","6","high"
"26","safe","49","red-185","blue-198","risky","safe","3758","3","bandit-task","28","153033","0.0-3.0-0.25","6","high"
"27","safe","51","red-31","blue-50","risky","safe","2046","3","bandit-task","29","157928","0.0-3.0-0.26","6","high"
"28","safe","50","red-52","blue-169","risky","safe","2463","3","bandit-task","30","162704","0.0-3.0-0.27","6","high"
"29","risky","31","red-131","blue-17","risky","safe","1119","3","bandit-task","31","166168","0.0-3.0-0.28","6","high"
"30","safe","51","red-64","blue-127","risky","safe","1255","3","bandit-task","32","170032","0.0-3.0-0.29","6","high"
"31","safe","49","red-217","blue-172","risky","safe","3182","3","bandit-task","33","175594","0.0-3.0-0.30","6","high"
"32","safe","50","red-203","blue-155","risky","safe","1422","3","bandit-task","34","179409","0.0-3.0-0.31","6","high"
"33","safe","49","red-47","blue-125","risky","safe","1039","3","bandit-task","35","182953","0.0-3.0-0.32","6","high"
"34","risky","71","red-38","blue-99","risky","safe","2663","3","bandit-task","36","187945","0.0-3.0-0.33","6","high"
"35","safe","49","red-46","blue-191","risky","safe","1334","3","bandit-task","37","191649","0.0-3.0-0.34","6","high"
"36","risky","61","red-5","blue-90","risky","safe","1006","3","bandit-task","38","194953","0.0-3.0-0.35","6","high"
