"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","49","red-133","blue-3","risky","safe","2722","3","bandit-task","3","39024","0.0-3.0-0.0","19","high"
"2","risky","53","red-178","blue-101","risky","safe","2214","3","bandit-task","4","44039","0.0-3.0-0.1","19","high"
"3","risky","26","red-27","blue-70","risky","safe","1695","3","bandit-task","5","48511","0.0-3.0-0.2","19","high"
"4","safe","50","red-95","blue-53","risky","safe","1630","3","bandit-task","6","53085","0.0-3.0-0.3","19","high"
"5","safe","50","red-153","blue-36","risky","safe","1862","3","bandit-task","7","58101","0.0-3.0-0.4","19","high"
"6","risky","35","red-117","blue-145","risky","safe","1086","3","bandit-task","8","61877","0.0-3.0-0.5","19","high"
"7","safe","53","red-179","blue-183","risky","safe","1310","3","bandit-task","9","65797","0.0-3.0-0.6","19","high"
"8","risky","60","red-146","blue-75","risky","safe","1198","3","bandit-task","10","69812","0.0-3.0-0.7","19","high"
"9","risky","30","red-58","blue-209","risky","safe","1519","3","bandit-task","11","74196","0.0-3.0-0.8","19","high"
"10","safe","51","red-19","blue-196","risky","safe","991","3","bandit-task","12","77676","0.0-3.0-0.9","19","high"
"11","safe","49","red-6","blue-20","risky","safe","870","3","bandit-task","13","81132","0.0-3.0-0.10","19","high"
"12","risky","62","red-12","blue-217","risky","safe","1358","3","bandit-task","14","85084","0.0-3.0-0.11","19","high"
"13","safe","51","red-25","blue-5","risky","safe","1094","3","bandit-task","15","88755","0.0-3.0-0.12","19","high"
"14","safe","51","red-44","blue-78","risky","safe","1615","3","bandit-task","16","93219","0.0-3.0-0.13","19","high"
"15","risky","55","red-47","blue-4","risky","safe","887","3","bandit-task","17","96723","0.0-3.0-0.14","19","high"
"16","risky","39","red-121","blue-194","risky","safe","870","3","bandit-task","18","100380","0.0-3.0-0.15","19","high"
"17","safe","49","red-74","blue-212","risky","safe","942","3","bandit-task","19","104139","0.0-3.0-0.16","19","high"
"18","safe","51","red-16","blue-11","risky","safe","1374","3","bandit-task","20","109763","0.0-3.0-0.17","19","high"
"19","safe","50","red-102","blue-159","risky","safe","1678","3","bandit-task","21","114381","0.0-3.0-0.18","19","high"
"20","risky","53","red-80","blue-76","risky","safe","831","3","bandit-task","22","118221","0.0-3.0-0.19","19","high"
"21","safe","51","red-171","blue-52","risky","safe","1254","3","bandit-task","23","122421","0.0-3.0-0.20","19","high"
"22","risky","16","red-213","blue-50","risky","safe","1494","3","bandit-task","24","126909","0.0-3.0-0.21","19","high"
"23","risky","35","red-73","blue-54","risky","safe","695","3","bandit-task","25","130268","0.0-3.0-0.22","19","high"
"24","risky","57","red-161","blue-120","risky","safe","1846","3","bandit-task","26","135004","0.0-3.0-0.23","19","high"
"25","safe","49","red-114","blue-85","risky","safe","647","3","bandit-task","27","138476","0.0-3.0-0.24","19","high"
"26","safe","50","red-84","blue-172","risky","safe","1262","3","bandit-task","28","143020","0.0-3.0-0.25","19","high"
"27","risky","53","red-208","blue-107","risky","safe","686","3","bandit-task","29","146291","0.0-3.0-0.26","19","high"
"28","safe","49","red-215","blue-69","risky","safe","895","3","bandit-task","30","150332","0.0-3.0-0.27","19","high"
"29","risky","50","red-32","blue-28","risky","safe","751","3","bandit-task","31","153611","0.0-3.0-0.28","19","high"
