"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","blue-81","red-208","risky","safe","3283","1","bandit-task","3","32995","0.0-3.0-0.0","8","low"
"2","safe","50","blue-81","red-208","risky","safe","4582","1","bandit-task","4","40410","0.0-3.0-0.1","8","low"
"3","risky","53","blue-81","red-208","risky","safe","830","1","bandit-task","5","44394","0.0-3.0-0.2","8","low"
"4","risky","55","blue-81","red-208","risky","safe","1582","1","bandit-task","6","48794","0.0-3.0-0.3","8","low"
"5","safe","49","blue-81","red-208","risky","safe","1039","1","bandit-task","7","52801","0.0-3.0-0.4","8","low"
"6","risky","61","blue-81","red-208","risky","safe","759","1","bandit-task","8","56257","0.0-3.0-0.5","8","low"
"7","risky","20","blue-81","red-208","risky","safe","807","1","bandit-task","9","59769","0.0-3.0-0.6","8","low"
"8","risky","67","blue-81","red-208","risky","safe","854","1","bandit-task","10","63233","0.0-3.0-0.7","8","low"
"9","safe","50","blue-81","red-208","risky","safe","662","1","bandit-task","11","66745","0.0-3.0-0.8","8","low"
"10","risky","39","blue-81","red-208","risky","safe","830","1","bandit-task","12","70233","0.0-3.0-0.9","8","low"
"11","risky","46","blue-81","red-208","risky","safe","1062","1","bandit-task","13","74384","0.0-3.0-0.10","8","low"
"12","safe","51","blue-81","red-208","risky","safe","871","1","bandit-task","14","78008","0.0-3.0-0.11","8","low"
"13","safe","49","blue-81","red-208","risky","safe","567","1","bandit-task","15","81096","0.0-3.0-0.12","8","low"
"14","risky","28","blue-81","red-208","risky","safe","502","1","bandit-task","16","84024","0.0-3.0-0.13","8","low"
"15","risky","51","blue-81","red-208","risky","safe","573","1","bandit-task","17","87419","0.0-3.0-0.14","8","low"
"16","risky","33","blue-81","red-208","risky","safe","759","1","bandit-task","18","90658","0.0-3.0-0.15","8","low"
"17","safe","50","blue-81","red-208","risky","safe","423","1","bandit-task","19","93610","0.0-3.0-0.16","8","low"
"18","safe","49","blue-81","red-208","risky","safe","726","1","bandit-task","20","96970","0.0-3.0-0.17","8","low"
"19","safe","50","blue-81","red-208","risky","safe","575","1","bandit-task","21","100082","0.0-3.0-0.18","8","low"
"20","risky","20","blue-81","red-208","risky","safe","798","1","bandit-task","22","103314","0.0-3.0-0.19","8","low"
"21","risky","56","blue-81","red-208","risky","safe","710","1","bandit-task","23","106426","0.0-3.0-0.20","8","low"
"22","safe","51","blue-81","red-208","risky","safe","622","1","bandit-task","24","109610","0.0-3.0-0.21","8","low"
"23","safe","51","blue-81","red-208","risky","safe","695","1","bandit-task","25","112721","0.0-3.0-0.22","8","low"
"24","safe","49","blue-81","red-208","risky","safe","566","1","bandit-task","26","115737","0.0-3.0-0.23","8","low"
"25","risky","50","blue-81","red-208","risky","safe","551","1","bandit-task","27","118681","0.0-3.0-0.24","8","low"
"26","risky","36","blue-81","red-208","risky","safe","526","1","bandit-task","28","121625","0.0-3.0-0.25","8","low"
"27","safe","49","blue-81","red-208","risky","safe","462","1","bandit-task","29","124489","0.0-3.0-0.26","8","low"
"28","safe","50","blue-81","red-208","risky","safe","478","1","bandit-task","30","127417","0.0-3.0-0.27","8","low"
"29","safe","50","blue-81","red-208","risky","safe","470","1","bandit-task","31","130305","0.0-3.0-0.28","8","low"
"30","safe","51","blue-81","red-208","risky","safe","478","1","bandit-task","32","133224","0.0-3.0-0.29","8","low"
"31","risky","74","blue-81","red-208","risky","safe","463","1","bandit-task","33","136056","0.0-3.0-0.30","8","low"
"32","safe","50","blue-81","red-208","risky","safe","487","1","bandit-task","34","138920","0.0-3.0-0.31","8","low"
"33","risky","67","blue-81","red-208","risky","safe","479","1","bandit-task","35","141968","0.0-3.0-0.32","8","low"
"34","risky","39","blue-81","red-208","risky","safe","582","1","bandit-task","36","144912","0.0-3.0-0.33","8","low"
"35","safe","49","blue-81","red-208","risky","safe","374","1","bandit-task","37","147691","0.0-3.0-0.34","8","low"
"36","risky","32","blue-81","red-208","risky","safe","678","1","bandit-task","38","150819","0.0-3.0-0.35","8","low"
"37","risky","60","blue-81","red-208","risky","safe","615","1","bandit-task","39","153986","0.0-3.0-0.36","8","low"
"38","safe","50","blue-81","red-208","risky","safe","407","1","bandit-task","40","156834","0.0-3.0-0.37","8","low"
"39","risky","48","blue-81","red-208","risky","safe","590","1","bandit-task","41","159986","0.0-3.0-0.38","8","low"
"40","risky","58","blue-81","red-208","risky","safe","878","1","bandit-task","42","163378","0.0-3.0-0.39","8","low"
"41","risky","52","blue-81","red-208","risky","safe","606","1","bandit-task","43","166410","0.0-3.0-0.40","8","low"
"42","risky","55","blue-81","red-208","risky","safe","534","1","bandit-task","44","169402","0.0-3.0-0.41","8","low"
"43","safe","50","blue-81","red-208","risky","safe","615","1","bandit-task","45","172417","0.0-3.0-0.42","8","low"
"44","safe","50","blue-81","red-208","risky","safe","502","1","bandit-task","46","175329","0.0-3.0-0.43","8","low"
"45","risky","53","blue-81","red-208","risky","safe","719","1","bandit-task","47","178425","0.0-3.0-0.44","8","low"
"46","risky","49","blue-81","red-208","risky","safe","599","1","bandit-task","48","181465","0.0-3.0-0.45","8","low"
"47","safe","49","blue-81","red-208","risky","safe","438","1","bandit-task","49","184273","0.0-3.0-0.46","8","low"
"48","risky","61","blue-81","red-208","risky","safe","501","1","bandit-task","50","187161","0.0-3.0-0.47","8","low"
"49","risky","48","blue-81","red-208","risky","safe","575","1","bandit-task","51","190297","0.0-3.0-0.48","8","low"
"50","risky","48","blue-81","red-208","risky","safe","535","1","bandit-task","52","193200","0.0-3.0-0.49","8","low"
"51","risky","25","blue-81","red-208","risky","safe","487","1","bandit-task","53","196072","0.0-3.0-0.50","8","low"
"52","risky","33","blue-81","red-208","risky","safe","518","1","bandit-task","54","198960","0.0-3.0-0.51","8","low"
"53","risky","19","blue-81","red-208","risky","safe","462","1","bandit-task","55","201808","0.0-3.0-0.52","8","low"
"54","risky","48","blue-81","red-208","risky","safe","446","1","bandit-task","56","204648","0.0-3.0-0.53","8","low"
"55","safe","52","blue-81","red-208","risky","safe","470","1","bandit-task","57","207560","0.0-3.0-0.54","8","low"
"56","safe","50","blue-81","red-208","risky","safe","460","1","bandit-task","58","210454","0.0-3.0-0.55","8","low"
"57","risky","82","blue-81","red-208","risky","safe","526","1","bandit-task","59","213694","0.0-3.0-0.56","8","low"
"58","risky","17","blue-81","red-208","risky","safe","727","1","bandit-task","60","216813","0.0-3.0-0.57","8","low"
"59","risky","30","blue-81","red-208","risky","safe","599","1","bandit-task","61","219805","0.0-3.0-0.58","8","low"
"60","safe","49","blue-81","red-208","risky","safe","431","1","bandit-task","62","222629","0.0-3.0-0.59","8","low"
"61","risky","41","blue-81","red-208","risky","safe","430","1","bandit-task","63","225397","0.0-3.0-0.60","8","low"
"62","risky","65","blue-81","red-208","risky","safe","391","1","bandit-task","64","228165","0.0-3.0-0.61","8","low"
"63","safe","51","blue-81","red-208","risky","safe","526","1","bandit-task","65","231093","0.0-3.0-0.62","8","low"
"64","risky","39","blue-81","red-208","risky","safe","518","1","bandit-task","66","233980","0.0-3.0-0.63","8","low"
"65","safe","48","blue-81","red-208","risky","safe","503","1","bandit-task","67","236892","0.0-3.0-0.64","8","low"
"66","risky","61","blue-81","red-208","risky","safe","1039","1","bandit-task","68","240340","0.0-3.0-0.65","8","low"
"67","risky","12","blue-81","red-208","risky","safe","711","1","bandit-task","69","243557","0.0-3.0-0.66","8","low"
"68","risky","45","blue-81","red-208","risky","safe","589","1","bandit-task","70","246652","0.0-3.0-0.67","8","low"
"69","safe","49","blue-81","red-208","risky","safe","438","1","bandit-task","71","249452","0.0-3.0-0.68","8","low"
"70","safe","50","blue-81","red-208","risky","safe","390","1","bandit-task","72","252276","0.0-3.0-0.69","8","low"
"71","risky","58","blue-81","red-208","risky","safe","502","1","bandit-task","73","255155","0.0-3.0-0.70","8","low"
"72","risky","62","blue-81","red-208","risky","safe","383","1","bandit-task","74","257923","0.0-3.0-0.71","8","low"
"73","risky","13","blue-81","red-208","risky","safe","383","1","bandit-task","75","260683","0.0-3.0-0.72","8","low"
"74","risky","34","blue-81","red-208","risky","safe","342","1","bandit-task","76","263435","0.0-3.0-0.73","8","low"
"75","risky","32","blue-81","red-208","risky","safe","350","1","bandit-task","77","266514","0.0-3.0-0.74","8","low"
"76","risky","62","blue-81","red-208","risky","safe","327","1","bandit-task","78","269219","0.0-3.0-0.75","8","low"
"77","risky","51","blue-81","red-208","risky","safe","342","1","bandit-task","79","271954","0.0-3.0-0.76","8","low"
"78","safe","50","blue-81","red-208","risky","safe","455","1","bandit-task","80","274786","0.0-3.0-0.77","8","low"
"79","safe","50","blue-81","red-208","risky","safe","398","1","bandit-task","81","277634","0.0-3.0-0.78","8","low"
"80","safe","51","blue-81","red-208","risky","safe","389","1","bandit-task","82","280450","0.0-3.0-0.79","8","low"
"81","risky","28","blue-81","red-208","risky","safe","430","1","bandit-task","83","283290","0.0-3.0-0.80","8","low"
"82","risky","70","blue-81","red-208","risky","safe","526","1","bandit-task","84","286201","0.0-3.0-0.81","8","low"
"83","safe","50","blue-81","red-208","risky","safe","366","1","bandit-task","85","288929","0.0-3.0-0.82","8","low"
"84","safe","49","blue-81","red-208","risky","safe","351","1","bandit-task","86","292057","0.0-3.0-0.83","8","low"
"85","risky","14","blue-81","red-208","risky","safe","366","1","bandit-task","87","294889","0.0-3.0-0.84","8","low"
"86","risky","67","blue-81","red-208","risky","safe","390","1","bandit-task","88","297737","0.0-3.0-0.85","8","low"
"87","risky","36","blue-81","red-208","risky","safe","430","1","bandit-task","89","300585","0.0-3.0-0.86","8","low"
"88","risky","37","blue-81","red-208","risky","safe","446","1","bandit-task","90","303393","0.0-3.0-0.87","8","low"
"89","risky","73","blue-81","red-208","risky","safe","414","1","bandit-task","91","306192","0.0-3.0-0.88","8","low"
"90","safe","52","blue-81","red-208","risky","safe","375","1","bandit-task","92","309096","0.0-3.0-0.89","8","low"
"91","safe","52","blue-81","red-208","risky","safe","342","1","bandit-task","93","311824","0.0-3.0-0.90","8","low"
"92","safe","48","blue-81","red-208","risky","safe","431","1","bandit-task","94","315080","0.0-3.0-0.91","8","low"
"93","risky","35","blue-81","red-208","risky","safe","415","1","bandit-task","95","317864","0.0-3.0-0.92","8","low"
"94","safe","50","blue-81","red-208","risky","safe","494","1","bandit-task","96","320735","0.0-3.0-0.93","8","low"
"95","risky","72","blue-81","red-208","risky","safe","470","1","bandit-task","97","323592","0.0-3.0-0.94","8","low"
"96","safe","50","blue-81","red-208","risky","safe","454","1","bandit-task","98","326799","0.0-3.0-0.95","8","low"
"97","risky","28","blue-81","red-208","risky","safe","398","1","bandit-task","99","329618","0.0-3.0-0.96","8","low"
"98","risky","87","blue-81","red-208","risky","safe","390","1","bandit-task","100","332514","0.0-3.0-0.97","8","low"
"99","safe","51","blue-81","red-208","risky","safe","462","1","bandit-task","101","335706","0.0-3.0-0.98","8","low"
"100","safe","49","blue-81","red-208","risky","safe","334","1","bandit-task","102","338426","0.0-3.0-0.99","8","low"
"101","risky","63","blue-81","red-208","risky","safe","486","1","bandit-task","103","341297","0.0-3.0-0.100","8","low"
"102","safe","50","blue-81","red-208","risky","safe","447","1","bandit-task","104","344137","0.0-3.0-0.101","8","low"
"103","risky","54","blue-81","red-208","risky","safe","518","1","bandit-task","105","347073","0.0-3.0-0.102","8","low"
"104","safe","49","blue-81","red-208","risky","safe","455","1","bandit-task","106","350137","0.0-3.0-0.103","8","low"
"105","risky","71","blue-81","red-208","risky","safe","935","1","bandit-task","107","353481","0.0-3.0-0.104","8","low"
"106","risky","10","blue-81","red-208","risky","safe","446","1","bandit-task","108","356481","0.0-3.0-0.105","8","low"
"107","safe","49","blue-81","red-208","risky","safe","342","1","bandit-task","109","359505","0.0-3.0-0.106","8","low"
"108","risky","32","blue-81","red-208","risky","safe","358","1","bandit-task","110","362672","0.0-3.0-0.107","8","low"
"109","risky","55","blue-81","red-208","risky","safe","375","1","bandit-task","111","365400","0.0-3.0-0.108","8","low"
"110","risky","43","blue-81","red-208","risky","safe","382","1","bandit-task","112","368152","0.0-3.0-0.109","8","low"
