"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","49","blue-60","red-168","risky","safe","2856","2","bandit-task","3","35290","0.0-3.0-0.0","96","high"
"2","risky","40","blue-166","red-159","risky","safe","4159","2","bandit-task","4","42145","0.0-3.0-0.1","96","high"
"3","safe","50","blue-44","red-130","risky","safe","6310","2","bandit-task","5","51026","0.0-3.0-0.2","96","high"
"4","safe","49","blue-201","red-193","risky","safe","2166","2","bandit-task","6","55741","0.0-3.0-0.3","96","high"
"5","risky","55","blue-183","red-120","risky","safe","1870","2","bandit-task","7","60109","0.0-3.0-0.4","96","high"
"6","safe","50","blue-103","red-76","risky","safe","4638","2","bandit-task","8","67388","0.0-3.0-0.5","96","high"
"7","risky","43","blue-41","red-34","risky","safe","4655","2","bandit-task","9","74669","0.0-3.0-0.6","96","high"
"8","safe","50","blue-125","red-158","risky","safe","2109","2","bandit-task","10","79348","0.0-3.0-0.7","96","high"
"9","safe","50","blue-5","red-147","risky","safe","2110","2","bandit-task","11","83852","0.0-3.0-0.8","96","high"
"10","risky","48","blue-104","red-91","risky","safe","1791","2","bandit-task","12","88235","0.0-3.0-0.9","96","high"
"11","safe","50","blue-175","red-55","risky","safe","4382","2","bandit-task","13","95243","0.0-3.0-0.10","96","high"
"12","risky","56","blue-161","red-110","risky","safe","1438","2","bandit-task","14","99387","0.0-3.0-0.11","96","high"
"13","safe","50","blue-209","red-215","risky","safe","1983","2","bandit-task","15","103883","0.0-3.0-0.12","96","high"
"14","risky","23","blue-81","red-187","risky","safe","6030","2","bandit-task","16","112298","0.0-3.0-0.13","96","high"
"15","risky","57","blue-12","red-117","risky","safe","1383","2","bandit-task","17","116040","0.0-3.0-0.14","96","high"
"16","risky","44","blue-123","red-16","risky","safe","1815","2","bandit-task","18","120192","0.0-3.0-0.15","96","high"
"17","risky","51","blue-86","red-48","risky","safe","2454","2","bandit-task","19","125040","0.0-3.0-0.16","96","high"
"18","risky","41","blue-98","red-94","risky","safe","2246","2","bandit-task","20","129888","0.0-3.0-0.17","96","high"
"19","safe","52","blue-106","red-163","risky","safe","1750","2","bandit-task","21","134040","0.0-3.0-0.18","96","high"
