"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","40","blue-190","red-17","risky","safe","2666","2","bandit-task","3","35057","0.0-3.0-0.0","24","low"
"2","safe","49","blue-190","red-17","risky","safe","2966","2","bandit-task","4","40929","0.0-3.0-0.1","24","low"
"3","safe","50","blue-190","red-17","risky","safe","2991","2","bandit-task","5","46984","0.0-3.0-0.2","24","low"
"4","safe","49","blue-190","red-17","risky","safe","2335","2","bandit-task","6","52120","0.0-3.0-0.3","24","low"
"5","risky","55","blue-190","red-17","risky","safe","1502","2","bandit-task","7","56376","0.0-3.0-0.4","24","low"
"6","risky","43","blue-190","red-17","risky","safe","1088","2","bandit-task","8","60748","0.0-3.0-0.5","24","low"
"7","safe","50","blue-190","red-17","risky","safe","935","2","bandit-task","9","64524","0.0-3.0-0.6","24","low"
"8","safe","50","blue-190","red-17","risky","safe","1263","2","bandit-task","10","68756","0.0-3.0-0.7","24","low"
"9","safe","50","blue-190","red-17","risky","safe","3790","2","bandit-task","11","74932","0.0-3.0-0.8","24","low"
"10","risky","48","blue-190","red-17","risky","safe","1198","2","bandit-task","12","79276","0.0-3.0-0.9","24","low"
"11","risky","56","blue-190","red-17","risky","safe","1143","2","bandit-task","13","83596","0.0-3.0-0.10","24","low"
"12","risky","23","blue-190","red-17","risky","safe","1383","2","bandit-task","14","88115","0.0-3.0-0.11","24","low"
"13","safe","50","blue-190","red-17","risky","safe","646","2","bandit-task","15","91331","0.0-3.0-0.12","24","low"
"14","safe","50","blue-190","red-17","risky","safe","774","2","bandit-task","16","94979","0.0-3.0-0.13","24","low"
"15","safe","52","blue-190","red-17","risky","safe","615","2","bandit-task","17","97987","0.0-3.0-0.14","24","low"
"16","safe","50","blue-190","red-17","risky","safe","526","2","bandit-task","18","101027","0.0-3.0-0.15","24","low"
"17","safe","51","blue-190","red-17","risky","safe","550","2","bandit-task","19","103979","0.0-3.0-0.16","24","low"
"18","safe","50","blue-190","red-17","risky","safe","527","2","bandit-task","20","107154","0.0-3.0-0.17","24","low"
"19","safe","49","blue-190","red-17","risky","safe","503","2","bandit-task","21","110371","0.0-3.0-0.18","24","low"
"20","safe","51","blue-190","red-17","risky","safe","566","2","bandit-task","22","113482","0.0-3.0-0.19","24","low"
"21","safe","49","blue-190","red-17","risky","safe","678","2","bandit-task","23","116586","0.0-3.0-0.20","24","low"
"22","safe","51","blue-190","red-17","risky","safe","598","2","bandit-task","24","119890","0.0-3.0-0.21","24","low"
"23","safe","49","blue-190","red-17","risky","safe","719","2","bandit-task","25","123091","0.0-3.0-0.22","24","low"
"24","safe","49","blue-190","red-17","risky","safe","582","2","bandit-task","26","126506","0.0-3.0-0.23","24","low"
"25","safe","51","blue-190","red-17","risky","safe","887","2","bandit-task","27","129866","0.0-3.0-0.24","24","low"
"26","safe","49","blue-190","red-17","risky","safe","815","2","bandit-task","28","134538","0.0-3.0-0.25","24","low"
"27","safe","50","blue-190","red-17","risky","safe","1182","2","bandit-task","29","138114","0.0-3.0-0.26","24","low"
"28","risky","57","blue-190","red-17","risky","safe","479","2","bandit-task","30","141042","0.0-3.0-0.27","24","low"
"29","risky","44","blue-190","red-17","risky","safe","630","2","bandit-task","31","144058","0.0-3.0-0.28","24","low"
"30","safe","51","blue-190","red-17","risky","safe","702","2","bandit-task","32","147386","0.0-3.0-0.29","24","low"
"31","safe","50","blue-190","red-17","risky","safe","711","2","bandit-task","33","151137","0.0-3.0-0.30","24","low"
"32","safe","48","blue-190","red-17","risky","safe","1814","2","bandit-task","34","155385","0.0-3.0-0.31","24","low"
