"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","79","blue-79","red-147","safe","risky","4925","8","bandit-task","3","76799","0.0-3.0-0.0","114","low"
"2","safe","51","blue-79","red-147","safe","risky","2238","8","bandit-task","4","81566","0.0-3.0-0.1","114","low"
"3","risky","46","blue-79","red-147","safe","risky","927","8","bandit-task","5","85022","0.0-3.0-0.2","114","low"
"4","risky","44","blue-79","red-147","safe","risky","1470","8","bandit-task","6","89046","0.0-3.0-0.3","114","low"
"5","safe","50","blue-79","red-147","safe","risky","774","8","bandit-task","7","92702","0.0-3.0-0.4","114","low"
"6","safe","51","blue-79","red-147","safe","risky","646","8","bandit-task","8","95814","0.0-3.0-0.5","114","low"
"7","risky","67","blue-79","red-147","safe","risky","10857","8","bandit-task","9","109368","0.0-3.0-0.6","114","low"
"8","safe","49","blue-79","red-147","safe","risky","2286","8","bandit-task","10","114192","0.0-3.0-0.7","114","low"
"9","risky","14","blue-79","red-147","safe","risky","2767","8","bandit-task","11","119384","0.0-3.0-0.8","114","low"
"10","safe","49","blue-79","red-147","safe","risky","1599","8","bandit-task","12","123583","0.0-3.0-0.9","114","low"
"11","safe","49","blue-79","red-147","safe","risky","2702","8","bandit-task","13","128927","0.0-3.0-0.10","114","low"
"12","risky","50","blue-79","red-147","safe","risky","3542","8","bandit-task","14","134895","0.0-3.0-0.11","114","low"
"13","risky","45","blue-79","red-147","safe","risky","2646","8","bandit-task","15","140023","0.0-3.0-0.12","114","low"
"14","risky","37","blue-79","red-147","safe","risky","4951","8","bandit-task","16","147462","0.0-3.0-0.13","114","low"
"15","safe","48","blue-79","red-147","safe","risky","1141","8","bandit-task","17","151262","0.0-3.0-0.14","114","low"
"16","safe","50","blue-79","red-147","safe","risky","5382","8","bandit-task","18","160910","0.0-3.0-0.15","114","low"
"17","risky","40","blue-79","red-147","safe","risky","727","8","bandit-task","19","164221","0.0-3.0-0.16","114","low"
"18","safe","49","blue-79","red-147","safe","risky","759","8","bandit-task","20","167480","0.0-3.0-0.17","114","low"
"19","safe","51","blue-79","red-147","safe","risky","726","8","bandit-task","21","170912","0.0-3.0-0.18","114","low"
"20","risky","37","blue-79","red-147","safe","risky","862","8","bandit-task","22","174376","0.0-3.0-0.19","114","low"
"21","safe","51","blue-79","red-147","safe","risky","662","8","bandit-task","23","177624","0.0-3.0-0.20","114","low"
"22","safe","51","blue-79","red-147","safe","risky","686","8","bandit-task","24","180768","0.0-3.0-0.21","114","low"
"23","safe","53","blue-79","red-147","safe","risky","454","8","bandit-task","25","184184","0.0-3.0-0.22","114","low"
"24","risky","48","blue-79","red-147","safe","risky","1782","8","bandit-task","26","188967","0.0-3.0-0.23","114","low"
"25","safe","50","blue-79","red-147","safe","risky","9782","8","bandit-task","27","201167","0.0-3.0-0.24","114","low"
"26","risky","66","blue-79","red-147","safe","risky","886","8","bandit-task","28","204631","0.0-3.0-0.25","114","low"
"27","risky","28","blue-79","red-147","safe","risky","911","8","bandit-task","29","207967","0.0-3.0-0.26","114","low"
"28","safe","52","blue-79","red-147","safe","risky","535","8","bandit-task","30","210926","0.0-3.0-0.27","114","low"
"29","safe","50","blue-79","red-147","safe","risky","527","8","bandit-task","31","213878","0.0-3.0-0.28","114","low"
"30","risky","85","blue-79","red-147","safe","risky","487","8","bandit-task","32","216918","0.0-3.0-0.29","114","low"
"31","safe","51","blue-79","red-147","safe","risky","582","8","bandit-task","33","220382","0.0-3.0-0.30","114","low"
"32","safe","49","blue-79","red-147","safe","risky","518","8","bandit-task","34","223134","0.0-3.0-0.31","114","low"
"33","risky","69","blue-79","red-147","safe","risky","558","8","bandit-task","35","226542","0.0-3.0-0.32","114","low"
"34","risky","32","blue-79","red-147","safe","risky","527","8","bandit-task","36","230224","0.0-3.0-0.33","114","low"
