"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","red-52","blue-74","risky","safe","2279","5","bandit-task","3","48255","0.0-3.0-0.0","39","high"
"2","safe","51","red-59","blue-218","risky","safe","1959","5","bandit-task","4","52759","0.0-3.0-0.1","39","high"
"3","risky","14","red-174","blue-120","risky","safe","2215","5","bandit-task","5","57838","0.0-3.0-0.2","39","high"
"4","safe","48","red-213","blue-75","risky","safe","927","5","bandit-task","6","61206","0.0-3.0-0.3","39","high"
"5","safe","49","red-180","blue-146","risky","safe","878","5","bandit-task","7","64494","0.0-3.0-0.4","39","high"
"6","safe","49","red-158","blue-159","risky","safe","950","5","bandit-task","8","67838","0.0-3.0-0.5","39","high"
"7","safe","51","red-133","blue-148","risky","safe","750","5","bandit-task","9","71030","0.0-3.0-0.6","39","high"
"8","safe","49","red-105","blue-93","risky","safe","1294","5","bandit-task","10","74766","0.0-3.0-0.7","39","high"
"9","safe","51","red-137","blue-198","risky","safe","1278","5","bandit-task","11","78701","0.0-3.0-0.8","39","high"
"10","safe","51","red-199","blue-103","risky","safe","735","5","bandit-task","12","81845","0.0-3.0-0.9","39","high"
"11","risky","36","red-101","blue-4","risky","safe","766","5","bandit-task","13","85373","0.0-3.0-0.10","39","high"
"12","safe","51","red-72","blue-123","risky","safe","550","5","bandit-task","14","88319","0.0-3.0-0.11","39","high"
"13","safe","49","red-204","blue-45","risky","safe","622","5","bandit-task","15","91327","0.0-3.0-0.12","39","high"
"14","safe","52","red-185","blue-106","risky","safe","638","5","bandit-task","16","94351","0.0-3.0-0.13","39","high"
"15","risky","43","red-219","blue-67","risky","safe","1790","5","bandit-task","17","98511","0.0-3.0-0.14","39","high"
"16","safe","53","red-99","blue-145","risky","safe","718","5","bandit-task","18","101663","0.0-3.0-0.15","39","high"
"17","safe","49","red-41","blue-162","risky","safe","670","5","bandit-task","19","105166","0.0-3.0-0.16","39","high"
"18","risky","56","red-118","blue-220","risky","safe","527","5","bandit-task","20","108286","0.0-3.0-0.17","39","high"
"19","risky","38","red-2","blue-65","risky","safe","534","5","bandit-task","21","111230","0.0-3.0-0.18","39","high"
"20","safe","49","red-124","blue-84","risky","safe","678","5","bandit-task","22","114286","0.0-3.0-0.19","39","high"
"21","safe","50","red-196","blue-16","risky","safe","654","5","bandit-task","23","117334","0.0-3.0-0.20","39","high"
"22","risky","59","red-134","blue-202","risky","safe","599","5","bandit-task","24","120310","0.0-3.0-0.21","39","high"
"23","risky","40","red-144","blue-35","risky","safe","582","5","bandit-task","25","123294","0.0-3.0-0.22","39","high"
"24","safe","50","red-142","blue-63","risky","safe","566","5","bandit-task","26","126229","0.0-3.0-0.23","39","high"
"25","safe","50","red-47","blue-14","risky","safe","494","5","bandit-task","27","129101","0.0-3.0-0.24","39","high"
"26","risky","40","red-161","blue-58","risky","safe","470","5","bandit-task","28","131973","0.0-3.0-0.25","39","high"
"27","risky","56","red-31","blue-115","risky","safe","439","5","bandit-task","29","134861","0.0-3.0-0.26","39","high"
"28","safe","52","red-207","blue-130","risky","safe","678","5","bandit-task","30","137901","0.0-3.0-0.27","39","high"
"29","risky","66","red-86","blue-195","risky","safe","519","5","bandit-task","31","140821","0.0-3.0-0.28","39","high"
"30","safe","52","red-176","blue-136","risky","safe","598","5","bandit-task","32","144012","0.0-3.0-0.29","39","high"
"31","risky","38","red-39","blue-188","risky","safe","431","5","bandit-task","33","146836","0.0-3.0-0.30","39","high"
"32","risky","34","red-183","blue-30","risky","safe","446","5","bandit-task","34","149647","0.0-3.0-0.31","39","high"
"33","safe","51","red-170","blue-100","risky","safe","526","5","bandit-task","35","152551","0.0-3.0-0.32","39","high"
"34","safe","50","red-24","blue-108","risky","safe","478","5","bandit-task","36","155415","0.0-3.0-0.33","39","high"
"35","safe","49","red-49","blue-211","risky","safe","470","5","bandit-task","37","158535","0.0-3.0-0.34","39","high"
"36","safe","52","red-168","blue-73","risky","safe","550","5","bandit-task","38","161454","0.0-3.0-0.35","39","high"
"37","risky","22","red-21","blue-215","risky","safe","719","5","bandit-task","39","164591","0.0-3.0-0.36","39","high"
"38","safe","51","red-71","blue-95","risky","safe","414","5","bandit-task","40","167366","0.0-3.0-0.37","39","high"
"39","safe","48","red-153","blue-165","risky","safe","455","5","bandit-task","41","170174","0.0-3.0-0.38","39","high"
"40","safe","51","red-109","blue-160","risky","safe","470","5","bandit-task","42","173062","0.0-3.0-0.39","39","high"
"41","safe","49","red-102","blue-89","risky","safe","406","5","bandit-task","43","175822","0.0-3.0-0.40","39","high"
"42","safe","50","red-210","blue-163","risky","safe","382","5","bandit-task","44","178574","0.0-3.0-0.41","39","high"
"43","risky","66","red-51","blue-13","risky","safe","446","5","bandit-task","45","181422","0.0-3.0-0.42","39","high"
"44","risky","46","red-114","blue-197","risky","safe","391","5","bandit-task","46","184182","0.0-3.0-0.43","39","high"
"45","risky","74","red-97","blue-77","risky","safe","438","5","bandit-task","47","186981","0.0-3.0-0.44","39","high"
"46","risky","54","red-178","blue-187","risky","safe","374","5","bandit-task","48","189725","0.0-3.0-0.45","39","high"
"47","risky","42","red-96","blue-81","risky","safe","383","5","bandit-task","49","192477","0.0-3.0-0.46","39","high"
"48","risky","85","red-5","blue-76","risky","safe","414","5","bandit-task","50","195253","0.0-3.0-0.47","39","high"
"49","risky","39","red-171","blue-214","risky","safe","414","5","bandit-task","51","198037","0.0-3.0-0.48","39","high"
"50","risky","30","red-107","blue-126","risky","safe","422","5","bandit-task","52","200829","0.0-3.0-0.49","39","high"
"51","safe","50","red-217","blue-8","risky","safe","398","5","bandit-task","53","203564","0.0-3.0-0.50","39","high"
"52","safe","50","red-155","blue-110","risky","safe","431","5","bandit-task","54","206341","0.0-3.0-0.51","39","high"
"53","risky","62","red-1","blue-48","risky","safe","399","5","bandit-task","55","209100","0.0-3.0-0.52","39","high"
"54","risky","79","red-119","blue-60","risky","safe","414","5","bandit-task","56","211919","0.0-3.0-0.53","39","high"
"55","risky","63","red-216","blue-56","risky","safe","438","5","bandit-task","57","214743","0.0-3.0-0.54","39","high"
"56","risky","56","red-83","blue-127","risky","safe","471","5","bandit-task","58","217559","0.0-3.0-0.55","39","high"
"57","risky","30","red-54","blue-44","risky","safe","406","5","bandit-task","59","220351","0.0-3.0-0.56","39","high"
"58","safe","50","red-57","blue-36","risky","safe","462","5","bandit-task","60","223167","0.0-3.0-0.57","39","high"
"59","safe","50","red-87","blue-88","risky","safe","447","5","bandit-task","61","225975","0.0-3.0-0.58","39","high"
"60","risky","60","red-18","blue-27","risky","safe","455","5","bandit-task","62","228750","0.0-3.0-0.59","39","high"
"61","risky","85","red-6","blue-205","risky","safe","415","5","bandit-task","63","231534","0.0-3.0-0.60","39","high"
"62","risky","36","red-173","blue-138","risky","safe","534","5","bandit-task","64","234438","0.0-3.0-0.61","39","high"
"63","risky","21","red-29","blue-9","risky","safe","390","5","bandit-task","65","237198","0.0-3.0-0.62","39","high"
"64","safe","53","red-19","blue-154","risky","safe","422","5","bandit-task","66","240014","0.0-3.0-0.63","39","high"
"65","safe","51","red-25","blue-7","risky","safe","422","5","bandit-task","67","242854","0.0-3.0-0.64","39","high"
"66","safe","50","red-149","blue-38","risky","safe","678","5","bandit-task","68","245902","0.0-3.0-0.65","39","high"
"67","risky","62","red-131","blue-164","risky","safe","390","5","bandit-task","69","248661","0.0-3.0-0.66","39","high"
"68","risky","67","red-208","blue-92","risky","safe","391","5","bandit-task","70","251405","0.0-3.0-0.67","39","high"
"69","risky","50","red-78","blue-141","risky","safe","438","5","bandit-task","71","254189","0.0-3.0-0.68","39","high"
"70","risky","35","red-46","blue-190","risky","safe","431","5","bandit-task","72","256989","0.0-3.0-0.69","39","high"
"71","safe","50","red-167","blue-156","risky","safe","703","5","bandit-task","73","260053","0.0-3.0-0.70","39","high"
"72","risky","22","red-191","blue-147","risky","safe","1350","5","bandit-task","74","263781","0.0-3.0-0.71","39","high"
"73","risky","19","red-3","blue-192","risky","safe","534","5","bandit-task","75","266637","0.0-3.0-0.72","39","high"
"74","safe","50","red-200","blue-184","risky","safe","438","5","bandit-task","76","269469","0.0-3.0-0.73","39","high"
"75","safe","48","red-23","blue-203","risky","safe","454","5","bandit-task","77","272296","0.0-3.0-0.74","39","high"
"76","risky","46","red-122","blue-37","risky","safe","390","5","bandit-task","78","275008","0.0-3.0-0.75","39","high"
"77","risky","78","red-66","blue-194","risky","safe","366","5","bandit-task","79","277760","0.0-3.0-0.76","39","high"
"78","risky","44","red-157","blue-143","risky","safe","382","5","bandit-task","80","280519","0.0-3.0-0.77","39","high"
"79","safe","50","red-12","blue-10","risky","safe","431","5","bandit-task","81","283303","0.0-3.0-0.78","39","high"
"80","safe","50","red-116","blue-132","risky","safe","406","5","bandit-task","82","286087","0.0-3.0-0.79","39","high"
"81","risky","54","red-186","blue-150","risky","safe","389","5","bandit-task","83","289183","0.0-3.0-0.80","39","high"
"82","risky","60","red-169","blue-181","risky","safe","366","5","bandit-task","84","291919","0.0-3.0-0.81","39","high"
"83","risky","28","red-62","blue-135","risky","safe","470","5","bandit-task","85","294750","0.0-3.0-0.82","39","high"
"84","safe","49","red-212","blue-117","risky","safe","383","5","bandit-task","86","297486","0.0-3.0-0.83","39","high"
"85","risky","53","red-32","blue-42","risky","safe","335","5","bandit-task","87","300223","0.0-3.0-0.84","39","high"
"86","risky","56","red-172","blue-17","risky","safe","406","5","bandit-task","88","303022","0.0-3.0-0.85","39","high"
"87","safe","48","red-111","blue-43","risky","safe","607","5","bandit-task","89","305998","0.0-3.0-0.86","39","high"
"88","safe","52","red-79","blue-11","risky","safe","423","5","bandit-task","90","308790","0.0-3.0-0.87","39","high"
"89","safe","50","red-193","blue-98","risky","safe","438","5","bandit-task","91","311574","0.0-3.0-0.88","39","high"
"90","risky","58","red-94","blue-68","risky","safe","382","5","bandit-task","92","314301","0.0-3.0-0.89","39","high"
"91","risky","32","red-69","blue-64","risky","safe","406","5","bandit-task","93","317142","0.0-3.0-0.90","39","high"
