"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-72","blue-199","risky","safe","1966","6","bandit-task","3","28168","0.0-3.0-0.0","21","low"
"2","risky","52","red-72","blue-199","risky","safe","2550","6","bandit-task","4","33512","0.0-3.0-0.1","21","low"
"3","risky","67","red-72","blue-199","risky","safe","694","6","bandit-task","5","36728","0.0-3.0-0.2","21","low"
"4","safe","50","red-72","blue-199","risky","safe","942","6","bandit-task","6","40664","0.0-3.0-0.3","21","low"
"5","risky","87","red-72","blue-199","risky","safe","390","6","bandit-task","7","43696","0.0-3.0-0.4","21","low"
"6","risky","58","red-72","blue-199","risky","safe","390","6","bandit-task","8","46639","0.0-3.0-0.5","21","low"
"7","risky","66","red-72","blue-199","risky","safe","487","6","bandit-task","9","49591","0.0-3.0-0.6","21","low"
"8","risky","51","red-72","blue-199","risky","safe","463","6","bandit-task","10","52431","0.0-3.0-0.7","21","low"
"9","safe","49","red-72","blue-199","risky","safe","327","6","bandit-task","11","55375","0.0-3.0-0.8","21","low"
"10","risky","42","red-72","blue-199","risky","safe","502","6","bandit-task","12","58383","0.0-3.0-0.9","21","low"
"11","risky","78","red-72","blue-199","risky","safe","542","6","bandit-task","13","61470","0.0-3.0-0.10","21","low"
"12","risky","58","red-72","blue-199","risky","safe","391","6","bandit-task","14","64342","0.0-3.0-0.11","21","low"
"13","risky","21","red-72","blue-199","risky","safe","423","6","bandit-task","15","67094","0.0-3.0-0.12","21","low"
"14","risky","14","red-72","blue-199","risky","safe","390","6","bandit-task","16","70126","0.0-3.0-0.13","21","low"
"15","safe","50","red-72","blue-199","risky","safe","462","6","bandit-task","17","73102","0.0-3.0-0.14","21","low"
"16","risky","44","red-72","blue-199","risky","safe","446","6","bandit-task","18","76086","0.0-3.0-0.15","21","low"
"17","safe","51","red-72","blue-199","risky","safe","511","6","bandit-task","19","79102","0.0-3.0-0.16","21","low"
"18","safe","48","red-72","blue-199","risky","safe","782","6","bandit-task","20","82318","0.0-3.0-0.17","21","low"
"19","risky","27","red-72","blue-199","risky","safe","750","6","bandit-task","21","85565","0.0-3.0-0.18","21","low"
"20","risky","70","red-72","blue-199","risky","safe","479","6","bandit-task","22","88453","0.0-3.0-0.19","21","low"
"21","safe","50","red-72","blue-199","risky","safe","342","6","bandit-task","23","91333","0.0-3.0-0.20","21","low"
"22","risky","20","red-72","blue-199","risky","safe","582","6","bandit-task","24","94285","0.0-3.0-0.21","21","low"
"23","safe","51","red-72","blue-199","risky","safe","374","6","bandit-task","25","97053","0.0-3.0-0.22","21","low"
"24","safe","49","red-72","blue-199","risky","safe","486","6","bandit-task","26","100029","0.0-3.0-0.23","21","low"
"25","safe","51","red-72","blue-199","risky","safe","359","6","bandit-task","27","102765","0.0-3.0-0.24","21","low"
"26","risky","56","red-72","blue-199","risky","safe","351","6","bandit-task","28","105620","0.0-3.0-0.25","21","low"
"27","safe","52","red-72","blue-199","risky","safe","279","6","bandit-task","29","108268","0.0-3.0-0.26","21","low"
"28","safe","51","red-72","blue-199","risky","safe","318","6","bandit-task","30","110908","0.0-3.0-0.27","21","low"
"29","risky","16","red-72","blue-199","risky","safe","295","6","bandit-task","31","113828","0.0-3.0-0.28","21","low"
"30","safe","51","red-72","blue-199","risky","safe","366","6","bandit-task","32","116604","0.0-3.0-0.29","21","low"
"31","safe","49","red-72","blue-199","risky","safe","350","6","bandit-task","33","119300","0.0-3.0-0.30","21","low"
"32","safe","50","red-72","blue-199","risky","safe","319","6","bandit-task","34","121982","0.0-3.0-0.31","21","low"
"33","safe","51","red-72","blue-199","risky","safe","303","6","bandit-task","35","124662","0.0-3.0-0.32","21","low"
"34","safe","49","red-72","blue-199","risky","safe","334","6","bandit-task","36","127334","0.0-3.0-0.33","21","low"
"35","safe","51","red-72","blue-199","risky","safe","271","6","bandit-task","37","129966","0.0-3.0-0.34","21","low"
"36","safe","49","red-72","blue-199","risky","safe","343","6","bandit-task","38","132701","0.0-3.0-0.35","21","low"
"37","risky","55","red-72","blue-199","risky","safe","703","6","bandit-task","39","135909","0.0-3.0-0.36","21","low"
"38","safe","50","red-72","blue-199","risky","safe","343","6","bandit-task","40","138821","0.0-3.0-0.37","21","low"
"39","safe","50","red-72","blue-199","risky","safe","351","6","bandit-task","41","141877","0.0-3.0-0.38","21","low"
"40","safe","49","red-72","blue-199","risky","safe","310","6","bandit-task","42","144501","0.0-3.0-0.39","21","low"
"41","safe","52","red-72","blue-199","risky","safe","302","6","bandit-task","43","147134","0.0-3.0-0.40","21","low"
"42","safe","51","red-72","blue-199","risky","safe","358","6","bandit-task","44","149853","0.0-3.0-0.41","21","low"
"43","safe","49","red-72","blue-199","risky","safe","383","6","bandit-task","45","152596","0.0-3.0-0.42","21","low"
"44","safe","48","red-72","blue-199","risky","safe","351","6","bandit-task","46","155300","0.0-3.0-0.43","21","low"
"45","safe","52","red-72","blue-199","risky","safe","311","6","bandit-task","47","157964","0.0-3.0-0.44","21","low"
"46","safe","53","red-72","blue-199","risky","safe","534","6","bandit-task","48","160964","0.0-3.0-0.45","21","low"
"47","safe","49","red-72","blue-199","risky","safe","303","6","bandit-task","49","163684","0.0-3.0-0.46","21","low"
"48","risky","38","red-72","blue-199","risky","safe","390","6","bandit-task","50","166420","0.0-3.0-0.47","21","low"
"49","safe","51","red-72","blue-199","risky","safe","358","6","bandit-task","51","169155","0.0-3.0-0.48","21","low"
"50","safe","50","red-72","blue-199","risky","safe","270","6","bandit-task","52","171748","0.0-3.0-0.49","21","low"
"51","safe","50","red-72","blue-199","risky","safe","295","6","bandit-task","53","174580","0.0-3.0-0.50","21","low"
"52","safe","49","red-72","blue-199","risky","safe","343","6","bandit-task","54","177427","0.0-3.0-0.51","21","low"
"53","safe","49","red-72","blue-199","risky","safe","263","6","bandit-task","55","180379","0.0-3.0-0.52","21","low"
"54","safe","50","red-72","blue-199","risky","safe","335","6","bandit-task","56","183046","0.0-3.0-0.53","21","low"
"55","safe","51","red-72","blue-199","risky","safe","366","6","bandit-task","57","185774","0.0-3.0-0.54","21","low"
"56","safe","49","red-72","blue-199","risky","safe","342","6","bandit-task","58","188501","0.0-3.0-0.55","21","low"
"57","safe","50","red-72","blue-199","risky","safe","335","6","bandit-task","59","191861","0.0-3.0-0.56","21","low"
"58","safe","49","red-72","blue-199","risky","safe","294","6","bandit-task","60","194517","0.0-3.0-0.57","21","low"
