"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","53","blue-118","red-45","risky","safe","2601","1","bandit-task","3","40319","0.0-3.0-0.0","89","high"
"2","risky","55","blue-186","red-14","risky","safe","3526","1","bandit-task","4","46511","0.0-3.0-0.1","89","high"
"3","safe","51","blue-184","red-125","risky","safe","1599","1","bandit-task","5","50606","0.0-3.0-0.2","89","high"
"4","risky","61","blue-195","red-40","risky","safe","1766","1","bandit-task","6","54870","0.0-3.0-0.3","89","high"
"5","risky","20","blue-51","red-46","risky","safe","4022","1","bandit-task","7","61302","0.0-3.0-0.4","89","high"
"6","risky","67","blue-6","red-169","risky","safe","2367","1","bandit-task","8","66110","0.0-3.0-0.5","89","high"
"7","safe","50","blue-172","red-24","risky","safe","1351","1","bandit-task","9","70038","0.0-3.0-0.6","89","high"
"8","risky","39","blue-8","red-85","risky","safe","1110","1","bandit-task","10","73541","0.0-3.0-0.7","89","high"
"9","safe","49","blue-175","red-48","risky","safe","1350","1","bandit-task","11","77349","0.0-3.0-0.8","89","high"
"10","safe","50","blue-168","red-1","risky","safe","1574","1","bandit-task","12","81285","0.0-3.0-0.9","89","high"
"11","risky","46","blue-153","red-87","risky","safe","879","1","bandit-task","13","84613","0.0-3.0-0.10","89","high"
"12","safe","51","blue-205","red-155","risky","safe","871","1","bandit-task","14","87836","0.0-3.0-0.11","89","high"
"13","risky","28","blue-145","red-146","risky","safe","759","1","bandit-task","15","90988","0.0-3.0-0.12","89","high"
"14","safe","49","blue-76","red-2","risky","safe","1767","1","bandit-task","16","95252","0.0-3.0-0.13","89","high"
"15","risky","51","blue-89","red-10","risky","safe","822","1","bandit-task","17","98511","0.0-3.0-0.14","89","high"
"16","risky","33","blue-148","red-21","risky","safe","2613","1","bandit-task","18","104143","0.0-3.0-0.15","89","high"
"17","safe","50","blue-79","red-189","risky","safe","2014","1","bandit-task","19","108647","0.0-3.0-0.16","89","high"
"18","risky","20","blue-156","red-140","risky","safe","2759","1","bandit-task","20","113782","0.0-3.0-0.17","89","high"
"19","risky","56","blue-99","red-180","risky","safe","1582","1","bandit-task","21","117734","0.0-3.0-0.18","89","high"
"20","safe","49","blue-112","red-157","risky","safe","1206","1","bandit-task","22","121342","0.0-3.0-0.19","89","high"
"21","safe","50","blue-181","red-124","risky","safe","974","1","bandit-task","23","124798","0.0-3.0-0.20","89","high"
"22","safe","51","blue-17","red-143","risky","safe","1702","1","bandit-task","24","129030","0.0-3.0-0.21","89","high"
"23","risky","50","blue-212","red-36","risky","safe","3510","1","bandit-task","25","135117","0.0-3.0-0.22","89","high"
"24","safe","51","blue-115","red-57","risky","safe","3237","1","bandit-task","26","140733","0.0-3.0-0.23","89","high"
"25","risky","36","blue-27","red-42","risky","safe","2470","1","bandit-task","27","145597","0.0-3.0-0.24","89","high"
"26","safe","49","blue-135","red-141","risky","safe","718","1","bandit-task","28","148757","0.0-3.0-0.25","89","high"
"27","safe","49","blue-185","red-193","risky","safe","1143","1","bandit-task","29","152293","0.0-3.0-0.26","89","high"
"28","risky","74","blue-98","red-133","risky","safe","1278","1","bandit-task","30","157300","0.0-3.0-0.27","89","high"
"29","risky","67","blue-215","red-137","risky","safe","1145","1","bandit-task","31","160831","0.0-3.0-0.28","89","high"
"30","safe","50","blue-108","red-61","risky","safe","919","1","bandit-task","32","164439","0.0-3.0-0.29","89","high"
"31","safe","50","blue-126","red-101","risky","safe","1134","1","bandit-task","33","167959","0.0-3.0-0.30","89","high"
"32","risky","39","blue-38","red-56","risky","safe","686","1","bandit-task","34","171095","0.0-3.0-0.31","89","high"
"33","risky","32","blue-130","red-219","risky","safe","1998","1","bandit-task","35","175743","0.0-3.0-0.32","89","high"
"34","safe","51","blue-209","red-13","risky","safe","3166","1","bandit-task","36","181262","0.0-3.0-0.33","89","high"
"35","safe","50","blue-84","red-92","risky","safe","1271","1","bandit-task","37","184942","0.0-3.0-0.34","89","high"
"36","risky","60","blue-204","red-187","risky","safe","1686","1","bandit-task","38","189006","0.0-3.0-0.35","89","high"
"37","safe","49","blue-80","red-93","risky","safe","1246","1","bandit-task","39","192998","0.0-3.0-0.36","89","high"
"38","risky","48","blue-15","red-207","risky","safe","878","1","bandit-task","40","196414","0.0-3.0-0.37","89","high"
"39","safe","50","blue-198","red-100","risky","safe","862","1","bandit-task","41","199869","0.0-3.0-0.38","89","high"
"40","risky","58","blue-171","red-22","risky","safe","1439","1","bandit-task","42","203869","0.0-3.0-0.39","89","high"
"41","safe","50","blue-72","red-39","risky","safe","710","1","bandit-task","43","207917","0.0-3.0-0.40","89","high"
"42","risky","52","blue-196","red-33","risky","safe","1078","1","bandit-task","44","211509","0.0-3.0-0.41","89","high"
"43","safe","50","blue-95","red-121","risky","safe","806","1","bandit-task","45","214837","0.0-3.0-0.42","89","high"
"44","safe","49","blue-218","red-70","risky","safe","2966","1","bandit-task","46","220487","0.0-3.0-0.43","89","high"
"45","safe","52","blue-197","red-54","risky","safe","1783","1","bandit-task","47","224768","0.0-3.0-0.44","89","high"
