"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","40","blue-85","red-39","safe","risky","4982","2","bandit-task","3","34277","0.0-3.0-0.0","45","high"
"2","safe","49","blue-127","red-41","safe","risky","4182","2","bandit-task","4","41493","0.0-3.0-0.1","45","high"
"3","risky","55","blue-23","red-191","safe","risky","1727","2","bandit-task","5","46100","0.0-3.0-0.2","45","high"
"4","safe","50","blue-35","red-197","safe","risky","1847","2","bandit-task","6","50996","0.0-3.0-0.3","45","high"
"5","safe","49","blue-4","red-121","safe","risky","1663","2","bandit-task","7","55572","0.0-3.0-0.4","45","high"
"6","safe","50","blue-106","red-93","safe","risky","1388","2","bandit-task","8","59866","0.0-3.0-0.5","45","high"
"7","safe","50","blue-147","red-69","safe","risky","1998","2","bandit-task","9","64650","0.0-3.0-0.6","45","high"
"8","safe","50","blue-5","red-8","safe","risky","2094","2","bandit-task","10","69338","0.0-3.0-0.7","45","high"
"9","safe","50","blue-14","red-82","safe","risky","975","2","bandit-task","11","74337","0.0-3.0-0.8","45","high"
"10","safe","50","blue-111","red-75","safe","risky","1503","2","bandit-task","12","78593","0.0-3.0-0.9","45","high"
"11","risky","43","blue-47","red-54","safe","risky","814","2","bandit-task","13","81977","0.0-3.0-0.10","45","high"
"12","safe","52","blue-44","red-58","safe","risky","990","2","bandit-task","14","85793","0.0-3.0-0.11","45","high"
"13","safe","50","blue-206","red-158","safe","risky","2766","2","bandit-task","15","91664","0.0-3.0-0.12","45","high"
"14","risky","48","blue-95","red-20","safe","risky","967","2","bandit-task","16","95336","0.0-3.0-0.13","45","high"
"15","safe","51","blue-194","red-108","safe","risky","1255","2","bandit-task","17","99928","0.0-3.0-0.14","45","high"
"16","risky","56","blue-118","red-122","safe","risky","2374","2","bandit-task","18","105024","0.0-3.0-0.15","45","high"
"17","safe","50","blue-180","red-131","safe","risky","926","2","bandit-task","19","108880","0.0-3.0-0.16","45","high"
"18","safe","49","blue-154","red-200","safe","risky","1526","2","bandit-task","20","113055","0.0-3.0-0.17","45","high"
"19","risky","23","blue-126","red-40","safe","risky","1854","2","bandit-task","21","117508","0.0-3.0-0.18","45","high"
"20","safe","51","blue-22","red-166","safe","risky","1286","2","bandit-task","22","121204","0.0-3.0-0.19","45","high"
"21","risky","57","blue-18","red-120","safe","risky","1214","2","bandit-task","23","125195","0.0-3.0-0.20","45","high"
"22","safe","49","blue-193","red-182","safe","risky","1215","2","bandit-task","24","129148","0.0-3.0-0.21","45","high"
"23","risky","44","blue-117","red-2","safe","risky","830","2","bandit-task","25","132643","0.0-3.0-0.22","45","high"
"24","safe","51","blue-168","red-56","safe","risky","1717","2","bandit-task","26","137139","0.0-3.0-0.23","45","high"
"25","risky","51","blue-59","red-13","safe","risky","1134","2","bandit-task","27","140763","0.0-3.0-0.24","45","high"
"26","risky","41","blue-97","red-205","safe","risky","1126","2","bandit-task","28","144539","0.0-3.0-0.25","45","high"
"27","safe","49","blue-155","red-207","safe","risky","1415","2","bandit-task","29","148507","0.0-3.0-0.26","45","high"
"28","risky","85","blue-103","red-152","safe","risky","854","2","bandit-task","30","152114","0.0-3.0-0.27","45","high"
"29","risky","27","blue-211","red-146","safe","risky","854","2","bandit-task","31","156426","0.0-3.0-0.28","45","high"
"30","safe","49","blue-160","red-163","safe","risky","1782","2","bandit-task","32","161194","0.0-3.0-0.29","45","high"
"31","risky","46","blue-124","red-201","safe","risky","1111","2","bandit-task","33","165081","0.0-3.0-0.30","45","high"
"32","safe","51","blue-141","red-156","safe","risky","927","2","bandit-task","34","170121","0.0-3.0-0.31","45","high"
"33","risky","33","blue-186","red-77","safe","risky","1038","2","bandit-task","35","174841","0.0-3.0-0.32","45","high"
"34","safe","49","blue-113","red-170","safe","risky","1822","2","bandit-task","36","179175","0.0-3.0-0.33","45","high"
"35","safe","50","blue-167","red-11","safe","risky","1454","2","bandit-task","37","183407","0.0-3.0-0.34","45","high"
"36","safe","51","blue-171","red-213","safe","risky","1062","2","bandit-task","38","187471","0.0-3.0-0.35","45","high"
"37","safe","50","blue-212","red-26","safe","risky","1126","2","bandit-task","39","191174","0.0-3.0-0.36","45","high"
"38","risky","59","blue-161","red-149","safe","risky","926","2","bandit-task","40","194862","0.0-3.0-0.37","45","high"
"39","risky","58","blue-187","red-209","safe","risky","1358","2","bandit-task","41","199006","0.0-3.0-0.38","45","high"
"40","safe","48","blue-109","red-52","safe","risky","1039","2","bandit-task","42","202638","0.0-3.0-0.39","45","high"
"41","safe","49","blue-219","red-50","safe","risky","1030","2","bandit-task","43","206246","0.0-3.0-0.40","45","high"
"42","risky","62","blue-31","red-139","safe","risky","854","2","bandit-task","44","210166","0.0-3.0-0.41","45","high"
"43","safe","48","blue-178","red-10","safe","risky","751","2","bandit-task","45","213382","0.0-3.0-0.42","45","high"
"44","risky","18","blue-90","red-19","safe","risky","662","2","bandit-task","46","216501","0.0-3.0-0.43","45","high"
"45","risky","63","blue-29","red-195","safe","risky","1471","2","bandit-task","47","220501","0.0-3.0-0.44","45","high"
"46","safe","51","blue-38","red-181","safe","risky","1045","2","bandit-task","48","224213","0.0-3.0-0.45","45","high"
