"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","53","red-74","blue-123","risky","safe","1837","3","bandit-task","3","46575","0.0-3.0-0.0","79","high"
"2","safe","49","red-155","blue-146","risky","safe","1422","3","bandit-task","4","50502","0.0-3.0-0.1","79","high"
"3","risky","26","red-67","blue-114","risky","safe","967","3","bandit-task","5","54161","0.0-3.0-0.2","79","high"
"4","risky","35","red-77","blue-118","risky","safe","974","3","bandit-task","6","57737","0.0-3.0-0.3","79","high"
"5","risky","60","red-104","blue-40","risky","safe","782","3","bandit-task","7","61081","0.0-3.0-0.4","79","high"
"6","risky","30","red-142","blue-215","risky","safe","414","3","bandit-task","8","64632","0.0-3.0-0.5","79","high"
"7","safe","50","red-173","blue-51","risky","safe","471","3","bandit-task","9","68161","0.0-3.0-0.6","79","high"
"8","safe","50","red-207","blue-62","risky","safe","615","3","bandit-task","10","71321","0.0-3.0-0.7","79","high"
"9","safe","53","red-152","blue-26","risky","safe","455","3","bandit-task","11","74272","0.0-3.0-0.8","79","high"
"10","safe","51","red-92","blue-151","risky","safe","422","3","bandit-task","12","77176","0.0-3.0-0.9","79","high"
"11","safe","49","red-113","blue-165","risky","safe","453","3","bandit-task","13","80472","0.0-3.0-0.10","79","high"
"12","risky","62","red-122","blue-130","risky","safe","470","3","bandit-task","14","84056","0.0-3.0-0.11","79","high"
"13","risky","55","red-17","blue-34","risky","safe","423","3","bandit-task","15","87096","0.0-3.0-0.12","79","high"
"14","safe","51","red-169","blue-192","risky","safe","631","3","bandit-task","16","90183","0.0-3.0-0.13","79","high"
"15","safe","51","red-28","blue-58","risky","safe","367","3","bandit-task","17","93031","0.0-3.0-0.14","79","high"
"16","risky","39","red-131","blue-107","risky","safe","623","3","bandit-task","18","96176","0.0-3.0-0.15","79","high"
"17","safe","49","red-143","blue-78","risky","safe","365","3","bandit-task","19","98879","0.0-3.0-0.16","79","high"
"18","risky","53","red-45","blue-85","risky","safe","302","3","bandit-task","20","101487","0.0-3.0-0.17","79","high"
"19","safe","51","red-48","blue-203","risky","safe","310","3","bandit-task","21","104647","0.0-3.0-0.18","79","high"
"20","safe","50","red-16","blue-209","risky","safe","311","3","bandit-task","22","107439","0.0-3.0-0.19","79","high"
"21","risky","16","red-93","blue-18","risky","safe","471","3","bandit-task","23","110238","0.0-3.0-0.20","79","high"
"22","safe","51","red-101","blue-91","risky","safe","335","3","bandit-task","24","112918","0.0-3.0-0.21","79","high"
"23","safe","49","red-171","blue-105","risky","safe","231","3","bandit-task","25","115497","0.0-3.0-0.22","79","high"
"24","safe","50","red-217","blue-89","risky","safe","199","3","bandit-task","26","118225","0.0-3.0-0.23","79","high"
"25","risky","35","red-76","blue-5","risky","safe","319","3","bandit-task","27","121857","0.0-3.0-0.24","79","high"
"26","safe","49","red-176","blue-102","risky","safe","422","3","bandit-task","28","126137","0.0-3.0-0.25","79","high"
"27","safe","49","red-202","blue-208","risky","safe","286","3","bandit-task","29","128977","0.0-3.0-0.26","79","high"
"28","safe","51","red-50","blue-186","risky","safe","342","3","bandit-task","30","132585","0.0-3.0-0.27","79","high"
"29","safe","51","red-124","blue-108","risky","safe","679","3","bandit-task","31","140440","0.0-3.0-0.28","79","high"
"30","safe","47","red-117","blue-46","risky","safe","742","3","bandit-task","32","150296","0.0-3.0-0.29","79","high"
"31","safe","49","red-21","blue-194","risky","safe","814","3","bandit-task","33","163191","0.0-3.0-0.30","79","high"
"32","safe","50","red-80","blue-97","risky","safe","246","3","bandit-task","34","166175","0.0-3.0-0.31","79","high"
"33","safe","48","red-125","blue-90","risky","safe","238","3","bandit-task","35","169159","0.0-3.0-0.32","79","high"
"34","safe","51","red-53","blue-54","risky","safe","254","3","bandit-task","36","171735","0.0-3.0-0.33","79","high"
