"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","blue-77","red-6","risky","safe","2751","9","bandit-task","3","36087","0.0-3.0-0.0","98","low"
"2","safe","51","blue-77","red-6","risky","safe","2854","9","bandit-task","4","41391","0.0-3.0-0.1","98","low"
"3","safe","47","blue-77","red-6","risky","safe","1382","9","bandit-task","5","45390","0.0-3.0-0.2","98","low"
"4","risky","50","blue-77","red-6","risky","safe","687","9","bandit-task","6","48670","0.0-3.0-0.3","98","low"
"5","risky","67","blue-77","red-6","risky","safe","815","9","bandit-task","7","52122","0.0-3.0-0.4","98","low"
"6","safe","50","blue-77","red-6","risky","safe","927","9","bandit-task","8","55474","0.0-3.0-0.5","98","low"
"7","risky","21","blue-77","red-6","risky","safe","631","9","bandit-task","9","58594","0.0-3.0-0.6","98","low"
"8","risky","56","blue-77","red-6","risky","safe","1030","9","bandit-task","10","62042","0.0-3.0-0.7","98","low"
"9","risky","62","blue-77","red-6","risky","safe","734","9","bandit-task","11","65194","0.0-3.0-0.8","98","low"
"10","safe","48","blue-77","red-6","risky","safe","686","9","bandit-task","12","68290","0.0-3.0-0.9","98","low"
"11","risky","32","blue-77","red-6","risky","safe","590","9","bandit-task","13","71290","0.0-3.0-0.10","98","low"
"12","safe","50","blue-77","red-6","risky","safe","951","9","bandit-task","14","74650","0.0-3.0-0.11","98","low"
"13","risky","49","blue-77","red-6","risky","safe","615","9","bandit-task","15","77681","0.0-3.0-0.12","98","low"
"14","safe","51","blue-77","red-6","risky","safe","1727","9","bandit-task","16","82177","0.0-3.0-0.13","98","low"
"15","risky","78","blue-77","red-6","risky","safe","558","9","bandit-task","17","85441","0.0-3.0-0.14","98","low"
"16","risky","57","blue-77","red-6","risky","safe","670","9","bandit-task","18","88625","0.0-3.0-0.15","98","low"
"17","risky","28","blue-77","red-6","risky","safe","574","9","bandit-task","19","91905","0.0-3.0-0.16","98","low"
"18","safe","51","blue-77","red-6","risky","safe","622","9","bandit-task","20","95073","0.0-3.0-0.17","98","low"
"19","risky","65","blue-77","red-6","risky","safe","726","9","bandit-task","21","98409","0.0-3.0-0.18","98","low"
"20","risky","21","blue-77","red-6","risky","safe","743","9","bandit-task","22","101584","0.0-3.0-0.19","98","low"
"21","safe","51","blue-77","red-6","risky","safe","670","9","bandit-task","23","104952","0.0-3.0-0.20","98","low"
"22","risky","84","blue-77","red-6","risky","safe","814","9","bandit-task","24","108352","0.0-3.0-0.21","98","low"
"23","risky","40","blue-77","red-6","risky","safe","494","9","bandit-task","25","111480","0.0-3.0-0.22","98","low"
"24","safe","50","blue-77","red-6","risky","safe","762","9","bandit-task","26","114955","0.0-3.0-0.23","98","low"
"25","risky","51","blue-77","red-6","risky","safe","1247","9","bandit-task","27","118571","0.0-3.0-0.24","98","low"
"26","safe","49","blue-77","red-6","risky","safe","542","9","bandit-task","28","121555","0.0-3.0-0.25","98","low"
"27","safe","51","blue-77","red-6","risky","safe","414","9","bandit-task","29","124467","0.0-3.0-0.26","98","low"
"28","risky","42","blue-77","red-6","risky","safe","478","9","bandit-task","30","127339","0.0-3.0-0.27","98","low"
"29","safe","46","blue-77","red-6","risky","safe","487","9","bandit-task","31","130435","0.0-3.0-0.28","98","low"
"30","risky","38","blue-77","red-6","risky","safe","494","9","bandit-task","32","133418","0.0-3.0-0.29","98","low"
"31","safe","51","blue-77","red-6","risky","safe","671","9","bandit-task","33","136618","0.0-3.0-0.30","98","low"
"32","safe","50","blue-77","red-6","risky","safe","687","9","bandit-task","34","139890","0.0-3.0-0.31","98","low"
"33","risky","38","blue-77","red-6","risky","safe","534","9","bandit-task","35","143042","0.0-3.0-0.32","98","low"
"34","safe","50","blue-77","red-6","risky","safe","494","9","bandit-task","36","145889","0.0-3.0-0.33","98","low"
"35","safe","49","blue-77","red-6","risky","safe","384","9","bandit-task","37","148730","0.0-3.0-0.34","98","low"
"36","risky","29","blue-77","red-6","risky","safe","479","9","bandit-task","38","151585","0.0-3.0-0.35","98","low"
"37","safe","51","blue-77","red-6","risky","safe","423","9","bandit-task","39","154313","0.0-3.0-0.36","98","low"
"38","safe","49","blue-77","red-6","risky","safe","407","9","bandit-task","40","157409","0.0-3.0-0.37","98","low"
"39","risky","47","blue-77","red-6","risky","safe","502","9","bandit-task","41","160569","0.0-3.0-0.38","98","low"
"40","safe","51","blue-77","red-6","risky","safe","462","9","bandit-task","42","163401","0.0-3.0-0.39","98","low"
"41","safe","52","blue-77","red-6","risky","safe","438","9","bandit-task","43","166233","0.0-3.0-0.40","98","low"
"42","risky","57","blue-77","red-6","risky","safe","422","9","bandit-task","44","169321","0.0-3.0-0.41","98","low"
"43","safe","49","blue-77","red-6","risky","safe","415","9","bandit-task","45","172307","0.0-3.0-0.42","98","low"
"44","risky","40","blue-77","red-6","risky","safe","456","9","bandit-task","46","175130","0.0-3.0-0.43","98","low"
"45","safe","51","blue-77","red-6","risky","safe","478","9","bandit-task","47","177938","0.0-3.0-0.44","98","low"
"46","safe","50","blue-77","red-6","risky","safe","389","9","bandit-task","48","180698","0.0-3.0-0.45","98","low"
"47","risky","39","blue-77","red-6","risky","safe","391","9","bandit-task","49","183442","0.0-3.0-0.46","98","low"
"48","safe","51","blue-77","red-6","risky","safe","510","9","bandit-task","50","186298","0.0-3.0-0.47","98","low"
"49","safe","49","blue-77","red-6","risky","safe","351","9","bandit-task","51","189082","0.0-3.0-0.48","98","low"
"50","risky","21","blue-77","red-6","risky","safe","422","9","bandit-task","52","191890","0.0-3.0-0.49","98","low"
"51","safe","50","blue-77","red-6","risky","safe","406","9","bandit-task","53","194673","0.0-3.0-0.50","98","low"
"52","safe","51","blue-77","red-6","risky","safe","351","9","bandit-task","54","197385","0.0-3.0-0.51","98","low"
"53","safe","50","blue-77","red-6","risky","safe","327","9","bandit-task","55","200049","0.0-3.0-0.52","98","low"
"54","safe","50","blue-77","red-6","risky","safe","351","9","bandit-task","56","202745","0.0-3.0-0.53","98","low"
"55","safe","49","blue-77","red-6","risky","safe","358","9","bandit-task","57","205441","0.0-3.0-0.54","98","low"
"56","risky","30","blue-77","red-6","risky","safe","382","9","bandit-task","58","208193","0.0-3.0-0.55","98","low"
"57","safe","49","blue-77","red-6","risky","safe","406","9","bandit-task","59","210953","0.0-3.0-0.56","98","low"
"58","safe","50","blue-77","red-6","risky","safe","902","9","bandit-task","60","214297","0.0-3.0-0.57","98","low"
"59","safe","50","blue-77","red-6","risky","safe","358","9","bandit-task","61","217032","0.0-3.0-0.58","98","low"
"60","safe","51","blue-77","red-6","risky","safe","391","9","bandit-task","62","219800","0.0-3.0-0.59","98","low"
"61","safe","51","blue-77","red-6","risky","safe","486","9","bandit-task","63","222600","0.0-3.0-0.60","98","low"
"62","safe","52","blue-77","red-6","risky","safe","359","9","bandit-task","64","225344","0.0-3.0-0.61","98","low"
"63","safe","49","blue-77","red-6","risky","safe","374","9","bandit-task","65","228104","0.0-3.0-0.62","98","low"
"64","risky","12","blue-77","red-6","risky","safe","678","9","bandit-task","66","231144","0.0-3.0-0.63","98","low"
"65","safe","49","blue-77","red-6","risky","safe","359","9","bandit-task","67","233823","0.0-3.0-0.64","98","low"
"66","safe","50","blue-77","red-6","risky","safe","334","9","bandit-task","68","236543","0.0-3.0-0.65","98","low"
"67","safe","51","blue-77","red-6","risky","safe","382","9","bandit-task","69","239295","0.0-3.0-0.66","98","low"
"68","safe","52","blue-77","red-6","risky","safe","398","9","bandit-task","70","242086","0.0-3.0-0.67","98","low"
"69","safe","50","blue-77","red-6","risky","safe","382","9","bandit-task","71","244911","0.0-3.0-0.68","98","low"
"70","safe","50","blue-77","red-6","risky","safe","478","9","bandit-task","72","247918","0.0-3.0-0.69","98","low"
"71","safe","50","blue-77","red-6","risky","safe","407","9","bandit-task","73","250822","0.0-3.0-0.70","98","low"
"72","safe","50","blue-77","red-6","risky","safe","493","9","bandit-task","74","253774","0.0-3.0-0.71","98","low"
"73","safe","51","blue-77","red-6","risky","safe","430","9","bandit-task","75","256670","0.0-3.0-0.72","98","low"
"74","safe","50","blue-77","red-6","risky","safe","414","9","bandit-task","76","259510","0.0-3.0-0.73","98","low"
"75","safe","51","blue-77","red-6","risky","safe","398","9","bandit-task","77","262286","0.0-3.0-0.74","98","low"
"76","safe","50","blue-77","red-6","risky","safe","390","9","bandit-task","78","265118","0.0-3.0-0.75","98","low"
"77","safe","49","blue-77","red-6","risky","safe","406","9","bandit-task","79","268142","0.0-3.0-0.76","98","low"
"78","safe","50","blue-77","red-6","risky","safe","357","9","bandit-task","80","270893","0.0-3.0-0.77","98","low"
"79","safe","51","blue-77","red-6","risky","safe","399","9","bandit-task","81","273797","0.0-3.0-0.78","98","low"
"80","safe","50","blue-77","red-6","risky","safe","494","9","bandit-task","82","276693","0.0-3.0-0.79","98","low"
"81","safe","48","blue-77","red-6","risky","safe","373","9","bandit-task","83","279421","0.0-3.0-0.80","98","low"
"82","safe","49","blue-77","red-6","risky","safe","334","9","bandit-task","84","282116","0.0-3.0-0.81","98","low"
"83","risky","38","blue-77","red-6","risky","safe","471","9","bandit-task","85","284940","0.0-3.0-0.82","98","low"
"84","safe","52","blue-77","red-6","risky","safe","383","9","bandit-task","86","287684","0.0-3.0-0.83","98","low"
"85","safe","50","blue-77","red-6","risky","safe","575","9","bandit-task","87","290900","0.0-3.0-0.84","98","low"
"86","safe","50","blue-77","red-6","risky","safe","502","9","bandit-task","88","293783","0.0-3.0-0.85","98","low"
"87","safe","49","blue-77","red-6","risky","safe","711","9","bandit-task","89","297111","0.0-3.0-0.86","98","low"
"88","safe","49","blue-77","red-6","risky","safe","534","9","bandit-task","90","299999","0.0-3.0-0.87","98","low"
"89","risky","49","blue-77","red-6","risky","safe","382","9","bandit-task","91","302734","0.0-3.0-0.88","98","low"
"90","risky","77","blue-77","red-6","risky","safe","326","9","bandit-task","92","305415","0.0-3.0-0.89","98","low"
"91","risky","18","blue-77","red-6","risky","safe","366","9","bandit-task","93","308174","0.0-3.0-0.90","98","low"
"92","safe","51","blue-77","red-6","risky","safe","446","9","bandit-task","94","310942","0.0-3.0-0.91","98","low"
"93","safe","50","blue-77","red-6","risky","safe","351","9","bandit-task","95","313846","0.0-3.0-0.92","98","low"
"94","risky","50","blue-77","red-6","risky","safe","366","9","bandit-task","96","316582","0.0-3.0-0.93","98","low"
"95","safe","49","blue-77","red-6","risky","safe","382","9","bandit-task","97","319302","0.0-3.0-0.94","98","low"
"96","risky","41","blue-77","red-6","risky","safe","350","9","bandit-task","98","322014","0.0-3.0-0.95","98","low"
"97","safe","51","blue-77","red-6","risky","safe","390","9","bandit-task","99","325062","0.0-3.0-0.96","98","low"
"98","safe","51","blue-77","red-6","risky","safe","446","9","bandit-task","100","327942","0.0-3.0-0.97","98","low"
"99","safe","50","blue-77","red-6","risky","safe","366","9","bandit-task","101","330669","0.0-3.0-0.98","98","low"
"100","risky","59","blue-77","red-6","risky","safe","335","9","bandit-task","102","333357","0.0-3.0-0.99","98","low"
"101","risky","67","blue-77","red-6","risky","safe","319","9","bandit-task","103","336045","0.0-3.0-0.100","98","low"
"102","risky","40","blue-77","red-6","risky","safe","309","9","bandit-task","104","339125","0.0-3.0-0.101","98","low"
"103","safe","51","blue-77","red-6","risky","safe","382","9","bandit-task","105","341845","0.0-3.0-0.102","98","low"
"104","safe","49","blue-77","red-6","risky","safe","334","9","bandit-task","106","344532","0.0-3.0-0.103","98","low"
"105","risky","64","blue-77","red-6","risky","safe","310","9","bandit-task","107","347236","0.0-3.0-0.104","98","low"
"106","risky","44","blue-77","red-6","risky","safe","310","9","bandit-task","108","349924","0.0-3.0-0.105","98","low"
"107","safe","51","blue-77","red-6","risky","safe","398","9","bandit-task","109","352660","0.0-3.0-0.106","98","low"
"108","safe","49","blue-77","red-6","risky","safe","358","9","bandit-task","110","355811","0.0-3.0-0.107","98","low"
"109","risky","28","blue-77","red-6","risky","safe","390","9","bandit-task","111","358538","0.0-3.0-0.108","98","low"
"110","safe","51","blue-77","red-6","risky","safe","358","9","bandit-task","112","361531","0.0-3.0-0.109","98","low"
