"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","blue-211","red-155","safe","risky","6677","7","bandit-task","3","58485","0.0-3.0-0.0","100","low"
"2","risky","20","blue-211","red-155","safe","risky","1678","7","bandit-task","4","64029","0.0-3.0-0.1","100","low"
"3","safe","51","blue-211","red-155","safe","risky","1639","7","bandit-task","5","68725","0.0-3.0-0.2","100","low"
"4","safe","51","blue-211","red-155","safe","risky","1151","7","bandit-task","6","73269","0.0-3.0-0.3","100","low"
"5","risky","61","blue-211","red-155","safe","risky","4358","7","bandit-task","7","80620","0.0-3.0-0.4","100","low"
"6","safe","50","blue-211","red-155","safe","risky","2382","7","bandit-task","8","86132","0.0-3.0-0.5","100","low"
"7","risky","50","blue-211","red-155","safe","risky","990","7","bandit-task","9","89988","0.0-3.0-0.6","100","low"
"8","safe","50","blue-211","red-155","safe","risky","2359","7","bandit-task","10","94955","0.0-3.0-0.7","100","low"
"9","risky","57","blue-211","red-155","safe","risky","663","7","bandit-task","11","98339","0.0-3.0-0.8","100","low"
"10","risky","20","blue-211","red-155","safe","risky","654","7","bandit-task","12","101499","0.0-3.0-0.9","100","low"
"11","risky","47","blue-211","red-155","safe","risky","654","7","bandit-task","13","104939","0.0-3.0-0.10","100","low"
"12","safe","49","blue-211","red-155","safe","risky","710","7","bandit-task","14","108339","0.0-3.0-0.11","100","low"
"13","risky","69","blue-211","red-155","safe","risky","1822","7","bandit-task","15","112899","0.0-3.0-0.12","100","low"
"14","safe","51","blue-211","red-155","safe","risky","1751","7","bandit-task","16","117394","0.0-3.0-0.13","100","low"
"15","risky","32","blue-211","red-155","safe","risky","925","7","bandit-task","17","120754","0.0-3.0-0.14","100","low"
"16","safe","50","blue-211","red-155","safe","risky","518","7","bandit-task","18","123890","0.0-3.0-0.15","100","low"
"17","safe","50","blue-211","red-155","safe","risky","1238","7","bandit-task","19","127753","0.0-3.0-0.16","100","low"
"18","risky","43","blue-211","red-155","safe","risky","935","7","bandit-task","20","131265","0.0-3.0-0.17","100","low"
"19","risky","51","blue-211","red-155","safe","risky","798","7","bandit-task","21","134729","0.0-3.0-0.18","100","low"
"20","risky","32","blue-211","red-155","safe","risky","1062","7","bandit-task","22","138345","0.0-3.0-0.19","100","low"
"21","risky","42","blue-211","red-155","safe","risky","1326","7","bandit-task","23","142289","0.0-3.0-0.20","100","low"
"22","risky","76","blue-211","red-155","safe","risky","773","7","bandit-task","24","145569","0.0-3.0-0.21","100","low"
"23","safe","52","blue-211","red-155","safe","risky","830","7","bandit-task","25","148992","0.0-3.0-0.22","100","low"
"24","safe","50","blue-211","red-155","safe","risky","575","7","bandit-task","26","152400","0.0-3.0-0.23","100","low"
"25","risky","45","blue-211","red-155","safe","risky","847","7","bandit-task","27","155696","0.0-3.0-0.24","100","low"
