"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-103","blue-181","risky","safe","2295","9","bandit-task","3","24320","0.0-3.0-0.0","22","high"
"2","safe","51","red-190","blue-211","risky","safe","1310","9","bandit-task","4","27992","0.0-3.0-0.1","22","high"
"3","risky","50","red-139","blue-198","risky","safe","454","9","bandit-task","5","30767","0.0-3.0-0.2","22","high"
"4","risky","67","red-153","blue-156","risky","safe","375","9","bandit-task","6","33527","0.0-3.0-0.3","22","high"
"5","risky","21","red-121","blue-202","risky","safe","1375","9","bandit-task","7","37279","0.0-3.0-0.4","22","high"
"6","safe","47","red-7","blue-136","risky","safe","1558","9","bandit-task","8","41183","0.0-3.0-0.5","22","high"
"7","risky","56","red-83","blue-86","risky","safe","1534","9","bandit-task","9","45510","0.0-3.0-0.6","22","high"
"8","risky","62","red-201","blue-67","risky","safe","863","9","bandit-task","10","48734","0.0-3.0-0.7","22","high"
"9","safe","50","red-72","blue-54","risky","safe","767","9","bandit-task","11","51814","0.0-3.0-0.8","22","high"
"10","safe","48","red-163","blue-206","risky","safe","1583","9","bandit-task","12","55766","0.0-3.0-0.9","22","high"
"11","risky","32","red-128","blue-52","risky","safe","1471","9","bandit-task","13","59662","0.0-3.0-0.10","22","high"
"12","safe","50","red-215","blue-51","risky","safe","1163","9","bandit-task","14","63211","0.0-3.0-0.11","22","high"
"13","risky","49","red-129","blue-120","risky","safe","1350","9","bandit-task","15","67019","0.0-3.0-0.12","22","high"
"14","risky","78","red-185","blue-214","risky","safe","1119","9","bandit-task","16","70906","0.0-3.0-0.13","22","high"
"15","risky","57","red-85","blue-180","risky","safe","1423","9","bandit-task","17","74794","0.0-3.0-0.14","22","high"
"16","risky","28","red-78","blue-217","risky","safe","943","9","bandit-task","18","78010","0.0-3.0-0.15","22","high"
"17","safe","51","red-148","blue-17","risky","safe","533","9","bandit-task","19","80906","0.0-3.0-0.16","22","high"
"18","risky","65","red-151","blue-33","risky","safe","518","9","bandit-task","20","83890","0.0-3.0-0.17","22","high"
"19","risky","21","red-3","blue-94","risky","safe","846","9","bandit-task","21","87602","0.0-3.0-0.18","22","high"
"20","risky","84","red-24","blue-62","risky","safe","1254","9","bandit-task","22","91634","0.0-3.0-0.19","22","high"
"21","risky","40","red-107","blue-19","risky","safe","1111","9","bandit-task","23","95745","0.0-3.0-0.20","22","high"
"22","safe","51","red-39","blue-140","risky","safe","927","9","bandit-task","24","99569","0.0-3.0-0.21","22","high"
"23","risky","51","red-71","blue-42","risky","safe","838","9","bandit-task","25","103241","0.0-3.0-0.22","22","high"
"24","risky","42","red-175","blue-208","risky","safe","646","9","bandit-task","26","107409","0.0-3.0-0.23","22","high"
"25","risky","38","red-31","blue-46","risky","safe","1102","9","bandit-task","27","111089","0.0-3.0-0.24","22","high"
"26","risky","38","red-15","blue-6","risky","safe","1239","9","bandit-task","28","114696","0.0-3.0-0.25","22","high"
"27","safe","51","red-194","blue-80","risky","safe","1295","9","bandit-task","29","118376","0.0-3.0-0.26","22","high"
"28","risky","29","red-212","blue-145","risky","safe","630","9","bandit-task","30","121653","0.0-3.0-0.27","22","high"
"29","risky","47","red-220","blue-63","risky","safe","671","9","bandit-task","31","124806","0.0-3.0-0.28","22","high"
"30","risky","57","red-97","blue-162","risky","safe","831","9","bandit-task","32","128245","0.0-3.0-0.29","22","high"
