"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","red-133","blue-48","risky","safe","4735","1","bandit-task","3","43207","0.0-3.0-0.0","83","high"
"2","safe","50","red-178","blue-6","risky","safe","3303","1","bandit-task","4","49031","0.0-3.0-0.1","83","high"
"3","risky","53","red-137","blue-37","risky","safe","1566","1","bandit-task","5","53063","0.0-3.0-0.2","83","high"
"4","safe","49","red-146","blue-9","risky","safe","1702","1","bandit-task","6","57124","0.0-3.0-0.3","83","high"
"5","risky","55","red-77","blue-191","risky","safe","934","1","bandit-task","7","60532","0.0-3.0-0.4","83","high"
"6","risky","61","red-1","blue-16","risky","safe","2606","1","bandit-task","8","65524","0.0-3.0-0.5","83","high"
"7","risky","20","red-11","blue-44","risky","safe","1215","1","bandit-task","9","69323","0.0-3.0-0.6","83","high"
"8","risky","67","red-158","blue-168","risky","safe","2079","1","bandit-task","10","73748","0.0-3.0-0.7","83","high"
"9","safe","50","red-14","blue-216","risky","safe","1533","1","bandit-task","11","77659","0.0-3.0-0.8","83","high"
"10","safe","51","red-150","blue-199","risky","safe","1070","1","bandit-task","12","81059","0.0-3.0-0.9","83","high"
"11","safe","49","red-114","blue-75","risky","safe","1391","1","bandit-task","13","84778","0.0-3.0-0.10","83","high"
"12","risky","39","red-140","blue-54","risky","safe","1279","1","bandit-task","14","88410","0.0-3.0-0.11","83","high"
"13","safe","50","red-135","blue-181","risky","safe","847","1","bandit-task","15","91618","0.0-3.0-0.12","83","high"
"14","risky","46","red-53","blue-10","risky","safe","694","1","bandit-task","16","94722","0.0-3.0-0.13","83","high"
"15","safe","49","red-95","blue-76","risky","safe","726","1","bandit-task","17","97826","0.0-3.0-0.14","83","high"
"16","risky","28","red-198","blue-154","risky","safe","2798","1","bandit-task","18","102953","0.0-3.0-0.15","83","high"
"17","safe","50","red-126","blue-91","risky","safe","1758","1","bandit-task","19","107042","0.0-3.0-0.16","83","high"
"18","safe","51","red-184","blue-210","risky","safe","1574","1","bandit-task","20","110953","0.0-3.0-0.17","83","high"
"19","risky","51","red-79","blue-162","risky","safe","2094","1","bandit-task","21","115345","0.0-3.0-0.18","83","high"
"20","safe","51","red-116","blue-71","risky","safe","894","1","bandit-task","22","118564","0.0-3.0-0.19","83","high"
"21","safe","49","red-186","blue-208","risky","safe","965","1","bandit-task","23","121867","0.0-3.0-0.20","83","high"
"22","safe","49","red-136","blue-164","risky","safe","982","1","bandit-task","24","125163","0.0-3.0-0.21","83","high"
"23","safe","50","red-32","blue-35","risky","safe","2326","1","bandit-task","25","129811","0.0-3.0-0.22","83","high"
"24","safe","50","red-220","blue-180","risky","safe","1014","1","bandit-task","26","133163","0.0-3.0-0.23","83","high"
"25","safe","51","red-155","blue-209","risky","safe","1238","1","bandit-task","27","136730","0.0-3.0-0.24","83","high"
"26","safe","50","red-33","blue-129","risky","safe","911","1","bandit-task","28","139946","0.0-3.0-0.25","83","high"
"27","safe","49","red-8","blue-39","risky","safe","1158","1","bandit-task","29","143427","0.0-3.0-0.26","83","high"
"28","risky","33","red-93","blue-41","risky","safe","1406","1","bandit-task","30","147218","0.0-3.0-0.27","83","high"
"29","safe","50","red-83","blue-142","risky","safe","974","1","bandit-task","31","150522","0.0-3.0-0.28","83","high"
"30","safe","50","red-182","blue-165","risky","safe","758","1","bandit-task","32","153602","0.0-3.0-0.29","83","high"
"31","safe","50","red-189","blue-64","risky","safe","870","1","bandit-task","33","156921","0.0-3.0-0.30","83","high"
"32","safe","49","red-50","blue-203","risky","safe","823","1","bandit-task","34","160065","0.0-3.0-0.31","83","high"
"33","safe","52","red-92","blue-65","risky","safe","807","1","bandit-task","35","163185","0.0-3.0-0.32","83","high"
"34","risky","20","red-12","blue-128","risky","safe","830","1","bandit-task","36","167673","0.0-3.0-0.33","83","high"
"35","safe","50","red-183","blue-161","risky","safe","1038","1","bandit-task","37","171361","0.0-3.0-0.34","83","high"
"36","safe","49","red-141","blue-149","risky","safe","710","1","bandit-task","38","174400","0.0-3.0-0.35","83","high"
"37","safe","51","red-28","blue-105","risky","safe","871","1","bandit-task","39","177577","0.0-3.0-0.36","83","high"
"38","safe","48","red-81","blue-206","risky","safe","622","1","bandit-task","40","180531","0.0-3.0-0.37","83","high"
"39","safe","49","red-148","blue-131","risky","safe","1726","1","bandit-task","41","184803","0.0-3.0-0.38","83","high"
"40","risky","56","red-7","blue-82","risky","safe","1150","1","bandit-task","42","188275","0.0-3.0-0.39","83","high"
"41","safe","50","red-109","blue-202","risky","safe","878","1","bandit-task","43","191475","0.0-3.0-0.40","83","high"
"42","safe","50","red-127","blue-118","risky","safe","774","1","bandit-task","44","194554","0.0-3.0-0.41","83","high"
"43","safe","50","red-215","blue-166","risky","safe","1295","1","bandit-task","45","198195","0.0-3.0-0.42","83","high"
"44","safe","51","red-80","blue-51","risky","safe","702","1","bandit-task","46","201226","0.0-3.0-0.43","83","high"
"45","safe","50","red-24","blue-66","risky","safe","958","1","bandit-task","47","204738","0.0-3.0-0.44","83","high"
"46","safe","49","red-187","blue-172","risky","safe","749","1","bandit-task","48","207866","0.0-3.0-0.45","83","high"
"47","safe","52","red-46","blue-30","risky","safe","718","1","bandit-task","49","211314","0.0-3.0-0.46","83","high"
"48","safe","52","red-70","blue-96","risky","safe","1054","1","bandit-task","50","214625","0.0-3.0-0.47","83","high"
"49","safe","48","red-67","blue-34","risky","safe","1543","1","bandit-task","51","218562","0.0-3.0-0.48","83","high"
"50","safe","50","red-31","blue-147","risky","safe","613","1","bandit-task","52","221489","0.0-3.0-0.49","83","high"
"51","safe","50","red-20","blue-173","risky","safe","654","1","bandit-task","53","224481","0.0-3.0-0.50","83","high"
"52","safe","51","red-145","blue-45","risky","safe","710","1","bandit-task","54","227537","0.0-3.0-0.51","83","high"
"53","risky","50","red-57","blue-156","risky","safe","1334","1","bandit-task","55","231216","0.0-3.0-0.52","83","high"
"54","safe","49","red-88","blue-40","risky","safe","671","1","bandit-task","56","234209","0.0-3.0-0.53","83","high"
"55","safe","50","red-15","blue-23","risky","safe","686","1","bandit-task","57","237080","0.0-3.0-0.54","83","high"
"56","safe","49","red-195","blue-52","risky","safe","567","1","bandit-task","58","240008","0.0-3.0-0.55","83","high"
"57","safe","49","red-214","blue-73","risky","safe","651","1","bandit-task","59","242996","0.0-3.0-0.56","83","high"
