"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","blue-33","red-101","risky","safe","1798","4","bandit-task","3","55907","0.0-3.0-0.0","120","high"
"2","risky","32","blue-108","red-59","risky","safe","2991","4","bandit-task","4","61731","0.0-3.0-0.1","120","high"
"3","safe","51","blue-145","red-17","risky","safe","2198","4","bandit-task","5","66979","0.0-3.0-0.2","120","high"
"4","safe","49","blue-214","red-153","risky","safe","1662","4","bandit-task","6","71595","0.0-3.0-0.3","120","high"
"5","safe","50","blue-163","red-57","risky","safe","775","4","bandit-task","7","75050","0.0-3.0-0.4","120","high"
"6","safe","51","blue-130","red-82","risky","safe","967","4","bandit-task","8","78786","0.0-3.0-0.5","120","high"
"7","risky","52","blue-9","red-75","risky","safe","2775","4","bandit-task","9","86266","0.0-3.0-0.6","120","high"
"8","safe","51","blue-171","red-137","risky","safe","5934","4","bandit-task","10","95906","0.0-3.0-0.7","120","high"
"9","safe","49","blue-158","red-183","risky","safe","1535","4","bandit-task","11","100065","0.0-3.0-0.8","120","high"
"10","safe","48","blue-104","red-89","risky","safe","1759","4","bandit-task","12","104537","0.0-3.0-0.9","120","high"
"11","risky","48","blue-204","red-46","risky","safe","1838","4","bandit-task","13","109129","0.0-3.0-0.10","120","high"
"12","safe","51","blue-30","red-49","risky","safe","2230","4","bandit-task","14","113936","0.0-3.0-0.11","120","high"
"13","risky","44","blue-187","red-3","risky","safe","4804","4","bandit-task","15","121670","0.0-3.0-0.12","120","high"
"14","safe","50","blue-26","red-192","risky","safe","3917","4","bandit-task","16","128350","0.0-3.0-0.13","120","high"
"15","safe","48","blue-11","red-25","risky","safe","7215","4","bandit-task","17","138165","0.0-3.0-0.14","120","high"
"16","safe","49","blue-178","red-61","risky","safe","847","4","bandit-task","18","141405","0.0-3.0-0.15","120","high"
"17","safe","51","blue-177","red-182","risky","safe","502","4","bandit-task","19","144317","0.0-3.0-0.16","120","high"
"18","safe","50","blue-41","red-8","risky","safe","558","4","bandit-task","20","147285","0.0-3.0-0.17","120","high"
"19","safe","50","blue-67","red-186","risky","safe","446","4","bandit-task","21","150253","0.0-3.0-0.18","120","high"
"20","safe","50","blue-45","red-166","risky","safe","398","4","bandit-task","22","153029","0.0-3.0-0.19","120","high"
"21","safe","51","blue-181","red-113","risky","safe","534","4","bandit-task","23","156284","0.0-3.0-0.20","120","high"
"22","safe","50","blue-148","red-58","risky","safe","1951","4","bandit-task","24","160572","0.0-3.0-0.21","120","high"
"23","safe","50","blue-32","red-157","risky","safe","438","4","bandit-task","25","163404","0.0-3.0-0.22","120","high"
"24","safe","50","blue-15","red-5","risky","safe","486","4","bandit-task","26","166364","0.0-3.0-0.23","120","high"
"25","risky","49","blue-38","red-7","risky","safe","854","4","bandit-task","27","169708","0.0-3.0-0.24","120","high"
"26","risky","60","blue-162","red-19","risky","safe","455","4","bandit-task","28","173804","0.0-3.0-0.25","120","high"
"27","risky","62","blue-39","red-50","risky","safe","958","4","bandit-task","29","177155","0.0-3.0-0.26","120","high"
"28","safe","49","blue-4","red-126","risky","safe","599","4","bandit-task","30","180273","0.0-3.0-0.27","120","high"
"29","risky","30","blue-175","red-156","risky","safe","519","4","bandit-task","31","183466","0.0-3.0-0.28","120","high"
"30","risky","38","blue-194","red-20","risky","safe","661","4","bandit-task","32","186785","0.0-3.0-0.29","120","high"
"31","risky","51","blue-47","red-196","risky","safe","607","4","bandit-task","33","189792","0.0-3.0-0.30","120","high"
"32","risky","59","blue-12","red-207","risky","safe","543","4","bandit-task","34","192712","0.0-3.0-0.31","120","high"
"33","risky","55","blue-110","red-216","risky","safe","422","4","bandit-task","35","195617","0.0-3.0-0.32","120","high"
"34","risky","56","blue-121","red-169","risky","safe","463","4","bandit-task","36","198216","0.0-3.0-0.33","120","high"
"35","safe","48","blue-56","red-219","risky","safe","2022","4","bandit-task","37","202912","0.0-3.0-0.34","120","high"
"36","risky","29","blue-64","red-85","risky","safe","550","4","bandit-task","38","206032","0.0-3.0-0.35","120","high"
"37","risky","57","blue-99","red-172","risky","safe","582","4","bandit-task","39","209456","0.0-3.0-0.36","120","high"
"38","risky","65","blue-200","red-191","risky","safe","1670","4","bandit-task","40","214015","0.0-3.0-0.37","120","high"
"39","risky","53","blue-149","red-144","risky","safe","623","4","bandit-task","41","217175","0.0-3.0-0.38","120","high"
"40","risky","42","blue-115","red-155","risky","safe","702","4","bandit-task","42","220287","0.0-3.0-0.39","120","high"
"41","safe","51","blue-109","red-127","risky","safe","1606","4","bandit-task","43","225855","0.0-3.0-0.40","120","high"
"42","safe","52","blue-197","red-164","risky","safe","958","4","bandit-task","44","229263","0.0-3.0-0.41","120","high"
"43","safe","51","blue-123","red-129","risky","safe","502","4","bandit-task","45","232183","0.0-3.0-0.42","120","high"
"44","safe","49","blue-152","red-53","risky","safe","406","4","bandit-task","46","234983","0.0-3.0-0.43","120","high"
"45","safe","51","blue-62","red-92","risky","safe","471","4","bandit-task","47","237830","0.0-3.0-0.44","120","high"
"46","safe","49","blue-185","red-124","risky","safe","494","4","bandit-task","48","240960","0.0-3.0-0.45","120","high"
"47","safe","49","blue-18","red-139","risky","safe","470","4","bandit-task","49","243792","0.0-3.0-0.46","120","high"
"48","safe","49","blue-76","red-83","risky","safe","486","4","bandit-task","50","246688","0.0-3.0-0.47","120","high"
"49","risky","23","blue-31","red-98","risky","safe","566","4","bandit-task","51","249712","0.0-3.0-0.48","120","high"
"50","risky","20","blue-147","red-140","risky","safe","582","4","bandit-task","52","252712","0.0-3.0-0.49","120","high"
"51","risky","55","blue-102","red-189","risky","safe","590","4","bandit-task","53","255840","0.0-3.0-0.50","120","high"
"52","risky","48","blue-220","red-1","risky","safe","486","4","bandit-task","54","258968","0.0-3.0-0.51","120","high"
"53","risky","67","blue-21","red-111","risky","safe","487","4","bandit-task","55","261999","0.0-3.0-0.52","120","high"
"54","risky","80","blue-13","red-68","risky","safe","438","4","bandit-task","56","264863","0.0-3.0-0.53","120","high"
"55","risky","46","blue-170","red-212","risky","safe","973","4","bandit-task","57","268575","0.0-3.0-0.54","120","high"
