"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","70","red-150","blue-21","safe","risky","2039","10","bandit-task","3","43273","0.0-3.0-0.0","117","low"
"2","risky","51","red-150","blue-21","safe","risky","1286","10","bandit-task","4","47185","0.0-3.0-0.1","117","low"
"3","safe","50","red-150","blue-21","safe","risky","1671","10","bandit-task","5","51560","0.0-3.0-0.2","117","low"
"4","risky","50","red-150","blue-21","safe","risky","631","10","bandit-task","6","54664","0.0-3.0-0.3","117","low"
"5","risky","42","red-150","blue-21","safe","risky","953","10","bandit-task","7","58067","0.0-3.0-0.4","117","low"
"6","risky","28","red-150","blue-21","safe","risky","910","10","bandit-task","8","61555","0.0-3.0-0.5","117","low"
"7","safe","51","red-150","blue-21","safe","risky","598","10","bandit-task","9","64691","0.0-3.0-0.6","117","low"
"8","safe","51","red-150","blue-21","safe","risky","503","10","bandit-task","10","67771","0.0-3.0-0.7","117","low"
"9","safe","48","red-150","blue-21","safe","risky","439","10","bandit-task","11","70778","0.0-3.0-0.8","117","low"
"10","risky","58","red-150","blue-21","safe","risky","703","10","bandit-task","12","74826","0.0-3.0-0.9","117","low"
"11","safe","50","red-150","blue-21","safe","risky","902","10","bandit-task","13","78338","0.0-3.0-0.10","117","low"
"12","risky","47","red-150","blue-21","safe","risky","1206","10","bandit-task","14","81986","0.0-3.0-0.11","117","low"
"13","risky","34","red-150","blue-21","safe","risky","382","10","bandit-task","15","84826","0.0-3.0-0.12","117","low"
"14","risky","48","red-150","blue-21","safe","risky","502","10","bandit-task","16","87826","0.0-3.0-0.13","117","low"
"15","risky","67","red-150","blue-21","safe","risky","374","10","bandit-task","17","90578","0.0-3.0-0.14","117","low"
"16","risky","48","red-150","blue-21","safe","risky","470","10","bandit-task","18","93746","0.0-3.0-0.15","117","low"
"17","risky","65","red-150","blue-21","safe","risky","389","10","bandit-task","19","96505","0.0-3.0-0.16","117","low"
"18","safe","48","red-150","blue-21","safe","risky","422","10","bandit-task","20","99753","0.0-3.0-0.17","117","low"
"19","risky","34","red-150","blue-21","safe","risky","358","10","bandit-task","21","103865","0.0-3.0-0.18","117","low"
"20","risky","65","red-150","blue-21","safe","risky","375","10","bandit-task","22","106824","0.0-3.0-0.19","117","low"
"21","risky","40","red-150","blue-21","safe","risky","351","10","bandit-task","23","109592","0.0-3.0-0.20","117","low"
"22","risky","68","red-150","blue-21","safe","risky","287","10","bandit-task","24","112832","0.0-3.0-0.21","117","low"
"23","risky","45","red-150","blue-21","safe","risky","327","10","bandit-task","25","115568","0.0-3.0-0.22","117","low"
"24","safe","51","red-150","blue-21","safe","risky","546","10","bandit-task","26","118708","0.0-3.0-0.23","117","low"
"25","safe","50","red-150","blue-21","safe","risky","462","10","bandit-task","27","121539","0.0-3.0-0.24","117","low"
"26","safe","50","red-150","blue-21","safe","risky","334","10","bandit-task","28","124291","0.0-3.0-0.25","117","low"
"27","safe","48","red-150","blue-21","safe","risky","334","10","bandit-task","29","127123","0.0-3.0-0.26","117","low"
