"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","32","red-40","blue-206","safe","risky","3387","4","bandit-task","3","43392","0.0-3.0-0.0","64","low"
"2","safe","50","red-40","blue-206","safe","risky","2102","4","bandit-task","4","48360","0.0-3.0-0.1","64","low"
"3","safe","51","red-40","blue-206","safe","risky","1094","4","bandit-task","5","52160","0.0-3.0-0.2","64","low"
"4","risky","52","red-40","blue-206","safe","risky","1311","4","bandit-task","6","56282","0.0-3.0-0.3","64","low"
"5","safe","49","red-40","blue-206","safe","risky","798","4","bandit-task","7","60650","0.0-3.0-0.4","64","low"
"6","safe","50","red-40","blue-206","safe","risky","4326","4","bandit-task","8","67474","0.0-3.0-0.5","64","low"
"7","safe","51","red-40","blue-206","safe","risky","1079","4","bandit-task","9","71017","0.0-3.0-0.6","64","low"
"8","risky","48","red-40","blue-206","safe","risky","855","4","bandit-task","10","74450","0.0-3.0-0.7","64","low"
"9","risky","44","red-40","blue-206","safe","risky","502","4","bandit-task","11","77625","0.0-3.0-0.8","64","low"
"10","safe","51","red-40","blue-206","safe","risky","638","4","bandit-task","12","81129","0.0-3.0-0.9","64","low"
"11","safe","49","red-40","blue-206","safe","risky","534","4","bandit-task","13","84265","0.0-3.0-0.10","64","low"
"12","safe","48","red-40","blue-206","safe","risky","6270","4","bandit-task","14","93120","0.0-3.0-0.11","64","low"
"13","risky","49","red-40","blue-206","safe","risky","951","4","bandit-task","15","96504","0.0-3.0-0.12","64","low"
"14","safe","51","red-40","blue-206","safe","risky","926","4","bandit-task","16","99816","0.0-3.0-0.13","64","low"
"15","safe","50","red-40","blue-206","safe","risky","694","4","bandit-task","17","102976","0.0-3.0-0.14","64","low"
"16","risky","60","red-40","blue-206","safe","risky","678","4","bandit-task","18","106136","0.0-3.0-0.15","64","low"
"17","risky","62","red-40","blue-206","safe","risky","2550","4","bandit-task","19","111112","0.0-3.0-0.16","64","low"
"18","risky","30","red-40","blue-206","safe","risky","783","4","bandit-task","20","114303","0.0-3.0-0.17","64","low"
"19","safe","48","red-40","blue-206","safe","risky","1573","4","bandit-task","21","118307","0.0-3.0-0.18","64","low"
"20","risky","38","red-40","blue-206","safe","risky","1038","4","bandit-task","22","121907","0.0-3.0-0.19","64","low"
"21","risky","51","red-40","blue-206","safe","risky","1246","4","bandit-task","23","125738","0.0-3.0-0.20","64","low"
"22","safe","49","red-40","blue-206","safe","risky","639","4","bandit-task","24","128754","0.0-3.0-0.21","64","low"
"23","safe","51","red-40","blue-206","safe","risky","534","4","bandit-task","25","131850","0.0-3.0-0.22","64","low"
"24","risky","59","red-40","blue-206","safe","risky","470","4","bandit-task","26","134714","0.0-3.0-0.23","64","low"
"25","risky","55","red-40","blue-206","safe","risky","583","4","bandit-task","27","137794","0.0-3.0-0.24","64","low"
"26","risky","56","red-40","blue-206","safe","risky","1415","4","bandit-task","28","141834","0.0-3.0-0.25","64","low"
"27","risky","29","red-40","blue-206","safe","risky","902","4","bandit-task","29","145274","0.0-3.0-0.26","64","low"
"28","risky","57","red-40","blue-206","safe","risky","1070","4","bandit-task","30","148961","0.0-3.0-0.27","64","low"
"29","safe","50","red-40","blue-206","safe","risky","2566","4","bandit-task","31","153921","0.0-3.0-0.28","64","low"
"30","safe","50","red-40","blue-206","safe","risky","926","4","bandit-task","32","157249","0.0-3.0-0.29","64","low"
"31","risky","65","red-40","blue-206","safe","risky","702","4","bandit-task","33","160553","0.0-3.0-0.30","64","low"
"32","risky","53","red-40","blue-206","safe","risky","1231","4","bandit-task","34","164385","0.0-3.0-0.31","64","low"
"33","safe","50","red-40","blue-206","safe","risky","726","4","bandit-task","35","167704","0.0-3.0-0.32","64","low"
"34","safe","51","red-40","blue-206","safe","risky","1199","4","bandit-task","36","171304","0.0-3.0-0.33","64","low"
"35","safe","50","red-40","blue-206","safe","risky","926","4","bandit-task","37","175032","0.0-3.0-0.34","64","low"
"36","risky","42","red-40","blue-206","safe","risky","598","4","bandit-task","38","178386","0.0-3.0-0.35","64","low"
"37","risky","23","red-40","blue-206","safe","risky","2783","4","bandit-task","39","183641","0.0-3.0-0.36","64","low"
"38","risky","20","red-40","blue-206","safe","risky","1526","4","bandit-task","40","187930","0.0-3.0-0.37","64","low"
"39","safe","50","red-40","blue-206","safe","risky","573","4","bandit-task","41","190921","0.0-3.0-0.38","64","low"
"40","safe","50","red-40","blue-206","safe","risky","670","4","bandit-task","42","193961","0.0-3.0-0.39","64","low"
"41","safe","49","red-40","blue-206","safe","risky","606","4","bandit-task","43","197425","0.0-3.0-0.40","64","low"
"42","safe","48","red-40","blue-206","safe","risky","863","4","bandit-task","44","200697","0.0-3.0-0.41","64","low"
"43","risky","55","red-40","blue-206","safe","risky","1238","4","bandit-task","45","204848","0.0-3.0-0.42","64","low"
"44","risky","48","red-40","blue-206","safe","risky","1231","4","bandit-task","46","208464","0.0-3.0-0.43","64","low"
"45","risky","67","red-40","blue-206","safe","risky","1870","4","bandit-task","47","213032","0.0-3.0-0.44","64","low"
"46","safe","51","red-40","blue-206","safe","risky","1893","4","bandit-task","48","217680","0.0-3.0-0.45","64","low"
"47","risky","80","red-40","blue-206","safe","risky","1166","4","bandit-task","49","221424","0.0-3.0-0.46","64","low"
"48","risky","46","red-40","blue-206","safe","risky","3471","4","bandit-task","50","227351","0.0-3.0-0.47","64","low"
"49","safe","52","red-40","blue-206","safe","risky","750","4","bandit-task","51","230519","0.0-3.0-0.48","64","low"
"50","safe","51","red-40","blue-206","safe","risky","782","4","bandit-task","52","233863","0.0-3.0-0.49","64","low"
"51","risky","61","red-40","blue-206","safe","risky","1558","4","bandit-task","53","237999","0.0-3.0-0.50","64","low"
"52","safe","49","red-40","blue-206","safe","risky","646","4","bandit-task","54","241503","0.0-3.0-0.51","64","low"
"53","safe","51","red-40","blue-206","safe","risky","639","4","bandit-task","55","244990","0.0-3.0-0.52","64","low"
"54","safe","49","red-40","blue-206","safe","risky","823","4","bandit-task","56","248318","0.0-3.0-0.53","64","low"
"55","risky","31","red-40","blue-206","safe","risky","982","4","bandit-task","57","251774","0.0-3.0-0.54","64","low"
"56","safe","49","red-40","blue-206","safe","risky","654","4","bandit-task","58","255374","0.0-3.0-0.55","64","low"
"57","risky","65","red-40","blue-206","safe","risky","614","4","bandit-task","59","258662","0.0-3.0-0.56","64","low"
"58","risky","31","red-40","blue-206","safe","risky","1214","4","bandit-task","60","262334","0.0-3.0-0.57","64","low"
"59","safe","49","red-40","blue-206","safe","risky","590","4","bandit-task","61","265309","0.0-3.0-0.58","64","low"
