"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","red-129","blue-135","risky","safe","4839","7","bandit-task","3","61213","0.0-3.0-0.0","67","low"
"2","safe","51","red-129","blue-135","risky","safe","4470","7","bandit-task","4","68701","0.0-3.0-0.1","67","low"
"3","risky","20","red-129","blue-135","risky","safe","1359","7","bandit-task","5","72996","0.0-3.0-0.2","67","low"
"4","safe","51","red-129","blue-135","risky","safe","774","7","bandit-task","6","76628","0.0-3.0-0.3","67","low"
"5","safe","50","red-129","blue-135","risky","safe","1678","7","bandit-task","7","81268","0.0-3.0-0.4","67","low"
"6","risky","61","red-129","blue-135","risky","safe","870","7","bandit-task","8","85028","0.0-3.0-0.5","67","low"
"7","risky","50","red-129","blue-135","risky","safe","4022","7","bandit-task","9","91868","0.0-3.0-0.6","67","low"
"8","risky","57","red-129","blue-135","risky","safe","2311","7","bandit-task","10","97068","0.0-3.0-0.7","67","low"
"9","safe","50","red-129","blue-135","risky","safe","1501","7","bandit-task","11","101339","0.0-3.0-0.8","67","low"
"10","risky","20","red-129","blue-135","risky","safe","678","7","bandit-task","12","104939","0.0-3.0-0.9","67","low"
"11","risky","47","red-129","blue-135","risky","safe","2566","7","bandit-task","13","110339","0.0-3.0-0.10","67","low"
"12","safe","49","red-129","blue-135","risky","safe","919","7","bandit-task","14","113938","0.0-3.0-0.11","67","low"
"13","risky","69","red-129","blue-135","risky","safe","567","7","bandit-task","15","117010","0.0-3.0-0.12","67","low"
"14","safe","51","red-129","blue-135","risky","safe","927","7","bandit-task","16","120442","0.0-3.0-0.13","67","low"
"15","risky","32","red-129","blue-135","risky","safe","870","7","bandit-task","17","123946","0.0-3.0-0.14","67","low"
"16","safe","50","red-129","blue-135","risky","safe","798","7","bandit-task","18","127738","0.0-3.0-0.15","67","low"
"17","safe","50","red-129","blue-135","risky","safe","1686","7","bandit-task","19","132106","0.0-3.0-0.16","67","low"
"18","risky","43","red-129","blue-135","risky","safe","855","7","bandit-task","20","135937","0.0-3.0-0.17","67","low"
"19","safe","52","red-129","blue-135","risky","safe","702","7","bandit-task","21","139337","0.0-3.0-0.18","67","low"
"20","safe","50","red-129","blue-135","risky","safe","767","7","bandit-task","22","142881","0.0-3.0-0.19","67","low"
"21","safe","49","red-129","blue-135","risky","safe","1406","7","bandit-task","23","147073","0.0-3.0-0.20","67","low"
"22","risky","51","red-129","blue-135","risky","safe","1270","7","bandit-task","24","151097","0.0-3.0-0.21","67","low"
"23","safe","51","red-129","blue-135","risky","safe","870","7","bandit-task","25","154977","0.0-3.0-0.22","67","low"
"24","risky","32","red-129","blue-135","risky","safe","726","7","bandit-task","26","158448","0.0-3.0-0.23","67","low"
"25","safe","50","red-129","blue-135","risky","safe","735","7","bandit-task","27","162064","0.0-3.0-0.24","67","low"
"26","safe","50","red-129","blue-135","risky","safe","854","7","bandit-task","28","165576","0.0-3.0-0.25","67","low"
"27","safe","53","red-129","blue-135","risky","safe","766","7","bandit-task","29","168912","0.0-3.0-0.26","67","low"
