"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-211","blue-61","safe","risky","3940","9","bandit-task","3","56952","0.0-3.0-0.0","86","low"
"2","safe","51","red-211","blue-61","safe","risky","2575","9","bandit-task","4","62687","0.0-3.0-0.1","86","low"
"3","risky","50","red-211","blue-61","safe","risky","3990","9","bandit-task","5","69319","0.0-3.0-0.2","86","low"
"4","safe","47","red-211","blue-61","safe","risky","1607","9","bandit-task","6","73646","0.0-3.0-0.3","86","low"
"5","safe","50","red-211","blue-61","safe","risky","686","9","bandit-task","7","77054","0.0-3.0-0.4","86","low"
"6","risky","67","red-211","blue-61","safe","risky","1655","9","bandit-task","8","81382","0.0-3.0-0.5","86","low"
"7","risky","21","red-211","blue-61","safe","risky","438","9","bandit-task","9","84406","0.0-3.0-0.6","86","low"
"8","risky","56","red-211","blue-61","safe","risky","1094","9","bandit-task","10","87878","0.0-3.0-0.7","86","low"
"9","safe","48","red-211","blue-61","safe","risky","566","9","bandit-task","11","91030","0.0-3.0-0.8","86","low"
"10","risky","62","red-211","blue-61","safe","risky","535","9","bandit-task","12","93934","0.0-3.0-0.9","86","low"
"11","safe","50","red-211","blue-61","safe","risky","935","9","bandit-task","13","98006","0.0-3.0-0.10","86","low"
"12","risky","32","red-211","blue-61","safe","risky","839","9","bandit-task","14","101293","0.0-3.0-0.11","86","low"
"13","risky","49","red-211","blue-61","safe","risky","470","9","bandit-task","15","104149","0.0-3.0-0.12","86","low"
"14","risky","78","red-211","blue-61","safe","risky","446","9","bandit-task","16","107021","0.0-3.0-0.13","86","low"
"15","safe","51","red-211","blue-61","safe","risky","494","9","bandit-task","17","109981","0.0-3.0-0.14","86","low"
"16","risky","57","red-211","blue-61","safe","risky","622","9","bandit-task","18","112989","0.0-3.0-0.15","86","low"
"17","risky","28","red-211","blue-61","safe","risky","1054","9","bandit-task","19","116508","0.0-3.0-0.16","86","low"
"18","risky","65","red-211","blue-61","safe","risky","456","9","bandit-task","20","119334","0.0-3.0-0.17","86","low"
"19","safe","51","red-211","blue-61","safe","risky","438","9","bandit-task","21","122214","0.0-3.0-0.18","86","low"
"20","risky","21","red-211","blue-61","safe","risky","1086","9","bandit-task","22","125725","0.0-3.0-0.19","86","low"
"21","risky","84","red-211","blue-61","safe","risky","479","9","bandit-task","23","128790","0.0-3.0-0.20","86","low"
"22","safe","51","red-211","blue-61","safe","risky","1022","9","bandit-task","24","132309","0.0-3.0-0.21","86","low"
"23","risky","40","red-211","blue-61","safe","risky","471","9","bandit-task","25","135909","0.0-3.0-0.22","86","low"
"24","safe","50","red-211","blue-61","safe","risky","1127","9","bandit-task","26","139469","0.0-3.0-0.23","86","low"
"25","risky","51","red-211","blue-61","safe","risky","654","9","bandit-task","27","143197","0.0-3.0-0.24","86","low"
"26","risky","42","red-211","blue-61","safe","risky","4870","9","bandit-task","28","150580","0.0-3.0-0.25","86","low"
"27","risky","38","red-211","blue-61","safe","risky","615","9","bandit-task","29","153589","0.0-3.0-0.26","86","low"
"28","safe","49","red-211","blue-61","safe","risky","646","9","bandit-task","30","158172","0.0-3.0-0.27","86","low"
"29","risky","38","red-211","blue-61","safe","risky","670","9","bandit-task","31","162100","0.0-3.0-0.28","86","low"
"30","risky","29","red-211","blue-61","safe","risky","535","9","bandit-task","32","165004","0.0-3.0-0.29","86","low"
"31","risky","47","red-211","blue-61","safe","risky","358","9","bandit-task","33","167731","0.0-3.0-0.30","86","low"
"32","risky","57","red-211","blue-61","safe","risky","415","9","bandit-task","34","170524","0.0-3.0-0.31","86","low"
"33","safe","51","red-211","blue-61","safe","risky","407","9","bandit-task","35","173363","0.0-3.0-0.32","86","low"
"34","safe","46","red-211","blue-61","safe","risky","957","9","bandit-task","36","177767","0.0-3.0-0.33","86","low"
"35","risky","40","red-211","blue-61","safe","risky","662","9","bandit-task","37","181486","0.0-3.0-0.34","86","low"
"36","risky","39","red-211","blue-61","safe","risky","1159","9","bandit-task","38","185142","0.0-3.0-0.35","86","low"
"37","risky","21","red-211","blue-61","safe","risky","399","9","bandit-task","39","187927","0.0-3.0-0.36","86","low"
"38","risky","30","red-211","blue-61","safe","risky","407","9","bandit-task","40","190846","0.0-3.0-0.37","86","low"
"39","risky","12","red-211","blue-61","safe","risky","375","9","bandit-task","41","193790","0.0-3.0-0.38","86","low"
"40","risky","38","red-211","blue-61","safe","risky","758","9","bandit-task","42","196974","0.0-3.0-0.39","86","low"
"41","safe","51","red-211","blue-61","safe","risky","391","9","bandit-task","43","199942","0.0-3.0-0.40","86","low"
"42","safe","50","red-211","blue-61","safe","risky","887","9","bandit-task","44","203230","0.0-3.0-0.41","86","low"
"43","risky","49","red-211","blue-61","safe","risky","446","9","bandit-task","45","206085","0.0-3.0-0.42","86","low"
"44","risky","77","red-211","blue-61","safe","risky","535","9","bandit-task","46","209062","0.0-3.0-0.43","86","low"
"45","safe","50","red-211","blue-61","safe","risky","391","9","bandit-task","47","211925","0.0-3.0-0.44","86","low"
"46","safe","49","red-211","blue-61","safe","risky","390","9","bandit-task","48","214701","0.0-3.0-0.45","86","low"
"47","safe","51","red-211","blue-61","safe","risky","430","9","bandit-task","49","217493","0.0-3.0-0.46","86","low"
"48","safe","49","red-211","blue-61","safe","risky","382","9","bandit-task","50","220253","0.0-3.0-0.47","86","low"
"49","risky","18","red-211","blue-61","safe","risky","407","9","bandit-task","51","223052","0.0-3.0-0.48","86","low"
"50","safe","51","red-211","blue-61","safe","risky","542","9","bandit-task","52","226564","0.0-3.0-0.49","86","low"
"51","safe","52","red-211","blue-61","safe","risky","1175","9","bandit-task","53","230348","0.0-3.0-0.50","86","low"
"52","risky","50","red-211","blue-61","safe","risky","479","9","bandit-task","54","233172","0.0-3.0-0.51","86","low"
"53","risky","41","red-211","blue-61","safe","risky","478","9","bandit-task","55","235996","0.0-3.0-0.52","86","low"
"54","safe","49","red-211","blue-61","safe","risky","885","9","bandit-task","56","239295","0.0-3.0-0.53","86","low"
"55","risky","59","red-211","blue-61","safe","risky","422","9","bandit-task","57","242327","0.0-3.0-0.54","86","low"
"56","risky","67","red-211","blue-61","safe","risky","470","9","bandit-task","58","245415","0.0-3.0-0.55","86","low"
"57","safe","51","red-211","blue-61","safe","risky","382","9","bandit-task","59","248919","0.0-3.0-0.56","86","low"
"58","risky","40","red-211","blue-61","safe","risky","1062","9","bandit-task","60","252454","0.0-3.0-0.57","86","low"
"59","safe","50","red-211","blue-61","safe","risky","415","9","bandit-task","61","255254","0.0-3.0-0.58","86","low"
"60","safe","51","red-211","blue-61","safe","risky","327","9","bandit-task","62","258158","0.0-3.0-0.59","86","low"
"61","risky","64","red-211","blue-61","safe","risky","350","9","bandit-task","63","261006","0.0-3.0-0.60","86","low"
"62","risky","44","red-211","blue-61","safe","risky","486","9","bandit-task","64","263894","0.0-3.0-0.61","86","low"
"63","safe","49","red-211","blue-61","safe","risky","382","9","bandit-task","65","266806","0.0-3.0-0.62","86","low"
"64","risky","28","red-211","blue-61","safe","risky","439","9","bandit-task","66","269750","0.0-3.0-0.63","86","low"
"65","safe","50","red-211","blue-61","safe","risky","358","9","bandit-task","67","272789","0.0-3.0-0.64","86","low"
"66","risky","58","red-211","blue-61","safe","risky","335","9","bandit-task","68","275517","0.0-3.0-0.65","86","low"
"67","risky","42","red-211","blue-61","safe","risky","319","9","bandit-task","69","278301","0.0-3.0-0.66","86","low"
"68","safe","51","red-211","blue-61","safe","risky","366","9","bandit-task","70","281517","0.0-3.0-0.67","86","low"
"69","risky","39","red-211","blue-61","safe","risky","486","9","bandit-task","71","284869","0.0-3.0-0.68","86","low"
"70","safe","50","red-211","blue-61","safe","risky","519","9","bandit-task","72","288325","0.0-3.0-0.69","86","low"
