"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","50","blue-99","red-133","risky","safe","5949","9","bandit-task","3","39191","0.0-3.0-0.0","5","low"
"2","safe","50","blue-99","red-133","risky","safe","1237","9","bandit-task","4","43165","0.0-3.0-0.1","5","low"
"3","safe","51","blue-99","red-133","risky","safe","1567","9","bandit-task","5","47317","0.0-3.0-0.2","5","low"
"4","safe","47","blue-99","red-133","risky","safe","1431","9","bandit-task","6","51325","0.0-3.0-0.3","5","low"
"5","risky","67","blue-99","red-133","risky","safe","734","9","bandit-task","7","54693","0.0-3.0-0.4","5","low"
"6","risky","21","blue-99","red-133","risky","safe","919","9","bandit-task","8","57821","0.0-3.0-0.5","5","low"
"7","safe","50","blue-99","red-133","risky","safe","791","9","bandit-task","9","61045","0.0-3.0-0.6","5","low"
"8","safe","48","blue-99","red-133","risky","safe","647","9","bandit-task","10","64301","0.0-3.0-0.7","5","low"
"9","safe","50","blue-99","red-133","risky","safe","534","9","bandit-task","11","67484","0.0-3.0-0.8","5","low"
"10","risky","56","blue-99","red-133","risky","safe","551","9","bandit-task","12","70620","0.0-3.0-0.9","5","low"
"11","risky","62","blue-99","red-133","risky","safe","686","9","bandit-task","13","73740","0.0-3.0-0.10","5","low"
"12","risky","32","blue-99","red-133","risky","safe","654","9","bandit-task","14","76975","0.0-3.0-0.11","5","low"
"13","safe","51","blue-99","red-133","risky","safe","479","9","bandit-task","15","82247","0.0-3.0-0.12","5","low"
"14","risky","49","blue-99","red-133","risky","safe","1583","9","bandit-task","16","86502","0.0-3.0-0.13","5","low"
"15","safe","51","blue-99","red-133","risky","safe","807","9","bandit-task","17","89950","0.0-3.0-0.14","5","low"
"16","safe","51","blue-99","red-133","risky","safe","670","9","bandit-task","18","93134","0.0-3.0-0.15","5","low"
"17","safe","50","blue-99","red-133","risky","safe","870","9","bandit-task","19","96518","0.0-3.0-0.16","5","low"
"18","risky","78","blue-99","red-133","risky","safe","582","9","bandit-task","20","99830","0.0-3.0-0.17","5","low"
"19","risky","57","blue-99","red-133","risky","safe","861","9","bandit-task","21","103221","0.0-3.0-0.18","5","low"
"20","safe","49","blue-99","red-133","risky","safe","559","9","bandit-task","22","106366","0.0-3.0-0.19","5","low"
"21","risky","28","blue-99","red-133","risky","safe","575","9","bandit-task","23","109349","0.0-3.0-0.20","5","low"
"22","risky","65","blue-99","red-133","risky","safe","407","9","bandit-task","24","112381","0.0-3.0-0.21","5","low"
"23","safe","51","blue-99","red-133","risky","safe","806","9","bandit-task","25","115629","0.0-3.0-0.22","5","low"
"24","risky","21","blue-99","red-133","risky","safe","726","9","bandit-task","26","119517","0.0-3.0-0.23","5","low"
"25","risky","84","blue-99","red-133","risky","safe","463","9","bandit-task","27","122484","0.0-3.0-0.24","5","low"
"26","risky","40","blue-99","red-133","risky","safe","855","9","bandit-task","28","125821","0.0-3.0-0.25","5","low"
"27","safe","46","blue-99","red-133","risky","safe","775","9","bandit-task","29","129044","0.0-3.0-0.26","5","low"
"28","safe","51","blue-99","red-133","risky","safe","438","9","bandit-task","30","131924","0.0-3.0-0.27","5","low"
"29","safe","50","blue-99","red-133","risky","safe","598","9","bandit-task","31","135012","0.0-3.0-0.28","5","low"
"30","risky","51","blue-99","red-133","risky","safe","518","9","bandit-task","32","137999","0.0-3.0-0.29","5","low"
"31","risky","42","blue-99","red-133","risky","safe","607","9","bandit-task","33","141030","0.0-3.0-0.30","5","low"
"32","risky","38","blue-99","red-133","risky","safe","550","9","bandit-task","34","144054","0.0-3.0-0.31","5","low"
"33","risky","38","blue-99","red-133","risky","safe","454","9","bandit-task","35","147190","0.0-3.0-0.32","5","low"
"34","risky","29","blue-99","red-133","risky","safe","503","9","bandit-task","36","150142","0.0-3.0-0.33","5","low"
"35","risky","47","blue-99","red-133","risky","safe","470","9","bandit-task","37","153046","0.0-3.0-0.34","5","low"
"36","risky","57","blue-99","red-133","risky","safe","463","9","bandit-task","38","155918","0.0-3.0-0.35","5","low"
"37","risky","40","blue-99","red-133","risky","safe","463","9","bandit-task","39","158933","0.0-3.0-0.36","5","low"
"38","safe","50","blue-99","red-133","risky","safe","431","9","bandit-task","40","161789","0.0-3.0-0.37","5","low"
"39","safe","49","blue-99","red-133","risky","safe","414","9","bandit-task","41","164765","0.0-3.0-0.38","5","low"
"40","risky","39","blue-99","red-133","risky","safe","478","9","bandit-task","42","167653","0.0-3.0-0.39","5","low"
"41","risky","21","blue-99","red-133","risky","safe","430","9","bandit-task","43","170637","0.0-3.0-0.40","5","low"
"42","risky","30","blue-99","red-133","risky","safe","926","9","bandit-task","44","173989","0.0-3.0-0.41","5","low"
"43","safe","51","blue-99","red-133","risky","safe","463","9","bandit-task","45","176885","0.0-3.0-0.42","5","low"
"44","safe","49","blue-99","red-133","risky","safe","423","9","bandit-task","46","179749","0.0-3.0-0.43","5","low"
"45","safe","51","blue-99","red-133","risky","safe","462","9","bandit-task","47","182860","0.0-3.0-0.44","5","low"
"46","safe","52","blue-99","red-133","risky","safe","645","9","bandit-task","48","185940","0.0-3.0-0.45","5","low"
"47","safe","49","blue-99","red-133","risky","safe","670","9","bandit-task","49","189076","0.0-3.0-0.46","5","low"
"48","risky","12","blue-99","red-133","risky","safe","542","9","bandit-task","50","192436","0.0-3.0-0.47","5","low"
"49","risky","38","blue-99","red-133","risky","safe","454","9","bandit-task","51","195300","0.0-3.0-0.48","5","low"
"50","safe","51","blue-99","red-133","risky","safe","399","9","bandit-task","52","198263","0.0-3.0-0.49","5","low"
"51","safe","50","blue-99","red-133","risky","safe","535","9","bandit-task","53","201207","0.0-3.0-0.50","5","low"
"52","safe","51","blue-99","red-133","risky","safe","582","9","bandit-task","54","204206","0.0-3.0-0.51","5","low"
"53","safe","49","blue-99","red-133","risky","safe","414","9","bandit-task","55","207278","0.0-3.0-0.52","5","low"
"54","safe","50","blue-99","red-133","risky","safe","398","9","bandit-task","56","210078","0.0-3.0-0.53","5","low"
"55","risky","49","blue-99","red-133","risky","safe","518","9","bandit-task","57","213022","0.0-3.0-0.54","5","low"
"56","risky","77","blue-99","red-133","risky","safe","406","9","bandit-task","58","216102","0.0-3.0-0.55","5","low"
"57","risky","18","blue-99","red-133","risky","safe","390","9","bandit-task","59","218885","0.0-3.0-0.56","5","low"
"58","risky","50","blue-99","red-133","risky","safe","399","9","bandit-task","60","221829","0.0-3.0-0.57","5","low"
"59","safe","51","blue-99","red-133","risky","safe","398","9","bandit-task","61","224669","0.0-3.0-0.58","5","low"
"60","safe","50","blue-99","red-133","risky","safe","471","9","bandit-task","62","227557","0.0-3.0-0.59","5","low"
