"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","52","red-218","blue-35","risky","safe","5805","6","bandit-task","3","60754","0.0-3.0-0.0","7","high"
"2","safe","50","red-117","blue-145","risky","safe","2766","6","bandit-task","4","66825","0.0-3.0-0.1","7","high"
"3","risky","67","red-149","blue-89","risky","safe","2471","6","bandit-task","5","72681","0.0-3.0-0.2","7","high"
"4","risky","87","red-157","blue-178","risky","safe","3462","6","bandit-task","6","79529","0.0-3.0-0.3","7","high"
"5","safe","50","red-44","blue-122","risky","safe","3470","6","bandit-task","7","85904","0.0-3.0-0.4","7","high"
"6","safe","49","red-184","blue-215","risky","safe","2991","6","bandit-task","8","91576","0.0-3.0-0.5","7","high"
"7","safe","50","red-40","blue-177","risky","safe","3702","6","bandit-task","9","98056","0.0-3.0-0.6","7","high"
"8","risky","58","red-20","blue-71","risky","safe","1966","6","bandit-task","10","102848","0.0-3.0-0.7","7","high"
"9","risky","66","red-159","blue-67","risky","safe","2894","6","bandit-task","11","108872","0.0-3.0-0.8","7","high"
"10","safe","51","red-165","blue-209","risky","safe","2207","6","bandit-task","12","113663","0.0-3.0-0.9","7","high"
"11","risky","51","red-154","blue-80","risky","safe","975","6","bandit-task","13","118143","0.0-3.0-0.10","7","high"
"12","safe","48","red-102","blue-96","risky","safe","3624","6","bandit-task","14","124408","0.0-3.0-0.11","7","high"
"13","risky","42","red-3","blue-36","risky","safe","4158","6","bandit-task","15","131256","0.0-3.0-0.12","7","high"
"14","risky","78","red-12","blue-195","risky","safe","1999","6","bandit-task","16","135839","0.0-3.0-0.13","7","high"
"15","safe","50","red-79","blue-63","risky","safe","1373","6","bandit-task","17","139944","0.0-3.0-0.14","7","high"
"16","safe","51","red-97","blue-179","risky","safe","3719","6","bandit-task","18","146695","0.0-3.0-0.15","7","high"
"17","safe","49","red-11","blue-25","risky","safe","1886","6","bandit-task","19","151231","0.0-3.0-0.16","7","high"
"18","risky","58","red-192","blue-191","risky","safe","1190","6","bandit-task","20","154991","0.0-3.0-0.17","7","high"
"19","safe","51","red-123","blue-126","risky","safe","4166","6","bandit-task","21","161751","0.0-3.0-0.18","7","high"
"20","risky","21","red-60","blue-2","risky","safe","862","6","bandit-task","22","165238","0.0-3.0-0.19","7","high"
"21","safe","52","red-66","blue-22","risky","safe","1383","6","bandit-task","23","169110","0.0-3.0-0.20","7","high"
"22","safe","51","red-98","blue-109","risky","safe","1534","6","bandit-task","24","173502","0.0-3.0-0.21","7","high"
"23","risky","14","red-62","blue-87","risky","safe","2198","6","bandit-task","25","178870","0.0-3.0-0.22","7","high"
"24","risky","44","red-163","blue-17","risky","safe","1759","6","bandit-task","26","183305","0.0-3.0-0.23","7","high"
"25","risky","27","red-24","blue-140","risky","safe","1286","6","bandit-task","27","187489","0.0-3.0-0.24","7","high"
"26","safe","51","red-77","blue-15","risky","safe","1374","6","bandit-task","28","191601","0.0-3.0-0.25","7","high"
"27","risky","70","red-110","blue-74","risky","safe","1031","6","bandit-task","29","195257","0.0-3.0-0.26","7","high"
"28","safe","49","red-220","blue-101","risky","safe","2511","6","bandit-task","30","200264","0.0-3.0-0.27","7","high"
"29","risky","20","red-50","blue-188","risky","safe","967","6","bandit-task","31","203920","0.0-3.0-0.28","7","high"
"30","safe","50","red-41","blue-73","risky","safe","4950","6","bandit-task","32","211592","0.0-3.0-0.29","7","high"
"31","safe","51","red-8","blue-146","risky","safe","1205","6","bandit-task","33","215320","0.0-3.0-0.30","7","high"
"32","safe","49","red-33","blue-172","risky","safe","1694","6","bandit-task","34","219495","0.0-3.0-0.31","7","high"
"33","safe","51","red-138","blue-201","risky","safe","975","6","bandit-task","35","223175","0.0-3.0-0.32","7","high"
"34","safe","49","red-194","blue-162","risky","safe","1631","6","bandit-task","36","227335","0.0-3.0-0.33","7","high"
"35","risky","56","red-206","blue-196","risky","safe","838","6","bandit-task","37","230559","0.0-3.0-0.34","7","high"
"36","safe","50","red-137","blue-49","risky","safe","1286","6","bandit-task","38","234703","0.0-3.0-0.35","7","high"
"37","safe","50","red-132","blue-26","risky","safe","1615","6","bandit-task","39","239134","0.0-3.0-0.36","7","high"
"38","risky","16","red-142","blue-75","risky","safe","967","6","bandit-task","40","242807","0.0-3.0-0.37","7","high"
"39","risky","55","red-203","blue-135","risky","safe","3991","6","bandit-task","41","249495","0.0-3.0-0.38","7","high"
"40","safe","49","red-176","blue-9","risky","safe","1159","6","bandit-task","42","253166","0.0-3.0-0.39","7","high"
"41","risky","38","red-217","blue-187","risky","safe","3495","6","bandit-task","43","259214","0.0-3.0-0.40","7","high"
"42","safe","52","red-129","blue-68","risky","safe","1238","6","bandit-task","44","263318","0.0-3.0-0.41","7","high"
"43","risky","37","red-84","blue-185","risky","safe","1782","6","bandit-task","45","267774","0.0-3.0-0.42","7","high"
"44","safe","51","red-175","blue-72","risky","safe","869","6","bandit-task","46","271198","0.0-3.0-0.43","7","high"
"45","safe","49","red-103","blue-200","risky","safe","783","6","bandit-task","47","274565","0.0-3.0-0.44","7","high"
"46","safe","48","red-6","blue-58","risky","safe","1318","6","bandit-task","48","278277","0.0-3.0-0.45","7","high"
"47","risky","28","red-111","blue-211","risky","safe","1342","6","bandit-task","49","282093","0.0-3.0-0.46","7","high"
"48","risky","64","red-64","blue-91","risky","safe","1030","6","bandit-task","50","285669","0.0-3.0-0.47","7","high"
"49","safe","52","red-121","blue-52","risky","safe","1485","6","bandit-task","51","289749","0.0-3.0-0.48","7","high"
"50","safe","53","red-31","blue-69","risky","safe","1502","6","bandit-task","52","293893","0.0-3.0-0.49","7","high"
"51","safe","49","red-34","blue-78","risky","safe","1582","6","bandit-task","53","298020","0.0-3.0-0.50","7","high"
"52","safe","51","red-144","blue-19","risky","safe","1423","6","bandit-task","54","302132","0.0-3.0-0.51","7","high"
"53","safe","50","red-125","blue-153","risky","safe","1206","6","bandit-task","55","306012","0.0-3.0-0.52","7","high"
"54","risky","27","red-10","blue-65","risky","safe","2360","6","bandit-task","56","311295","0.0-3.0-0.53","7","high"
"55","safe","50","red-92","blue-100","risky","safe","1446","6","bandit-task","57","315247","0.0-3.0-0.54","7","high"
"56","safe","49","red-118","blue-147","risky","safe","806","6","bandit-task","58","318414","0.0-3.0-0.55","7","high"
"57","safe","49","red-199","blue-61","risky","safe","1063","6","bandit-task","59","322030","0.0-3.0-0.56","7","high"
"58","safe","50","red-112","blue-1","risky","safe","2014","6","bandit-task","60","326406","0.0-3.0-0.57","7","high"
"59","safe","51","red-105","blue-174","risky","safe","1238","6","bandit-task","61","330158","0.0-3.0-0.58","7","high"
"60","risky","85","red-56","blue-164","risky","safe","1550","6","bandit-task","62","334269","0.0-3.0-0.59","7","high"
"61","safe","49","red-47","blue-37","risky","safe","1902","6","bandit-task","63","338598","0.0-3.0-0.60","7","high"
"62","risky","70","red-210","blue-119","risky","safe","1535","6","bandit-task","64","342789","0.0-3.0-0.61","7","high"
"63","risky","55","red-148","blue-88","risky","safe","1222","6","bandit-task","65","346461","0.0-3.0-0.62","7","high"
"64","safe","50","red-134","blue-104","risky","safe","1870","6","bandit-task","66","350941","0.0-3.0-0.63","7","high"
"65","risky","17","red-133","blue-59","risky","safe","2510","6","bandit-task","67","355861","0.0-3.0-0.64","7","high"
