"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","50","red-213","blue-208","safe","risky","8067","9","bandit-task","3","48574","0.0-3.0-0.0","2","high"
"2","risky","67","red-32","blue-83","safe","risky","3799","9","bandit-task","4","55678","0.0-3.0-0.1","2","high"
"3","risky","21","red-64","blue-72","safe","risky","4134","9","bandit-task","5","62782","0.0-3.0-0.2","2","high"
"4","safe","50","red-160","blue-108","safe","risky","1998","9","bandit-task","6","67622","0.0-3.0-0.3","2","high"
"5","safe","51","red-17","blue-102","safe","risky","5271","9","bandit-task","7","75917","0.0-3.0-0.4","2","high"
"6","risky","56","red-111","blue-182","safe","risky","2958","9","bandit-task","8","81700","0.0-3.0-0.5","2","high"
"7","safe","47","red-140","blue-143","safe","risky","7758","9","bandit-task","9","92491","0.0-3.0-0.6","2","high"
"8","risky","62","red-100","blue-169","safe","risky","1423","9","bandit-task","10","97043","0.0-3.0-0.7","2","high"
"9","risky","32","red-219","blue-59","safe","risky","2694","9","bandit-task","11","102699","0.0-3.0-0.8","2","high"
"10","safe","50","red-163","blue-137","safe","risky","2366","9","bandit-task","12","108914","0.0-3.0-0.9","2","high"
"11","safe","48","red-135","blue-29","safe","risky","1159","9","bandit-task","13","112674","0.0-3.0-0.10","2","high"
"12","risky","49","red-58","blue-195","safe","risky","1047","9","bandit-task","14","116467","0.0-3.0-0.11","2","high"
"13","risky","78","red-202","blue-81","safe","risky","3966","9","bandit-task","15","123082","0.0-3.0-0.12","2","high"
"14","risky","57","red-36","blue-192","safe","risky","1077","9","bandit-task","16","126578","0.0-3.0-0.13","2","high"
"15","risky","28","red-177","blue-34","safe","risky","5446","9","bandit-task","17","134705","0.0-3.0-0.14","2","high"
"16","risky","65","red-118","blue-6","safe","risky","2727","9","bandit-task","18","140303","0.0-3.0-0.15","2","high"
"17","risky","21","red-18","blue-120","safe","risky","1542","9","bandit-task","19","145391","0.0-3.0-0.16","2","high"
"18","safe","50","red-158","blue-56","safe","risky","1766","9","bandit-task","20","150142","0.0-3.0-0.17","2","high"
"19","safe","51","red-167","blue-40","safe","risky","1247","9","bandit-task","21","154327","0.0-3.0-0.18","2","high"
"20","risky","84","red-164","blue-149","safe","risky","3647","9","bandit-task","22","161022","0.0-3.0-0.19","2","high"
"21","safe","51","red-113","blue-26","safe","risky","1926","9","bandit-task","23","169006","0.0-3.0-0.20","2","high"
"22","safe","51","red-53","blue-184","safe","risky","6526","9","bandit-task","24","178718","0.0-3.0-0.21","2","high"
"23","risky","40","red-189","blue-63","safe","risky","1694","9","bandit-task","25","183437","0.0-3.0-0.22","2","high"
"24","risky","51","red-110","blue-11","safe","risky","1606","9","bandit-task","26","187973","0.0-3.0-0.23","2","high"
