"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","79","red-18","blue-46","risky","safe","3173","8","bandit-task","3","39105","0.0-3.0-0.0","84","high"
"2","risky","46","red-113","blue-200","risky","safe","3278","8","bandit-task","4","45064","0.0-3.0-0.1","84","high"
"3","safe","51","red-57","blue-21","risky","safe","967","8","bandit-task","5","49096","0.0-3.0-0.2","84","high"
"4","safe","50","red-214","blue-69","risky","safe","2598","8","bandit-task","6","54363","0.0-3.0-0.3","84","high"
"5","safe","51","red-118","blue-83","risky","safe","1814","8","bandit-task","7","58739","0.0-3.0-0.4","84","high"
"6","safe","49","red-104","blue-129","risky","safe","910","8","bandit-task","8","62331","0.0-3.0-0.5","84","high"
"7","risky","44","red-98","blue-84","risky","safe","1614","8","bandit-task","9","66746","0.0-3.0-0.6","84","high"
"8","safe","49","red-163","blue-93","risky","safe","1031","8","bandit-task","10","70266","0.0-3.0-0.7","84","high"
"9","safe","49","red-50","blue-36","risky","safe","677","8","bandit-task","11","73578","0.0-3.0-0.8","84","high"
"10","safe","48","red-99","blue-28","risky","safe","702","8","bandit-task","12","76842","0.0-3.0-0.9","84","high"
"11","safe","50","red-56","blue-177","risky","safe","1246","8","bandit-task","13","80530","0.0-3.0-0.10","84","high"
"12","safe","49","red-195","blue-183","risky","safe","790","8","bandit-task","14","83930","0.0-3.0-0.11","84","high"
"13","risky","67","red-196","blue-202","risky","safe","758","8","bandit-task","15","87522","0.0-3.0-0.12","84","high"
"14","safe","51","red-11","blue-6","risky","safe","1791","8","bandit-task","16","91729","0.0-3.0-0.13","84","high"
"15","safe","51","red-95","blue-33","risky","safe","1102","8","bandit-task","17","95481","0.0-3.0-0.14","84","high"
"16","safe","51","red-70","blue-38","risky","safe","4311","8","bandit-task","18","102169","0.0-3.0-0.15","84","high"
"17","risky","14","red-147","blue-180","risky","safe","1014","8","bandit-task","19","105929","0.0-3.0-0.16","84","high"
"18","safe","53","red-192","blue-90","risky","safe","1030","8","bandit-task","20","109384","0.0-3.0-0.17","84","high"
"19","risky","50","red-160","blue-53","risky","safe","694","8","bandit-task","21","112504","0.0-3.0-0.18","84","high"
"20","risky","45","red-12","blue-127","risky","safe","982","8","bandit-task","22","116149","0.0-3.0-0.19","84","high"
"21","safe","50","red-212","blue-67","risky","safe","1070","8","bandit-task","23","119924","0.0-3.0-0.20","84","high"
"22","safe","52","red-132","blue-146","risky","safe","646","8","bandit-task","24","123212","0.0-3.0-0.21","84","high"
"23","safe","50","red-58","blue-114","risky","safe","631","8","bandit-task","25","126363","0.0-3.0-0.22","84","high"
"24","risky","37","red-77","blue-23","risky","safe","606","8","bandit-task","26","129387","0.0-3.0-0.23","84","high"
"25","safe","51","red-133","blue-63","risky","safe","646","8","bandit-task","27","132635","0.0-3.0-0.24","84","high"
"26","risky","40","red-30","blue-10","risky","safe","526","8","bandit-task","28","135579","0.0-3.0-0.25","84","high"
"27","risky","37","red-35","blue-82","risky","safe","550","8","bandit-task","29","138675","0.0-3.0-0.26","84","high"
"28","risky","48","red-81","blue-43","risky","safe","534","8","bandit-task","30","141603","0.0-3.0-0.27","84","high"
"29","risky","66","red-148","blue-42","risky","safe","582","8","bandit-task","31","144827","0.0-3.0-0.28","84","high"
"30","risky","28","red-54","blue-216","risky","safe","607","8","bandit-task","32","148010","0.0-3.0-0.29","84","high"
"31","risky","85","red-19","blue-72","risky","safe","607","8","bandit-task","33","151258","0.0-3.0-0.30","84","high"
"32","safe","49","red-142","blue-218","risky","safe","774","8","bandit-task","34","154570","0.0-3.0-0.31","84","high"
"33","safe","48","red-2","blue-213","risky","safe","590","8","bandit-task","35","157722","0.0-3.0-0.32","84","high"
"34","safe","50","red-89","blue-25","risky","safe","574","8","bandit-task","36","160818","0.0-3.0-0.33","84","high"
"35","safe","49","red-59","blue-100","risky","safe","598","8","bandit-task","37","164114","0.0-3.0-0.34","84","high"
"36","safe","48","red-144","blue-220","risky","safe","535","8","bandit-task","38","167265","0.0-3.0-0.35","84","high"
"37","risky","69","red-117","blue-68","risky","safe","863","8","bandit-task","39","170538","0.0-3.0-0.36","84","high"
"38","risky","32","red-109","blue-105","risky","safe","1118","8","bandit-task","40","174017","0.0-3.0-0.37","84","high"
"39","risky","38","red-112","blue-164","risky","safe","518","8","bandit-task","41","177171","0.0-3.0-0.38","84","high"
"40","risky","74","red-191","blue-78","risky","safe","462","8","bandit-task","42","180267","0.0-3.0-0.39","84","high"
"41","risky","53","red-64","blue-150","risky","safe","1726","8","bandit-task","43","184403","0.0-3.0-0.40","84","high"
"42","safe","47","red-97","blue-140","risky","safe","598","8","bandit-task","44","187403","0.0-3.0-0.41","84","high"
"43","risky","50","red-103","blue-26","risky","safe","1790","8","bandit-task","45","191578","0.0-3.0-0.42","84","high"
"44","safe","51","red-141","blue-102","risky","safe","695","8","bandit-task","46","194786","0.0-3.0-0.43","84","high"
"45","safe","49","red-143","blue-211","risky","safe","575","8","bandit-task","47","198122","0.0-3.0-0.44","84","high"
"46","risky","82","red-15","blue-55","risky","safe","469","8","bandit-task","48","201154","0.0-3.0-0.45","84","high"
"47","safe","50","red-94","blue-187","risky","safe","582","8","bandit-task","49","204234","0.0-3.0-0.46","84","high"
"48","safe","51","red-31","blue-73","risky","safe","622","8","bandit-task","50","207434","0.0-3.0-0.47","84","high"
