"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","blue-136","red-85","safe","risky","1863","4","bandit-task","3","52352","0.0-3.0-0.0","1","high"
"2","risky","32","blue-91","red-95","safe","risky","5086","4","bandit-task","4","60352","0.0-3.0-0.1","1","high"
"3","risky","52","blue-167","red-73","safe","risky","9814","4","bandit-task","5","73039","0.0-3.0-0.2","1","high"
"4","risky","48","blue-125","red-158","safe","risky","5166","4","bandit-task","6","80815","0.0-3.0-0.3","1","high"
"5","risky","44","blue-205","red-2","safe","risky","5590","4","bandit-task","7","89190","0.0-3.0-0.4","1","high"
"6","risky","49","blue-191","red-87","safe","risky","2631","4","bandit-task","8","94414","0.0-3.0-0.5","1","high"
"7","safe","51","blue-187","red-52","safe","risky","4606","4","bandit-task","9","101654","0.0-3.0-0.6","1","high"
"8","risky","60","blue-116","red-152","safe","risky","2518","4","bandit-task","10","107086","0.0-3.0-0.7","1","high"
"9","safe","49","blue-130","red-40","safe","risky","2126","4","bandit-task","11","112077","0.0-3.0-0.8","1","high"
"10","risky","62","blue-174","red-151","safe","risky","3151","4","bandit-task","12","118087","0.0-3.0-0.9","1","high"
"11","risky","30","blue-83","red-199","safe","risky","3534","4","bandit-task","13","125566","0.0-3.0-0.10","1","high"
"12","risky","38","blue-218","red-78","safe","risky","4583","4","bandit-task","14","132942","0.0-3.0-0.11","1","high"
"13","safe","50","blue-88","red-183","safe","risky","5326","4","bandit-task","15","141062","0.0-3.0-0.12","1","high"
"14","risky","51","blue-41","red-166","safe","risky","3439","4","bandit-task","16","147061","0.0-3.0-0.13","1","high"
"15","risky","59","blue-9","red-72","safe","risky","3159","4","bandit-task","17","153029","0.0-3.0-0.14","1","high"
"16","risky","55","blue-96","red-60","safe","risky","4702","4","bandit-task","18","160773","0.0-3.0-0.15","1","high"
"17","risky","56","blue-6","red-32","safe","risky","2309","4","bandit-task","19","165925","0.0-3.0-0.16","1","high"
"18","risky","29","blue-48","red-149","safe","risky","5358","4","bandit-task","20","173892","0.0-3.0-0.17","1","high"
"19","risky","57","blue-76","red-27","safe","risky","3114","4","bandit-task","21","179750","0.0-3.0-0.18","1","high"
"20","safe","51","blue-82","red-220","safe","risky","2062","4","bandit-task","22","184725","0.0-3.0-0.19","1","high"
"21","risky","65","blue-204","red-145","safe","risky","4639","4","bandit-task","23","192037","0.0-3.0-0.20","1","high"
"22","risky","53","blue-192","red-184","safe","risky","3214","4","bandit-task","24","197709","0.0-3.0-0.21","1","high"
"23","risky","42","blue-59","red-203","safe","risky","2542","4","bandit-task","25","202973","0.0-3.0-0.22","1","high"
"24","safe","51","blue-103","red-178","safe","risky","2646","4","bandit-task","26","208245","0.0-3.0-0.23","1","high"
"25","risky","23","blue-47","red-86","safe","risky","2399","4","bandit-task","27","213117","0.0-3.0-0.24","1","high"
"26","risky","20","blue-62","red-29","safe","risky","2382","4","bandit-task","28","218100","0.0-3.0-0.25","1","high"
"27","risky","55","blue-213","red-200","safe","risky","3278","4","bandit-task","29","223852","0.0-3.0-0.26","1","high"
"28","risky","48","blue-49","red-101","safe","risky","2638","4","bandit-task","30","229163","0.0-3.0-0.27","1","high"
"29","risky","67","blue-37","red-94","safe","risky","2743","4","bandit-task","31","234347","0.0-3.0-0.28","1","high"
"30","risky","80","blue-121","red-173","safe","risky","3502","4","bandit-task","32","240485","0.0-3.0-0.29","1","high"
"31","risky","46","blue-153","red-128","safe","risky","3055","4","bandit-task","33","245989","0.0-3.0-0.30","1","high"
"32","risky","61","blue-15","red-31","safe","risky","1911","4","bandit-task","34","250581","0.0-3.0-0.31","1","high"
"33","risky","31","blue-156","red-26","safe","risky","2486","4","bandit-task","35","255765","0.0-3.0-0.32","1","high"
"34","risky","65","blue-146","red-90","safe","risky","2079","4","bandit-task","36","260421","0.0-3.0-0.33","1","high"
"35","risky","31","blue-14","red-120","safe","risky","1990","4","bandit-task","37","265004","0.0-3.0-0.34","1","high"
"36","safe","49","blue-189","red-61","safe","risky","2070","4","bandit-task","38","269621","0.0-3.0-0.35","1","high"
"37","risky","52","blue-51","red-98","safe","risky","2038","4","bandit-task","39","274084","0.0-3.0-0.36","1","high"
"38","safe","48","blue-100","red-201","safe","risky","2590","4","bandit-task","40","279220","0.0-3.0-0.37","1","high"
"39","risky","35","blue-133","red-157","safe","risky","3102","4","bandit-task","41","284724","0.0-3.0-0.38","1","high"
"40","risky","34","blue-118","red-176","safe","risky","1719","4","bandit-task","42","288899","0.0-3.0-0.39","1","high"
"41","risky","29","blue-196","red-36","safe","risky","1671","4","bandit-task","43","293051","0.0-3.0-0.40","1","high"
"42","risky","34","blue-159","red-58","safe","risky","1822","4","bandit-task","44","297611","0.0-3.0-0.41","1","high"
"43","risky","40","blue-56","red-202","safe","risky","2398","4","bandit-task","45","303021","0.0-3.0-0.42","1","high"
"44","risky","47","blue-179","red-102","safe","risky","1791","4","bandit-task","46","307349","0.0-3.0-0.43","1","high"
"45","safe","51","blue-123","red-175","safe","risky","1302","4","bandit-task","47","311085","0.0-3.0-0.44","1","high"
"46","safe","50","blue-28","red-168","safe","risky","1309","4","bandit-task","48","314861","0.0-3.0-0.45","1","high"
"47","risky","55","blue-77","red-126","safe","risky","1974","4","bandit-task","49","319261","0.0-3.0-0.46","1","high"
"48","safe","48","blue-219","red-119","safe","risky","1807","4","bandit-task","50","323588","0.0-3.0-0.47","1","high"
"49","safe","49","blue-113","red-68","safe","risky","2735","4","bandit-task","51","329036","0.0-3.0-0.48","1","high"
"50","safe","51","blue-7","red-171","safe","risky","1862","4","bandit-task","52","333596","0.0-3.0-0.49","1","high"
"51","safe","50","blue-84","red-53","safe","risky","1590","4","bandit-task","53","337947","0.0-3.0-0.50","1","high"
"52","risky","45","blue-122","red-11","safe","risky","991","4","bandit-task","54","341620","0.0-3.0-0.51","1","high"
"53","safe","50","blue-163","red-8","safe","risky","3358","4","bandit-task","55","347523","0.0-3.0-0.52","1","high"
"54","risky","76","blue-17","red-185","safe","risky","1918","4","bandit-task","56","352211","0.0-3.0-0.53","1","high"
"55","safe","50","blue-169","red-117","safe","risky","1918","4","bandit-task","57","356795","0.0-3.0-0.54","1","high"
"56","risky","23","blue-190","red-161","safe","risky","1934","4","bandit-task","58","361378","0.0-3.0-0.55","1","high"
"57","safe","51","blue-194","red-22","safe","risky","1991","4","bandit-task","59","365756","0.0-3.0-0.56","1","high"
"58","risky","30","blue-63","red-50","safe","risky","2062","4","bandit-task","60","370875","0.0-3.0-0.57","1","high"
"59","risky","63","blue-23","red-216","safe","risky","3103","4","bandit-task","61","376771","0.0-3.0-0.58","1","high"
"60","safe","50","blue-110","red-108","safe","risky","3334","4","bandit-task","62","382499","0.0-3.0-0.59","1","high"
"61","safe","50","blue-112","red-148","safe","risky","2206","4","bandit-task","63","387243","0.0-3.0-0.60","1","high"
"62","risky","42","blue-35","red-39","safe","risky","1438","4","bandit-task","64","391195","0.0-3.0-0.61","1","high"
"63","safe","50","blue-131","red-109","safe","risky","1822","4","bandit-task","65","395386","0.0-3.0-0.62","1","high"
"64","safe","49","blue-44","red-141","safe","risky","2869","4","bandit-task","66","400634","0.0-3.0-0.63","1","high"
