"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","50","blue-185","red-220","risky","safe","3721","9","bandit-task","3","69355","0.0-3.0-0.0","76","low"
"2","safe","50","blue-185","red-220","risky","safe","3982","9","bandit-task","4","76778","0.0-3.0-0.1","76","low"
"3","safe","51","blue-185","red-220","risky","safe","1079","9","bandit-task","5","80786","0.0-3.0-0.2","76","low"
"4","risky","67","blue-185","red-220","risky","safe","1711","9","bandit-task","6","85306","0.0-3.0-0.3","76","low"
"5","risky","21","blue-185","red-220","risky","safe","4566","9","bandit-task","7","92785","0.0-3.0-0.4","76","low"
"6","risky","56","blue-185","red-220","risky","safe","1895","9","bandit-task","8","97281","0.0-3.0-0.5","76","low"
"7","safe","47","blue-185","red-220","risky","safe","543","9","bandit-task","9","100313","0.0-3.0-0.6","76","low"
"8","safe","50","blue-185","red-220","risky","safe","1822","9","bandit-task","10","104881","0.0-3.0-0.7","76","low"
"9","risky","62","blue-185","red-220","risky","safe","3599","9","bandit-task","11","110921","0.0-3.0-0.8","76","low"
"10","risky","32","blue-185","red-220","risky","safe","1270","9","bandit-task","12","114584","0.0-3.0-0.9","76","low"
"11","risky","49","blue-185","red-220","risky","safe","599","9","bandit-task","13","117874","0.0-3.0-0.10","76","low"
"12","safe","48","blue-185","red-220","risky","safe","511","9","bandit-task","14","121074","0.0-3.0-0.11","76","low"
"13","safe","50","blue-185","red-220","risky","safe","743","9","bandit-task","15","124386","0.0-3.0-0.12","76","low"
"14","risky","78","blue-185","red-220","risky","safe","4085","9","bandit-task","16","131010","0.0-3.0-0.13","76","low"
"15","risky","57","blue-185","red-220","risky","safe","1574","9","bandit-task","17","134897","0.0-3.0-0.14","76","low"
"16","safe","51","blue-185","red-220","risky","safe","407","9","bandit-task","18","137714","0.0-3.0-0.15","76","low"
"17","risky","28","blue-185","red-220","risky","safe","559","9","bandit-task","19","140906","0.0-3.0-0.16","76","low"
"18","risky","65","blue-185","red-220","risky","safe","1150","9","bandit-task","20","144457","0.0-3.0-0.17","76","low"
"19","safe","51","blue-185","red-220","risky","safe","1013","9","bandit-task","21","148097","0.0-3.0-0.18","76","low"
"20","risky","21","blue-185","red-220","risky","safe","870","9","bandit-task","22","151377","0.0-3.0-0.19","76","low"
"21","safe","51","blue-185","red-220","risky","safe","550","9","bandit-task","23","154377","0.0-3.0-0.20","76","low"
"22","safe","50","blue-185","red-220","risky","safe","990","9","bandit-task","24","157937","0.0-3.0-0.21","76","low"
"23","risky","84","blue-185","red-220","risky","safe","695","9","bandit-task","25","163128","0.0-3.0-0.22","76","low"
"24","risky","40","blue-185","red-220","risky","safe","943","9","bandit-task","26","167672","0.0-3.0-0.23","76","low"
"25","safe","49","blue-185","red-220","risky","safe","1814","9","bandit-task","27","172496","0.0-3.0-0.24","76","low"
"26","safe","51","blue-185","red-220","risky","safe","374","9","bandit-task","28","175432","0.0-3.0-0.25","76","low"
"27","safe","46","blue-185","red-220","risky","safe","1494","9","bandit-task","29","179643","0.0-3.0-0.26","76","low"
"28","risky","51","blue-185","red-220","risky","safe","623","9","bandit-task","30","183979","0.0-3.0-0.27","76","low"
"29","safe","51","blue-185","red-220","risky","safe","1087","9","bandit-task","31","187691","0.0-3.0-0.28","76","low"
"30","safe","50","blue-185","red-220","risky","safe","558","9","bandit-task","32","190858","0.0-3.0-0.29","76","low"
"31","risky","42","blue-185","red-220","risky","safe","462","9","bandit-task","33","194058","0.0-3.0-0.30","76","low"
"32","safe","50","blue-185","red-220","risky","safe","414","9","bandit-task","34","196874","0.0-3.0-0.31","76","low"
"33","safe","49","blue-185","red-220","risky","safe","310","9","bandit-task","35","199970","0.0-3.0-0.32","76","low"
"34","safe","51","blue-185","red-220","risky","safe","367","9","bandit-task","36","202673","0.0-3.0-0.33","76","low"
"35","safe","49","blue-185","red-220","risky","safe","303","9","bandit-task","37","205321","0.0-3.0-0.34","76","low"
"36","risky","38","blue-185","red-220","risky","safe","791","9","bandit-task","38","208513","0.0-3.0-0.35","76","low"
"37","safe","51","blue-185","red-220","risky","safe","462","9","bandit-task","39","211329","0.0-3.0-0.36","76","low"
"38","risky","38","blue-185","red-220","risky","safe","494","9","bandit-task","40","214265","0.0-3.0-0.37","76","low"
"39","safe","52","blue-185","red-220","risky","safe","358","9","bandit-task","41","216976","0.0-3.0-0.38","76","low"
"40","safe","49","blue-185","red-220","risky","safe","391","9","bandit-task","42","219793","0.0-3.0-0.39","76","low"
"41","risky","29","blue-185","red-220","risky","safe","431","9","bandit-task","43","222777","0.0-3.0-0.40","76","low"
"42","risky","47","blue-185","red-220","risky","safe","935","9","bandit-task","44","227512","0.0-3.0-0.41","76","low"
"43","risky","57","blue-185","red-220","risky","safe","181","9","bandit-task","45","230208","0.0-3.0-0.42","76","low"
"44","safe","51","blue-185","red-220","risky","safe","213","9","bandit-task","46","235208","0.0-3.0-0.43","76","low"
"45","safe","50","blue-185","red-220","risky","safe","926","9","bandit-task","47","238543","0.0-3.0-0.44","76","low"
"46","risky","40","blue-185","red-220","risky","safe","518","9","bandit-task","48","241530","0.0-3.0-0.45","76","low"
"47","safe","51","blue-185","red-220","risky","safe","358","9","bandit-task","49","244818","0.0-3.0-0.46","76","low"
"48","safe","49","blue-185","red-220","risky","safe","334","9","bandit-task","50","247530","0.0-3.0-0.47","76","low"
"49","risky","39","blue-185","red-220","risky","safe","462","9","bandit-task","51","250938","0.0-3.0-0.48","76","low"
"50","risky","21","blue-185","red-220","risky","safe","310","9","bandit-task","52","253618","0.0-3.0-0.49","76","low"
"51","safe","50","blue-185","red-220","risky","safe","343","9","bandit-task","53","256361","0.0-3.0-0.50","76","low"
"52","safe","51","blue-185","red-220","risky","safe","543","9","bandit-task","54","259257","0.0-3.0-0.51","76","low"
"53","safe","50","blue-185","red-220","risky","safe","599","9","bandit-task","55","262961","0.0-3.0-0.52","76","low"
"54","risky","30","blue-185","red-220","risky","safe","2383","9","bandit-task","56","267753","0.0-3.0-0.53","76","low"
"55","safe","50","blue-185","red-220","risky","safe","2718","9","bandit-task","57","273273","0.0-3.0-0.54","76","low"
"56","risky","12","blue-185","red-220","risky","safe","1750","9","bandit-task","58","278152","0.0-3.0-0.55","76","low"
"57","risky","38","blue-185","red-220","risky","safe","631","9","bandit-task","59","281904","0.0-3.0-0.56","76","low"
"58","risky","49","blue-185","red-220","risky","safe","927","9","bandit-task","60","285544","0.0-3.0-0.57","76","low"
"59","safe","49","blue-185","red-220","risky","safe","286","9","bandit-task","61","288608","0.0-3.0-0.58","76","low"
"60","safe","49","blue-185","red-220","risky","safe","550","9","bandit-task","62","291528","0.0-3.0-0.59","76","low"
"61","risky","77","blue-185","red-220","risky","safe","406","9","bandit-task","63","294472","0.0-3.0-0.60","76","low"
"62","safe","50","blue-185","red-220","risky","safe","414","9","bandit-task","64","297527","0.0-3.0-0.61","76","low"
"63","safe","50","blue-185","red-220","risky","safe","278","9","bandit-task","65","300783","0.0-3.0-0.62","76","low"
"64","risky","18","blue-185","red-220","risky","safe","407","9","bandit-task","66","303988","0.0-3.0-0.63","76","low"
"65","risky","50","blue-185","red-220","risky","safe","239","9","bandit-task","67","306604","0.0-3.0-0.64","76","low"
"66","safe","51","blue-185","red-220","risky","safe","375","9","bandit-task","68","309404","0.0-3.0-0.65","76","low"
"67","safe","51","blue-185","red-220","risky","safe","326","9","bandit-task","69","312100","0.0-3.0-0.66","76","low"
"68","safe","52","blue-185","red-220","risky","safe","230","9","bandit-task","70","315004","0.0-3.0-0.67","76","low"
"69","safe","49","blue-185","red-220","risky","safe","230","9","bandit-task","71","317572","0.0-3.0-0.68","76","low"
"70","risky","41","blue-185","red-220","risky","safe","526","9","bandit-task","72","321443","0.0-3.0-0.69","76","low"
"71","risky","59","blue-185","red-220","risky","safe","423","9","bandit-task","73","324412","0.0-3.0-0.70","76","low"
"72","risky","67","blue-185","red-220","risky","safe","246","9","bandit-task","74","327011","0.0-3.0-0.71","76","low"
"73","risky","40","blue-185","red-220","risky","safe","198","9","bandit-task","75","329531","0.0-3.0-0.72","76","low"
"74","safe","49","blue-185","red-220","risky","safe","255","9","bandit-task","76","332107","0.0-3.0-0.73","76","low"
"75","risky","64","blue-185","red-220","risky","safe","254","9","bandit-task","77","334883","0.0-3.0-0.74","76","low"
"76","risky","44","blue-185","red-220","risky","safe","214","9","bandit-task","78","338107","0.0-3.0-0.75","76","low"
"77","safe","50","blue-185","red-220","risky","safe","406","9","bandit-task","79","340860","0.0-3.0-0.76","76","low"
"78","risky","28","blue-185","red-220","risky","safe","405","9","bandit-task","80","343715","0.0-3.0-0.77","76","low"
"79","safe","51","blue-185","red-220","risky","safe","430","9","bandit-task","81","347242","0.0-3.0-0.78","76","low"
"80","safe","52","blue-185","red-220","risky","safe","302","9","bandit-task","82","350010","0.0-3.0-0.79","76","low"
"81","risky","58","blue-185","red-220","risky","safe","558","9","bandit-task","83","353274","0.0-3.0-0.80","76","low"
"82","safe","50","blue-185","red-220","risky","safe","358","9","bandit-task","84","355970","0.0-3.0-0.81","76","low"
"83","safe","50","blue-185","red-220","risky","safe","206","9","bandit-task","85","358586","0.0-3.0-0.82","76","low"
"84","risky","42","blue-185","red-220","risky","safe","614","9","bandit-task","86","361578","0.0-3.0-0.83","76","low"
"85","risky","39","blue-185","red-220","risky","safe","286","9","bandit-task","87","364234","0.0-3.0-0.84","76","low"
"86","safe","50","blue-185","red-220","risky","safe","302","9","bandit-task","88","367617","0.0-3.0-0.85","76","low"
"87","risky","45","blue-185","red-220","risky","safe","391","9","bandit-task","89","371833","0.0-3.0-0.86","76","low"
"88","safe","50","blue-185","red-220","risky","safe","1262","9","bandit-task","90","378065","0.0-3.0-0.87","76","low"
"89","risky","44","blue-185","red-220","risky","safe","766","9","bandit-task","91","381433","0.0-3.0-0.88","76","low"
"90","risky","70","blue-185","red-220","risky","safe","397","9","bandit-task","92","384385","0.0-3.0-0.89","76","low"
"91","risky","54","blue-185","red-220","risky","safe","326","9","bandit-task","93","387297","0.0-3.0-0.90","76","low"
"92","risky","53","blue-185","red-220","risky","safe","326","9","bandit-task","94","390185","0.0-3.0-0.91","76","low"
"93","safe","51","blue-185","red-220","risky","safe","454","9","bandit-task","95","393000","0.0-3.0-0.92","76","low"
"94","safe","50","blue-185","red-220","risky","safe","247","9","bandit-task","96","395624","0.0-3.0-0.93","76","low"
"95","risky","29","blue-185","red-220","risky","safe","350","9","bandit-task","97","398416","0.0-3.0-0.94","76","low"
"96","risky","33","blue-185","red-220","risky","safe","310","9","bandit-task","98","401088","0.0-3.0-0.95","76","low"
"97","safe","51","blue-185","red-220","risky","safe","278","9","bandit-task","99","404000","0.0-3.0-0.96","76","low"
"98","risky","34","blue-185","red-220","risky","safe","478","9","bandit-task","100","406920","0.0-3.0-0.97","76","low"
"99","safe","50","blue-185","red-220","risky","safe","326","9","bandit-task","101","409607","0.0-3.0-0.98","76","low"
"100","safe","49","blue-185","red-220","risky","safe","230","9","bandit-task","102","412687","0.0-3.0-0.99","76","low"
"101","safe","50","blue-185","red-220","risky","safe","2798","9","bandit-task","103","417807","0.0-3.0-0.100","76","low"
"102","safe","51","blue-185","red-220","risky","safe","317","9","bandit-task","104","420375","0.0-3.0-0.101","76","low"
"103","safe","50","blue-185","red-220","risky","safe","470","9","bandit-task","105","423239","0.0-3.0-0.102","76","low"
"104","risky","51","blue-185","red-220","risky","safe","318","9","bandit-task","106","425906","0.0-3.0-0.103","76","low"
"105","safe","48","blue-185","red-220","risky","safe","246","9","bandit-task","107","428489","0.0-3.0-0.104","76","low"
"106","risky","66","blue-185","red-220","risky","safe","294","9","bandit-task","108","431314","0.0-3.0-0.105","76","low"
"107","risky","41","blue-185","red-220","risky","safe","270","9","bandit-task","109","433961","0.0-3.0-0.106","76","low"
"108","safe","49","blue-185","red-220","risky","safe","366","9","bandit-task","110","436849","0.0-3.0-0.107","76","low"
"109","safe","52","blue-185","red-220","risky","safe","350","9","bandit-task","111","439529","0.0-3.0-0.108","76","low"
"110","safe","50","blue-185","red-220","risky","safe","269","9","bandit-task","112","442169","0.0-3.0-0.109","76","low"
