"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","49","red-45","blue-91","risky","safe","4943","2","bandit-task","3","71339","0.0-3.0-0.0","51","low"
"2","safe","50","red-45","blue-91","risky","safe","3663","2","bandit-task","4","77602","0.0-3.0-0.1","51","low"
"3","risky","40","red-45","blue-91","risky","safe","1342","2","bandit-task","5","81506","0.0-3.0-0.2","51","low"
"4","safe","49","red-45","blue-91","risky","safe","1078","2","bandit-task","6","85114","0.0-3.0-0.3","51","low"
"5","safe","50","red-45","blue-91","risky","safe","846","2","bandit-task","7","88434","0.0-3.0-0.4","51","low"
"6","safe","50","red-45","blue-91","risky","safe","807","2","bandit-task","8","91770","0.0-3.0-0.5","51","low"
"7","safe","50","red-45","blue-91","risky","safe","879","2","bandit-task","9","95017","0.0-3.0-0.6","51","low"
"8","risky","55","red-45","blue-91","risky","safe","1119","2","bandit-task","10","98849","0.0-3.0-0.7","51","low"
"9","risky","43","red-45","blue-91","risky","safe","1502","2","bandit-task","11","102905","0.0-3.0-0.8","51","low"
"10","safe","50","red-45","blue-91","risky","safe","687","2","bandit-task","12","106137","0.0-3.0-0.9","51","low"
"11","risky","48","red-45","blue-91","risky","safe","1719","2","bandit-task","13","110416","0.0-3.0-0.10","51","low"
"12","risky","56","red-45","blue-91","risky","safe","1103","2","bandit-task","14","114296","0.0-3.0-0.11","51","low"
"13","risky","23","red-45","blue-91","risky","safe","1522","2","bandit-task","15","119459","0.0-3.0-0.12","51","low"
"14","safe","50","red-45","blue-91","risky","safe","551","2","bandit-task","16","122419","0.0-3.0-0.13","51","low"
"15","safe","52","red-45","blue-91","risky","safe","519","2","bandit-task","17","125299","0.0-3.0-0.14","51","low"
"16","safe","50","red-45","blue-91","risky","safe","910","2","bandit-task","18","129364","0.0-3.0-0.15","51","low"
"17","safe","51","red-45","blue-91","risky","safe","2462","2","bandit-task","19","134379","0.0-3.0-0.16","51","low"
"18","risky","57","red-45","blue-91","risky","safe","630","2","bandit-task","20","137403","0.0-3.0-0.17","51","low"
"19","safe","50","red-45","blue-91","risky","safe","709","2","bandit-task","21","140475","0.0-3.0-0.18","51","low"
"20","safe","49","red-45","blue-91","risky","safe","543","2","bandit-task","22","143899","0.0-3.0-0.19","51","low"
"21","risky","44","red-45","blue-91","risky","safe","750","2","bandit-task","23","147178","0.0-3.0-0.20","51","low"
"22","safe","51","red-45","blue-91","risky","safe","719","2","bandit-task","24","150250","0.0-3.0-0.21","51","low"
"23","risky","51","red-45","blue-91","risky","safe","1215","2","bandit-task","25","154090","0.0-3.0-0.22","51","low"
"24","safe","49","red-45","blue-91","risky","safe","1830","2","bandit-task","26","158290","0.0-3.0-0.23","51","low"
"25","risky","41","red-45","blue-91","risky","safe","702","2","bandit-task","27","161450","0.0-3.0-0.24","51","low"
"26","safe","51","red-45","blue-91","risky","safe","614","2","bandit-task","28","164634","0.0-3.0-0.25","51","low"
"27","safe","49","red-45","blue-91","risky","safe","718","2","bandit-task","29","167721","0.0-3.0-0.26","51","low"
"28","safe","49","red-45","blue-91","risky","safe","575","2","bandit-task","30","170834","0.0-3.0-0.27","51","low"
"29","risky","85","red-45","blue-91","risky","safe","1262","2","bandit-task","31","174721","0.0-3.0-0.28","51","low"
"30","safe","51","red-45","blue-91","risky","safe","2432","2","bandit-task","32","179490","0.0-3.0-0.29","51","low"
"31","risky","27","red-45","blue-91","risky","safe","510","2","bandit-task","33","182650","0.0-3.0-0.30","51","low"
