"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","20","red-61","blue-97","safe","risky","2582","7","bandit-task","3","38500","0.0-3.0-0.0","111","high"
"2","safe","51","red-218","blue-15","safe","risky","2222","7","bandit-task","4","43172","0.0-3.0-0.1","111","high"
"3","safe","51","red-124","blue-121","safe","risky","679","7","bandit-task","5","46563","0.0-3.0-0.2","111","high"
"4","safe","51","red-167","blue-129","safe","risky","3150","7","bandit-task","6","52284","0.0-3.0-0.3","111","high"
"5","safe","50","red-160","blue-52","safe","risky","790","7","bandit-task","7","55483","0.0-3.0-0.4","111","high"
"6","safe","50","red-179","blue-38","safe","risky","814","7","bandit-task","8","58770","0.0-3.0-0.5","111","high"
"7","safe","49","red-98","blue-78","safe","risky","839","7","bandit-task","9","62226","0.0-3.0-0.6","111","high"
"8","risky","61","red-46","blue-185","safe","risky","607","7","bandit-task","10","65545","0.0-3.0-0.7","111","high"
"9","risky","50","red-151","blue-96","safe","risky","1318","7","bandit-task","11","69385","0.0-3.0-0.8","111","high"
"10","safe","51","red-56","blue-67","safe","risky","566","7","bandit-task","12","72369","0.0-3.0-0.9","111","high"
"11","safe","50","red-162","blue-130","safe","risky","654","7","bandit-task","13","75704","0.0-3.0-0.10","111","high"
"12","risky","57","red-82","blue-62","safe","risky","503","7","bandit-task","14","78721","0.0-3.0-0.11","111","high"
"13","risky","20","red-85","blue-166","safe","risky","1766","7","bandit-task","15","83000","0.0-3.0-0.12","111","high"
"14","safe","50","red-39","blue-58","safe","risky","903","7","bandit-task","16","86304","0.0-3.0-0.13","111","high"
"15","risky","47","red-12","blue-66","safe","risky","1471","7","bandit-task","17","90184","0.0-3.0-0.14","111","high"
"16","safe","52","red-133","blue-6","safe","risky","710","7","bandit-task","18","93280","0.0-3.0-0.15","111","high"
"17","risky","69","red-168","blue-106","safe","risky","638","7","bandit-task","19","96552","0.0-3.0-0.16","111","high"
"18","safe","50","red-213","blue-8","safe","risky","1158","7","bandit-task","20","100136","0.0-3.0-0.17","111","high"
