"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","14","blue-197","red-154","risky","safe","3383","5","bandit-task","3","71412","0.0-3.0-0.0","61","high"
"2","safe","51","blue-66","red-149","risky","safe","3574","5","bandit-task","4","78628","0.0-3.0-0.1","61","high"
"3","safe","51","blue-75","red-181","risky","safe","3919","5","bandit-task","5","85483","0.0-3.0-0.2","61","high"
"4","risky","36","blue-41","red-80","risky","safe","3087","5","bandit-task","6","91555","0.0-3.0-0.3","61","high"
"5","safe","48","blue-182","red-166","risky","safe","2102","5","bandit-task","7","96515","0.0-3.0-0.4","61","high"
"6","safe","49","blue-150","red-125","risky","safe","5630","5","bandit-task","8","104938","0.0-3.0-0.5","61","high"
"7","risky","43","blue-1","red-158","risky","safe","3031","5","bandit-task","9","110762","0.0-3.0-0.6","61","high"
"8","safe","49","blue-4","red-186","risky","safe","4510","5","bandit-task","10","117996","0.0-3.0-0.7","61","high"
"9","risky","56","blue-15","red-29","risky","safe","3014","5","bandit-task","11","123836","0.0-3.0-0.8","61","high"
"10","risky","38","blue-78","red-139","risky","safe","2398","5","bandit-task","12","128916","0.0-3.0-0.9","61","high"
"11","risky","59","blue-185","red-59","risky","safe","5110","5","bandit-task","13","141379","0.0-3.0-0.10","61","high"
"12","risky","40","blue-34","red-97","risky","safe","4190","5","bandit-task","14","148459","0.0-3.0-0.11","61","high"
"13","safe","51","blue-155","red-127","risky","safe","2005","5","bandit-task","15","152883","0.0-3.0-0.12","61","high"
"14","risky","40","blue-45","red-156","risky","safe","6030","5","bandit-task","16","161546","0.0-3.0-0.13","61","high"
"15","risky","56","blue-169","red-172","risky","safe","1510","5","bandit-task","17","165714","0.0-3.0-0.14","61","high"
"16","risky","66","blue-212","red-135","risky","safe","2062","5","bandit-task","18","170434","0.0-3.0-0.15","61","high"
"17","risky","38","blue-112","red-141","risky","safe","2039","5","bandit-task","19","175129","0.0-3.0-0.16","61","high"
"18","risky","34","blue-99","red-77","risky","safe","7145","5","bandit-task","20","184860","0.0-3.0-0.17","61","high"
"19","safe","49","blue-62","red-38","risky","safe","2478","5","bandit-task","21","190220","0.0-3.0-0.18","61","high"
"20","risky","22","blue-14","red-44","risky","safe","1686","5","bandit-task","22","194548","0.0-3.0-0.19","61","high"
"21","safe","51","blue-61","red-200","risky","safe","2678","5","bandit-task","23","200267","0.0-3.0-0.20","61","high"
"22","risky","66","blue-142","red-219","risky","safe","1783","5","bandit-task","24","204979","0.0-3.0-0.21","61","high"
"23","risky","46","blue-173","red-217","risky","safe","4182","5","bandit-task","25","212083","0.0-3.0-0.22","61","high"
"24","risky","74","blue-115","red-162","risky","safe","2478","5","bandit-task","26","217170","0.0-3.0-0.23","61","high"
"25","risky","54","blue-86","red-49","risky","safe","5079","5","bandit-task","27","225098","0.0-3.0-0.24","61","high"
"26","risky","42","blue-95","red-50","risky","safe","1966","5","bandit-task","28","229754","0.0-3.0-0.25","61","high"
"27","safe","51","blue-92","red-151","risky","safe","9421","5","bandit-task","29","241649","0.0-3.0-0.26","61","high"
"28","risky","85","blue-11","red-22","risky","safe","2144","5","bandit-task","30","246474","0.0-3.0-0.27","61","high"
"29","risky","39","blue-23","red-74","risky","safe","2030","5","bandit-task","31","251346","0.0-3.0-0.28","61","high"
"30","safe","51","blue-201","red-159","risky","safe","1246","5","bandit-task","32","255106","0.0-3.0-0.29","61","high"
"31","risky","30","blue-208","red-42","risky","safe","2695","5","bandit-task","33","260434","0.0-3.0-0.30","61","high"
"32","risky","62","blue-91","red-46","risky","safe","1534","5","bandit-task","34","264465","0.0-3.0-0.31","61","high"
"33","safe","49","blue-220","red-37","risky","safe","1646","5","bandit-task","35","268537","0.0-3.0-0.32","61","high"
"34","safe","52","blue-215","red-17","risky","safe","3334","5","bandit-task","36","274481","0.0-3.0-0.33","61","high"
"35","safe","53","blue-47","red-128","risky","safe","2502","5","bandit-task","37","280328","0.0-3.0-0.34","61","high"
"36","risky","79","blue-53","red-60","risky","safe","1703","5","bandit-task","38","284760","0.0-3.0-0.35","61","high"
"37","safe","49","blue-84","red-48","risky","safe","2398","5","bandit-task","39","290193","0.0-3.0-0.36","61","high"
"38","risky","63","blue-83","red-7","risky","safe","1735","5","bandit-task","40","295096","0.0-3.0-0.37","61","high"
"39","safe","49","blue-165","red-116","risky","safe","2502","5","bandit-task","41","300927","0.0-3.0-0.38","61","high"
"40","risky","56","blue-195","red-114","risky","safe","1768","5","bandit-task","42","305924","0.0-3.0-0.39","61","high"
"41","safe","50","blue-214","red-93","risky","safe","2334","5","bandit-task","43","311163","0.0-3.0-0.40","61","high"
"42","risky","30","blue-188","red-179","risky","safe","1862","5","bandit-task","44","315435","0.0-3.0-0.41","61","high"
"43","risky","60","blue-175","red-55","risky","safe","1575","5","bandit-task","45","319787","0.0-3.0-0.42","61","high"
"44","safe","50","blue-90","red-102","risky","safe","2374","5","bandit-task","46","324747","0.0-3.0-0.43","61","high"
"45","risky","85","blue-98","red-124","risky","safe","4542","5","bandit-task","47","332050","0.0-3.0-0.44","61","high"
"46","risky","36","blue-170","red-111","risky","safe","1414","5","bandit-task","48","335922","0.0-3.0-0.45","61","high"
"47","risky","21","blue-76","red-138","risky","safe","2397","5","bandit-task","49","341306","0.0-3.0-0.46","61","high"
"48","safe","50","blue-3","red-12","risky","safe","1782","5","bandit-task","50","345962","0.0-3.0-0.47","61","high"
"49","safe","52","blue-32","red-113","risky","safe","4382","5","bandit-task","51","352778","0.0-3.0-0.48","61","high"
"50","safe","52","blue-43","red-177","risky","safe","6054","5","bandit-task","52","361481","0.0-3.0-0.49","61","high"
"51","safe","51","blue-10","red-68","risky","safe","2309","5","bandit-task","53","366740","0.0-3.0-0.50","61","high"
"52","risky","62","blue-178","red-145","risky","safe","1646","5","bandit-task","54","371084","0.0-3.0-0.51","61","high"
"53","risky","67","blue-153","red-122","risky","safe","1791","5","bandit-task","55","375539","0.0-3.0-0.52","61","high"
"54","risky","50","blue-144","red-126","risky","safe","2063","5","bandit-task","56","380283","0.0-3.0-0.53","61","high"
"55","safe","50","blue-136","red-211","risky","safe","2678","5","bandit-task","57","386987","0.0-3.0-0.54","61","high"
"56","safe","49","blue-40","red-51","risky","safe","3158","5","bandit-task","58","392979","0.0-3.0-0.55","61","high"
"57","risky","35","blue-58","red-123","risky","safe","3543","5","bandit-task","59","399258","0.0-3.0-0.56","61","high"
"58","risky","22","blue-152","red-101","risky","safe","3254","5","bandit-task","60","405130","0.0-3.0-0.57","61","high"
"59","risky","19","blue-133","red-94","risky","safe","1646","5","bandit-task","61","410402","0.0-3.0-0.58","61","high"
