"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","distribution","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","79","blue-91","red-156","safe","risky","4214","8","bandit-task","3","48584","0.0-3.0-0.0","31","low"
"2","risky","46","blue-91","red-156","safe","risky","3398","8","bandit-task","4","55104","0.0-3.0-0.1","31","low"
"3","risky","44","blue-91","red-156","safe","risky","2150","8","bandit-task","5","59664","0.0-3.0-0.2","31","low"
"4","safe","51","blue-91","red-156","safe","risky","2878","8","bandit-task","6","65056","0.0-3.0-0.3","31","low"
"5","risky","67","blue-91","red-156","safe","risky","2263","8","bandit-task","7","69735","0.0-3.0-0.4","31","low"
"6","risky","14","blue-91","red-156","safe","risky","2462","8","bandit-task","8","74639","0.0-3.0-0.5","31","low"
"7","safe","50","blue-91","red-156","safe","risky","2558","8","bandit-task","9","79751","0.0-3.0-0.6","31","low"
"8","safe","51","blue-91","red-156","safe","risky","2902","8","bandit-task","10","85014","0.0-3.0-0.7","31","low"
"9","safe","49","blue-91","red-156","safe","risky","3791","8","bandit-task","11","91214","0.0-3.0-0.8","31","low"
"10","safe","49","blue-91","red-156","safe","risky","2470","8","bandit-task","12","96094","0.0-3.0-0.9","31","low"
"11","safe","49","blue-91","red-156","safe","risky","2454","8","bandit-task","13","100910","0.0-3.0-0.10","31","low"
"12","safe","48","blue-91","red-156","safe","risky","1766","8","bandit-task","14","105054","0.0-3.0-0.11","31","low"
"13","risky","50","blue-91","red-156","safe","risky","1607","8","bandit-task","15","109044","0.0-3.0-0.12","31","low"
"14","risky","45","blue-91","red-156","safe","risky","1630","8","bandit-task","16","113452","0.0-3.0-0.13","31","low"
"15","risky","37","blue-91","red-156","safe","risky","1246","8","bandit-task","17","117044","0.0-3.0-0.14","31","low"
"16","safe","50","blue-91","red-156","safe","risky","663","8","bandit-task","18","120107","0.0-3.0-0.15","31","low"
"17","safe","49","blue-91","red-156","safe","risky","1007","8","bandit-task","19","123491","0.0-3.0-0.16","31","low"
"18","risky","40","blue-91","red-156","safe","risky","623","8","bandit-task","20","126771","0.0-3.0-0.17","31","low"
"19","safe","51","blue-91","red-156","safe","risky","574","8","bandit-task","21","129755","0.0-3.0-0.18","31","low"
"20","safe","51","blue-91","red-156","safe","risky","1902","8","bandit-task","22","134067","0.0-3.0-0.19","31","low"
"21","safe","51","blue-91","red-156","safe","risky","582","8","bandit-task","23","137043","0.0-3.0-0.20","31","low"
"22","safe","53","blue-91","red-156","safe","risky","614","8","bandit-task","24","140011","0.0-3.0-0.21","31","low"
"23","safe","50","blue-91","red-156","safe","risky","559","8","bandit-task","25","142914","0.0-3.0-0.22","31","low"
"24","risky","37","blue-91","red-156","safe","risky","647","8","bandit-task","26","145914","0.0-3.0-0.23","31","low"
"25","safe","52","blue-91","red-156","safe","risky","471","8","bandit-task","27","148779","0.0-3.0-0.24","31","low"
"26","safe","50","blue-91","red-156","safe","risky","494","8","bandit-task","28","151610","0.0-3.0-0.25","31","low"
"27","risky","48","blue-91","red-156","safe","risky","510","8","bandit-task","29","154466","0.0-3.0-0.26","31","low"
"28","safe","51","blue-91","red-156","safe","risky","510","8","bandit-task","30","157322","0.0-3.0-0.27","31","low"
"29","safe","49","blue-91","red-156","safe","risky","510","8","bandit-task","31","160202","0.0-3.0-0.28","31","low"
"30","risky","66","blue-91","red-156","safe","risky","494","8","bandit-task","32","163065","0.0-3.0-0.29","31","low"
"31","risky","28","blue-91","red-156","safe","risky","471","8","bandit-task","33","165913","0.0-3.0-0.30","31","low"
"32","safe","48","blue-91","red-156","safe","risky","591","8","bandit-task","34","169578","0.0-3.0-0.31","31","low"
"33","safe","50","blue-91","red-156","safe","risky","1302","8","bandit-task","35","173241","0.0-3.0-0.32","31","low"
"34","safe","49","blue-91","red-156","safe","risky","1247","8","bandit-task","36","176881","0.0-3.0-0.33","31","low"
"35","safe","48","blue-91","red-156","safe","risky","639","8","bandit-task","37","179841","0.0-3.0-0.34","31","low"
"36","risky","85","blue-91","red-156","safe","risky","551","8","bandit-task","38","182801","0.0-3.0-0.35","31","low"
"37","risky","69","blue-91","red-156","safe","risky","629","8","bandit-task","39","185817","0.0-3.0-0.36","31","low"
