"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","50","red-29","blue-94","safe","risky","3715","bandit-task","7","103011","0.0-6.0","21771","high"
"1","safe","observe","51","red-27","blue-105","safe","risky","1246","bandit-task","8","107986","0.0-7.0","21771","high"
"2","safe","observe","49","red-163","blue-162","safe","risky","3537","bandit-task","9","116028","0.0-8.0","21771","high"
"3","risky","claim","54","red-81","blue-137","safe","risky","6402","bandit-task","10","128456","0.0-9.0","21771","high"
"4","risky","observe","65","red-16","blue-65","safe","risky","1648","bandit-task","11","134321","0.0-10.0","21771","high"
"5","safe","observe","49","red-11","blue-142","safe","risky","4379","bandit-task","12","142918","0.0-11.0","21771","high"
"6","risky","observe","27","red-151","blue-192","safe","risky","5356","bandit-task","13","151932","0.0-12.0","21771","high"
"7","safe","observe","51","red-104","blue-6","safe","risky","2275","bandit-task","14","157848","0.0-13.0","21771","high"
"8","safe","observe","49","red-181","blue-158","safe","risky","2019","bandit-task","15","163873","0.0-14.0","21771","high"
"9","safe","observe","49","red-110","blue-189","safe","risky","1688","bandit-task","16","168897","0.0-15.0","21771","high"
"10","risky","claim","21","red-66","blue-149","safe","risky","996","bandit-task","17","173392","0.0-16.0","21771","high"
"11","risky","claim","73","red-36","blue-78","safe","risky","727","bandit-task","18","177767","0.0-17.0","21771","high"
"12","safe","claim","51","red-62","blue-202","safe","risky","889","bandit-task","19","182709","0.0-18.0","21771","high"
"13","risky","claim","77","red-23","blue-124","safe","risky","775","bandit-task","20","187204","0.0-19.0","21771","high"
"14","safe","claim","51","red-87","blue-49","safe","risky","827","bandit-task","21","191479","0.0-20.0","21771","high"
"15","risky","claim","29","red-195","blue-169","safe","risky","608","bandit-task","22","195369","0.0-21.0","21771","high"
"16","safe","claim","51","red-201","blue-80","safe","risky","566","bandit-task","23","199270","0.0-22.0","21771","high"
"17","safe","claim","50","red-204","blue-188","safe","risky","941","bandit-task","24","203899","0.0-23.0","21771","high"
"18","risky","claim","70","red-12","blue-180","safe","risky","845","bandit-task","25","217211","0.0-24.0","21771","high"
"19","risky","observe","62","red-15","blue-37","safe","risky","2223","bandit-task","26","222706","0.0-25.0","21771","high"
"20","risky","observe","59","red-38","blue-73","safe","risky","926","bandit-task","27","231307","0.0-26.0","21771","high"
"21","safe","observe","48","red-107","blue-68","safe","risky","1848","bandit-task","28","236771","0.0-27.0","21771","high"
"22","risky","observe","27","red-135","blue-123","safe","risky","688","bandit-task","29","240811","0.0-28.0","21771","high"
"23","safe","claim","49","red-121","blue-96","safe","risky","1391","bandit-task","30","245605","0.0-29.0","21771","high"
"24","safe","claim","51","red-119","blue-172","safe","risky","901","bandit-task","31","250287","0.0-30.0","21771","high"
"25","risky","claim","71","red-31","blue-34","safe","risky","758","bandit-task","32","254488","0.0-31.0","21771","high"
"26","risky","claim","78","red-19","blue-128","safe","risky","608","bandit-task","33","258406","0.0-32.0","21771","high"
"27","risky","claim","70","red-199","blue-97","safe","risky","815","bandit-task","34","262531","0.0-33.0","21771","high"
"28","safe","claim","51","red-185","blue-126","safe","risky","600","bandit-task","35","266616","0.0-34.0","21771","high"
"29","risky","claim","84","red-43","blue-111","safe","risky","470","bandit-task","36","269948","0.0-35.0","21771","high"
"30","safe","claim","50","red-26","blue-5","safe","risky","581","bandit-task","37","273943","0.0-36.0","21771","high"
"31","risky","claim","25","red-106","blue-102","safe","risky","655","bandit-task","38","278078","0.0-37.0","21771","high"
"32","safe","observe","49","red-186","blue-140","safe","risky","714","bandit-task","39","285800","0.0-38.0","21771","high"
"33","risky","claim","77","red-99","blue-101","safe","risky","3464","bandit-task","40","300115","0.0-39.0","21771","high"
"34","risky","claim","25","red-197","blue-75","safe","risky","749","bandit-task","41","323977","0.0-40.0","21771","high"
"35","risky","claim","27","red-117","blue-157","safe","risky","27439","bandit-task","42","358497","0.0-41.0","21771","high"
"36","safe","claim","49","red-47","blue-76","safe","risky","1227","bandit-task","43","363666","0.0-42.0","21771","high"
"37","safe","claim","50","red-182","blue-130","safe","risky","628","bandit-task","44","367790","0.0-43.0","21771","high"
"38","risky","claim","27","red-145","blue-1","safe","risky","4106","bandit-task","45","381408","0.0-44.0","21771","high"
"39","safe","claim","50","red-33","blue-127","safe","risky","744","bandit-task","46","385241","0.0-45.0","21771","high"
"40","risky","claim","54","red-4","blue-179","safe","risky","498","bandit-task","47","388784","0.0-46.0","21771","high"
"41","safe","claim","49","red-175","blue-112","safe","risky","541","bandit-task","48","392607","0.0-47.0","21771","high"
"42","safe","claim","49","red-57","blue-203","safe","risky","376","bandit-task","49","396111","0.0-48.0","21771","high"
"43","risky","claim","34","red-64","blue-9","safe","risky","470","bandit-task","50","399804","0.0-49.0","21771","high"
"44","safe","claim","50","red-41","blue-160","safe","risky","341","bandit-task","51","403577","0.0-50.0","21771","high"
"45","risky","claim","32","red-58","blue-183","safe","risky","556","bandit-task","52","407888","0.0-51.0","21771","high"
"46","safe","claim","51","red-25","blue-40","safe","risky","412","bandit-task","53","411829","0.0-52.0","21771","high"
"47","risky","claim","73","red-98","blue-170","safe","risky","572","bandit-task","54","415884","0.0-53.0","21771","high"
"48","safe","claim","50","red-60","blue-134","safe","risky","625","bandit-task","55","420362","0.0-54.0","21771","high"
"49","risky","claim","77","red-56","blue-53","safe","risky","940","bandit-task","56","425528","0.0-55.0","21771","high"
"50","safe","claim","50","red-51","blue-89","safe","risky","709","bandit-task","57","439528","0.0-56.0","21771","high"
