"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","observe","16","blue-63","red-8","safe","risky","4247","bandit-task","16","1253967","0.0-6.0","20900","low"
"1","safe","observe","49","blue-63","red-8","safe","risky","813","bandit-task","17","1259161","0.0-7.0","20900","low"
"2","safe","claim","50","blue-63","red-8","safe","risky","723","bandit-task","18","1266160","0.0-8.0","20900","low"
"3","safe","claim","50","blue-63","red-8","safe","risky","502","bandit-task","19","1270407","0.0-9.0","20900","low"
"4","risky","observe","40","blue-63","red-8","safe","risky","601","bandit-task","20","1275332","0.0-10.0","20900","low"
"5","safe","claim","49","blue-63","red-8","safe","risky","740","bandit-task","21","1279589","0.0-11.0","20900","low"
"6","safe","claim","49","blue-63","red-8","safe","risky","380","bandit-task","22","1283494","0.0-12.0","20900","low"
"7","safe","claim","51","blue-63","red-8","safe","risky","390","bandit-task","23","1298368","0.0-13.0","20900","low"
"8","risky","claim","28","blue-63","red-8","safe","risky","658","bandit-task","24","1307061","0.0-14.0","20900","low"
"9","safe","claim","50","blue-63","red-8","safe","risky","395","bandit-task","25","1310860","0.0-15.0","20900","low"
"10","risky","claim","70","blue-63","red-8","safe","risky","405","bandit-task","26","1314896","0.0-16.0","20900","low"
"11","safe","claim","50","blue-63","red-8","safe","risky","414","bandit-task","27","1319088","0.0-17.0","20900","low"
"12","risky","claim","69","blue-63","red-8","safe","risky","415","bandit-task","28","1323011","0.0-18.0","20900","low"
"13","risky","claim","31","blue-63","red-8","safe","risky","365","bandit-task","29","1327529","0.0-19.0","20900","low"
"14","risky","claim","63","blue-63","red-8","safe","risky","437","bandit-task","30","1332102","0.0-20.0","20900","low"
"15","safe","claim","50","blue-63","red-8","safe","risky","391","bandit-task","31","1336735","0.0-21.0","20900","low"
"16","risky","observe","41","blue-63","red-8","safe","risky","470","bandit-task","32","1341513","0.0-22.0","20900","low"
"17","safe","observe","49","blue-63","red-8","safe","risky","365","bandit-task","33","1345174","0.0-23.0","20900","low"
"18","safe","observe","50","blue-63","red-8","safe","risky","2664","bandit-task","34","1351045","0.0-24.0","20900","low"
"19","risky","observe","38","blue-63","red-8","safe","risky","430","bandit-task","35","1355416","0.0-25.0","20900","low"
"20","safe","claim","50","blue-63","red-8","safe","risky","414","bandit-task","36","1359714","0.0-26.0","20900","low"
"21","safe","claim","51","blue-63","red-8","safe","risky","365","bandit-task","37","1363757","0.0-27.0","20900","low"
"22","safe","claim","49","blue-63","red-8","safe","risky","381","bandit-task","38","1367623","0.0-28.0","20900","low"
"23","safe","claim","51","blue-63","red-8","safe","risky","341","bandit-task","39","1371800","0.0-29.0","20900","low"
"24","risky","claim","21","blue-63","red-8","safe","risky","388","bandit-task","40","1376219","0.0-30.0","20900","low"
"25","risky","observe","66","blue-63","red-8","safe","risky","437","bandit-task","41","1382595","0.0-31.0","20900","low"
"26","safe","observe","51","blue-63","red-8","safe","risky","349","bandit-task","42","1387072","0.0-32.0","20900","low"
"27","risky","claim","48","blue-63","red-8","safe","risky","382","bandit-task","43","1391558","0.0-33.0","20900","low"
"28","safe","claim","49","blue-63","red-8","safe","risky","298","bandit-task","44","1395350","0.0-34.0","20900","low"
"29","risky","claim","13","blue-63","red-8","safe","risky","714","bandit-task","45","1399794","0.0-35.0","20900","low"
"30","safe","claim","49","blue-63","red-8","safe","risky","439","bandit-task","46","1403683","0.0-36.0","20900","low"
"31","safe","claim","49","blue-63","red-8","safe","risky","382","bandit-task","47","1407802","0.0-37.0","20900","low"
"32","safe","claim","49","blue-63","red-8","safe","risky","332","bandit-task","48","1411969","0.0-38.0","20900","low"
"33","risky","claim","59","blue-63","red-8","safe","risky","349","bandit-task","49","1416284","0.0-39.0","20900","low"
"34","safe","claim","51","blue-63","red-8","safe","risky","340","bandit-task","50","1420467","0.0-40.0","20900","low"
"35","risky","claim","65","blue-63","red-8","safe","risky","422","bandit-task","51","1424496","0.0-41.0","20900","low"
"36","safe","claim","51","blue-63","red-8","safe","risky","510","bandit-task","52","1428679","0.0-42.0","20900","low"
"37","risky","claim","37","blue-63","red-8","safe","risky","363","bandit-task","53","1432511","0.0-43.0","20900","low"
"38","risky","claim","89","blue-63","red-8","safe","risky","584","bandit-task","54","1436760","0.0-44.0","20900","low"
"39","safe","claim","49","blue-63","red-8","safe","risky","502","bandit-task","55","1440789","0.0-45.0","20900","low"
"40","safe","claim","49","blue-63","red-8","safe","risky","519","bandit-task","56","1444824","0.0-46.0","20900","low"
"41","safe","claim","51","blue-63","red-8","safe","risky","365","bandit-task","57","1448706","0.0-47.0","20900","low"
"42","safe","claim","51","blue-63","red-8","safe","risky","364","bandit-task","58","1452733","0.0-48.0","20900","low"
"43","safe","claim","49","blue-63","red-8","safe","risky","448","bandit-task","59","1456722","0.0-49.0","20900","low"
"44","risky","claim","37","blue-63","red-8","safe","risky","575","bandit-task","60","1460832","0.0-50.0","20900","low"
"45","safe","claim","50","blue-63","red-8","safe","risky","297","bandit-task","61","1464696","0.0-51.0","20900","low"
"46","risky","claim","65","blue-63","red-8","safe","risky","388","bandit-task","62","1468903","0.0-52.0","20900","low"
"47","safe","claim","50","blue-63","red-8","safe","risky","430","bandit-task","63","1472974","0.0-53.0","20900","low"
"48","safe","claim","49","blue-63","red-8","safe","risky","299","bandit-task","64","1477196","0.0-54.0","20900","low"
"49","safe","claim","49","blue-63","red-8","safe","risky","340","bandit-task","65","1481045","0.0-55.0","20900","low"
"50","risky","claim","68","blue-63","red-8","safe","risky","837","bandit-task","66","1486233","0.0-56.0","20900","low"
"51","safe","claim","49","blue-63","red-8","safe","risky","291","bandit-task","67","1491362","0.0-57.0","20900","low"
"52","safe","observe","50","blue-63","red-8","safe","risky","419","bandit-task","68","1496913","0.0-58.0","20900","low"
"53","risky","observe","66","blue-63","red-8","safe","risky","587","bandit-task","69","1501513","0.0-59.0","20900","low"
"54","safe","claim","52","blue-63","red-8","safe","risky","379","bandit-task","70","1507539","0.0-60.0","20900","low"
"55","risky","claim","21","blue-63","red-8","safe","risky","397","bandit-task","71","1511634","0.0-61.0","20900","low"
"56","safe","claim","51","blue-63","red-8","safe","risky","526","bandit-task","72","1516134","0.0-62.0","20900","low"
"57","risky","claim","74","blue-63","red-8","safe","risky","397","bandit-task","73","1520311","0.0-63.0","20900","low"
"58","safe","claim","49","blue-63","red-8","safe","risky","419","bandit-task","74","1524696","0.0-64.0","20900","low"
"59","risky","claim","81","blue-63","red-8","safe","risky","382","bandit-task","75","1528684","0.0-65.0","20900","low"
"60","risky","claim","75","blue-63","red-8","safe","risky","398","bandit-task","76","1533569","0.0-66.0","20900","low"
"61","risky","claim","30","blue-63","red-8","safe","risky","592","bandit-task","77","1538128","0.0-67.0","20900","low"
"62","safe","claim","50","blue-63","red-8","safe","risky","487","bandit-task","78","1542359","0.0-68.0","20900","low"
"63","risky","claim","23","blue-63","red-8","safe","risky","381","bandit-task","79","1546575","0.0-69.0","20900","low"
"64","safe","observe","50","blue-63","red-8","safe","risky","372","bandit-task","80","1550228","0.0-70.0","20900","low"
"65","risky","observe","38","blue-63","red-8","safe","risky","340","bandit-task","81","1553571","0.0-71.0","20900","low"
"66","risky","claim","73","blue-63","red-8","safe","risky","367","bandit-task","82","1557837","0.0-72.0","20900","low"
"67","safe","claim","51","blue-63","red-8","safe","risky","437","bandit-task","83","1571409","0.0-73.0","20900","low"
"68","safe","claim","49","blue-63","red-8","safe","risky","440","bandit-task","84","1576187","0.0-74.0","20900","low"
"69","risky","claim","33","blue-63","red-8","safe","risky","2469","bandit-task","85","1585306","0.0-75.0","20900","low"
