"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","claim","26","red-93","blue-185","risky","safe","2894","bandit-task","7","510871","0.0-6.0","20791","low"
"1","safe","claim","49","red-93","blue-185","risky","safe","690","bandit-task","8","514864","0.0-7.0","20791","low"
"2","risky","observe","86","red-93","blue-185","risky","safe","513","bandit-task","9","519101","0.0-8.0","20791","low"
"3","safe","observe","50","red-93","blue-185","risky","safe","407","bandit-task","10","522889","0.0-9.0","20791","low"
"4","risky","observe","23","red-93","blue-185","risky","safe","354","bandit-task","11","526107","0.0-10.0","20791","low"
"5","safe","observe","51","red-93","blue-185","risky","safe","346","bandit-task","12","529439","0.0-11.0","20791","low"
"6","safe","claim","50","red-93","blue-185","risky","safe","2677","bandit-task","13","535498","0.0-12.0","20791","low"
"7","safe","claim","50","red-93","blue-185","risky","safe","314","bandit-task","14","538705","0.0-13.0","20791","low"
"8","safe","claim","51","red-93","blue-185","risky","safe","347","bandit-task","15","542367","0.0-14.0","20791","low"
"9","safe","claim","49","red-93","blue-185","risky","safe","458","bandit-task","16","545847","0.0-15.0","20791","low"
"10","safe","claim","50","red-93","blue-185","risky","safe","342","bandit-task","17","548993","0.0-16.0","20791","low"
"11","safe","claim","50","red-93","blue-185","risky","safe","582","bandit-task","18","552797","0.0-17.0","20791","low"
"12","safe","claim","49","red-93","blue-185","risky","safe","318","bandit-task","19","555831","0.0-18.0","20791","low"
"13","safe","claim","51","red-93","blue-185","risky","safe","336","bandit-task","20","558935","0.0-19.0","20791","low"
"14","risky","observe","70","red-93","blue-185","risky","safe","551","bandit-task","21","562490","0.0-20.0","20791","low"
"15","safe","observe","50","red-93","blue-185","risky","safe","349","bandit-task","22","565494","0.0-21.0","20791","low"
"16","risky","claim","72","red-93","blue-185","risky","safe","409","bandit-task","23","569469","0.0-22.0","20791","low"
"17","risky","claim","66","red-93","blue-185","risky","safe","353","bandit-task","24","572775","0.0-23.0","20791","low"
"18","risky","claim","40","red-93","blue-185","risky","safe","502","bandit-task","25","576163","0.0-24.0","20791","low"
"19","safe","claim","49","red-93","blue-185","risky","safe","390","bandit-task","26","579422","0.0-25.0","20791","low"
"20","safe","claim","49","red-93","blue-185","risky","safe","302","bandit-task","27","582925","0.0-26.0","20791","low"
"21","safe","claim","50","red-93","blue-185","risky","safe","319","bandit-task","28","585875","0.0-27.0","20791","low"
"22","safe","claim","50","red-93","blue-185","risky","safe","323","bandit-task","29","588851","0.0-28.0","20791","low"
"23","safe","claim","48","red-93","blue-185","risky","safe","274","bandit-task","30","591775","0.0-29.0","20791","low"
"24","risky","claim","42","red-93","blue-185","risky","safe","331","bandit-task","31","595033","0.0-30.0","20791","low"
"25","risky","claim","39","red-93","blue-185","risky","safe","1155","bandit-task","32","599044","0.0-31.0","20791","low"
"26","risky","claim","35","red-93","blue-185","risky","safe","588","bandit-task","33","602363","0.0-32.0","20791","low"
"27","safe","claim","50","red-93","blue-185","risky","safe","317","bandit-task","34","605368","0.0-33.0","20791","low"
"28","safe","claim","51","red-93","blue-185","risky","safe","922","bandit-task","35","608985","0.0-34.0","20791","low"
"29","safe","claim","49","red-93","blue-185","risky","safe","351","bandit-task","36","612109","0.0-35.0","20791","low"
"30","safe","claim","50","red-93","blue-185","risky","safe","314","bandit-task","37","615193","0.0-36.0","20791","low"
"31","risky","observe","77","red-93","blue-185","risky","safe","1745","bandit-task","38","621539","0.0-37.0","20791","low"
"32","risky","observe","28","red-93","blue-185","risky","safe","402","bandit-task","39","624921","0.0-38.0","20791","low"
"33","risky","claim","37","red-93","blue-185","risky","safe","819","bandit-task","40","628609","0.0-39.0","20791","low"
"34","safe","claim","50","red-93","blue-185","risky","safe","329","bandit-task","41","631715","0.0-40.0","20791","low"
"35","risky","observe","16","red-93","blue-185","risky","safe","422","bandit-task","42","634947","0.0-41.0","20791","low"
"36","safe","claim","49","red-93","blue-185","risky","safe","472","bandit-task","43","638744","0.0-42.0","20791","low"
"37","risky","claim","85","red-93","blue-185","risky","safe","303","bandit-task","44","641894","0.0-43.0","20791","low"
"38","safe","claim","49","red-93","blue-185","risky","safe","338","bandit-task","45","645337","0.0-44.0","20791","low"
"39","risky","claim","26","red-93","blue-185","risky","safe","1941","bandit-task","46","650331","0.0-45.0","20791","low"
"40","safe","claim","49","red-93","blue-185","risky","safe","318","bandit-task","47","653502","0.0-46.0","20791","low"
"41","safe","claim","49","red-93","blue-185","risky","safe","624","bandit-task","48","657229","0.0-47.0","20791","low"
"42","safe","claim","51","red-93","blue-185","risky","safe","322","bandit-task","49","660312","0.0-48.0","20791","low"
"43","safe","claim","50","red-93","blue-185","risky","safe","314","bandit-task","50","663251","0.0-49.0","20791","low"
"44","safe","claim","49","red-93","blue-185","risky","safe","514","bandit-task","51","666375","0.0-50.0","20791","low"
"45","safe","claim","49","red-93","blue-185","risky","safe","335","bandit-task","52","669278","0.0-51.0","20791","low"
"46","risky","claim","38","red-93","blue-185","risky","safe","290","bandit-task","53","672201","0.0-52.0","20791","low"
"47","risky","claim","67","red-93","blue-185","risky","safe","366","bandit-task","54","675177","0.0-53.0","20791","low"
"48","risky","claim","34","red-93","blue-185","risky","safe","294","bandit-task","55","678219","0.0-54.0","20791","low"
"49","risky","claim","15","red-93","blue-185","risky","safe","234","bandit-task","56","681054","0.0-55.0","20791","low"
"50","risky","claim","24","red-93","blue-185","risky","safe","303","bandit-task","57","683999","0.0-56.0","20791","low"
"51","safe","claim","50","red-93","blue-185","risky","safe","303","bandit-task","58","686925","0.0-57.0","20791","low"
"52","safe","claim","51","red-93","blue-185","risky","safe","270","bandit-task","59","689776","0.0-58.0","20791","low"
"53","safe","claim","50","red-93","blue-185","risky","safe","255","bandit-task","60","692717","0.0-59.0","20791","low"
"54","safe","claim","51","red-93","blue-185","risky","safe","312","bandit-task","61","695602","0.0-60.0","20791","low"
"55","safe","claim","51","red-93","blue-185","risky","safe","298","bandit-task","62","698419","0.0-61.0","20791","low"
"56","safe","claim","50","red-93","blue-185","risky","safe","254","bandit-task","63","701245","0.0-62.0","20791","low"
"57","safe","claim","49","red-93","blue-185","risky","safe","248","bandit-task","64","704237","0.0-63.0","20791","low"
"58","safe","claim","50","red-93","blue-185","risky","safe","298","bandit-task","65","707005","0.0-64.0","20791","low"
"59","safe","claim","48","red-93","blue-185","risky","safe","300","bandit-task","66","709799","0.0-65.0","20791","low"
"60","safe","claim","51","red-93","blue-185","risky","safe","326","bandit-task","67","712627","0.0-66.0","20791","low"
"61","risky","claim","28","red-93","blue-185","risky","safe","279","bandit-task","68","715519","0.0-67.0","20791","low"
"62","safe","claim","50","red-93","blue-185","risky","safe","286","bandit-task","69","718925","0.0-68.0","20791","low"
